round,cluster_id,accuracy,samples
0,0,0.2230,1139
0,1,0.2937,732
0,2,0.2014,278
0,3,0.1517,1094
0,4,0.2079,986
0,5,0.1754,114
0,6,0.0902,521
0,7,0.0945,529
0,8,0.0819,598
0,9,0.1300,446
0,10,0.2044,504
0,11,0.0749,334
0,12,0.2103,485
0,13,0.2198,596
0,14,0.1319,326
0,15,0.1368,570
0,16,0.1056,748
1,0,0.2195,1139
1,1,0.2418,732
1,2,0.1942,278
1,3,0.1536,1094
1,4,0.2018,986
1,5,0.1579,114
1,6,0.0864,521
1,7,0.1078,529
1,8,0.1120,598
1,9,0.1502,446
1,10,0.2937,504
1,11,0.0838,334
1,12,0.2103,485
1,13,0.2450,596
1,14,0.1074,326
1,15,0.1298,570
1,16,0.1083,748
2,0,0.1195,569
2,1,0.1792,1261
2,2,0.1942,278
2,3,0.1947,1094
2,4,0.2241,986
2,5,0.1579,114
2,6,0.1420,521
2,8,0.1371,598
2,9,0.1883,446
2,10,0.2520,504
2,11,0.0988,334
2,12,0.2021,485
2,13,0.3045,1166
2,14,0.1043,326
2,15,0.1105,570
2,16,0.1203,748
3,0,0.1283,569
3,1,0.1499,1261
3,2,0.1906,278
3,3,0.2093,1094
3,4,0.2130,986
3,5,0.1491,114
3,6,0.1382,521
3,8,0.1522,598
3,9,0.2242,446
3,10,0.3214,504
3,11,0.0988,334
3,12,0.2041,485
3,13,0.3087,1166
3,14,0.0951,326
3,15,0.1088,570
3,16,0.1270,748
4,0,0.1424,569
4,1,0.1213,1261
4,2,0.1906,278
4,3,0.2838,592
4,4,0.1876,986
4,5,0.1667,114
4,6,0.2226,521
4,8,0.1773,598
4,9,0.2444,446
4,10,0.3730,504
4,11,0.1722,819
4,13,0.2903,596
4,14,0.0706,326
4,15,0.0807,570
4,16,0.1350,748
4,17,0.3596,570
4,18,0.1693,502
5,0,0.1388,569
5,1,0.1063,1261
5,2,0.1978,278
5,3,0.2872,592
5,4,0.1866,986
5,5,0.1667,114
5,6,0.2303,521
5,8,0.1890,598
5,9,0.2646,446
5,10,0.4008,504
5,11,0.1746,819
5,13,0.3020,596
5,14,0.0706,326
5,15,0.0807,570
5,16,0.1364,748
5,17,0.3561,570
5,18,0.1633,502
6,0,0.2537,1139
6,1,0.1093,732
6,2,0.1906,278
6,3,0.2523,1094
6,4,0.1856,986
6,5,0.1667,114
6,6,0.2860,521
6,8,0.1923,598
6,9,0.2937,446
6,10,0.4425,504
6,11,0.2309,485
6,13,0.3003,596
6,14,0.0706,326
6,15,0.0807,570
6,16,0.1297,748
6,19,0.1617,334
6,20,0.1361,529
7,0,0.2555,1139
7,1,0.1052,732
