round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1681,0.1628,0.1596,0.1591,0.1596,0.1480,2.4142,5.2156,10.4312,15.6468
1,0.1716,0.1618,0.1596,0.1585,0.1596,0.1416,2.2311,5.2156,5.2156,10.4312
2,0.1840,0.1661,0.1789,0.1745,0.1789,0.1396,2.1330,5.2156,10.4312,15.6468
3,0.1876,0.1740,0.1789,0.1743,0.1789,0.1402,2.0353,5.2156,5.2156,10.4312
4,0.1952,0.1794,0.1922,0.1842,0.1922,0.1405,1.9227,5.2156,10.4312,15.6468
5,0.1973,0.1861,0.1922,0.1841,0.1922,0.1412,1.8743,5.2156,5.2156,10.4312
6,0.2101,0.1918,0.2010,0.1931,0.2010,0.1425,1.8264,5.2156,10.4312,15.6468
7,0.2143,0.1988,0.2010,0.1927,0.2010,0.1440,1.7981,5.2156,5.2156,10.4312
8,0.2251,0.2073,0.2168,0.2045,0.2168,0.1466,1.7733,5.2156,10.4312,15.6468
9,0.2272,0.2115,0.2168,0.2046,0.2168,0.1478,1.7555,5.2156,5.2156,10.4312
10,0.2355,0.2203,0.2224,0.2108,0.2224,0.1496,1.7428,5.2156,10.4312,15.6468
11,0.2378,0.2243,0.2224,0.2114,0.2224,0.1515,1.7312,5.2156,5.2156,10.4312
12,0.2386,0.2267,0.2244,0.2140,0.2244,0.1532,1.7398,5.2156,10.4312,15.6468
13,0.2411,0.2325,0.2244,0.2147,0.2244,0.1552,1.7359,5.2156,5.2156,10.4312
14,0.2454,0.2383,0.2274,0.2193,0.2274,0.1573,1.7340,5.2156,10.4312,15.6468
15,0.2471,0.2406,0.2274,0.2199,0.2274,0.1587,1.7283,5.2156,5.2156,10.4312
16,0.2498,0.2260,0.2319,0.2245,0.2319,0.1609,1.7450,5.2156,10.4312,15.6468
17,0.2513,0.2271,0.2319,0.2252,0.2319,0.1625,1.7435,5.2156,5.2156,10.4312
18,0.2540,0.2319,0.2315,0.2269,0.2315,0.1623,1.7594,5.2156,10.4312,15.6468
19,0.2547,0.2321,0.2315,0.2274,0.2315,0.1634,1.7594,5.2156,5.2156,10.4312
20,0.2524,0.2318,0.2319,0.2283,0.2319,0.1637,1.7655,5.2156,10.4312,15.6468
21,0.2525,0.2358,0.2319,0.2287,0.2319,0.1653,1.7627,5.2156,5.2156,10.4312
22,0.2543,0.2421,0.2334,0.2307,0.2334,0.1671,1.7586,5.2156,10.4312,15.6468
23,0.2563,0.2471,0.2334,0.2313,0.2334,0.1678,1.7512,5.2156,5.2156,10.4312
24,0.2569,0.2497,0.2358,0.2330,0.2358,0.1695,1.7545,5.2156,10.4312,15.6468
25,0.2572,0.2540,0.2358,0.2335,0.2358,0.1706,1.7524,5.2156,5.2156,10.4312
26,0.2589,0.2513,0.2351,0.2338,0.2351,0.1702,1.7600,5.2156,10.4312,15.6468
27,0.2605,0.2541,0.2351,0.2343,0.2351,0.1703,1.7567,5.2156,5.2156,10.4312
28,0.2604,0.2571,0.2367,0.2359,0.2367,0.1713,1.7471,5.2156,10.4312,15.6468
29,0.2610,0.2601,0.2367,0.2360,0.2367,0.1721,1.7462,5.2156,5.2156,10.4312
30,0.2620,0.2630,0.2365,0.2368,0.2365,0.1729,1.7434,5.2156,10.4312,15.6468
31,0.2625,0.2653,0.2365,0.2371,0.2365,0.1735,1.7399,5.2156,5.2156,10.4312
32,0.2634,0.2556,0.2360,0.2377,0.2360,0.1739,1.7480,5.2156,10.4312,15.6468
33,0.2638,0.2575,0.2360,0.2381,0.2360,0.1746,1.7485,5.2156,5.2156,10.4312
34,0.2642,0.2634,0.2374,0.2384,0.2374,0.1752,1.7533,5.2156,10.4312,15.6468
35,0.2648,0.2672,0.2374,0.2387,0.2374,0.1753,1.7546,5.2156,5.2156,10.4312
36,0.2664,0.2693,0.2374,0.2392,0.2374,0.1758,1.7526,5.2156,10.4312,15.6468
37,0.2672,0.2720,0.2374,0.2393,0.2374,0.1767,1.7536,5.2156,5.2156,10.4312
38,0.2680,0.2721,0.2376,0.2404,0.2376,0.1774,1.7459,5.2156,10.4312,15.6468
39,0.2676,0.2731,0.2376,0.2402,0.2376,0.1780,1.7444,5.2156,5.2156,10.4312
40,0.2675,0.2729,0.2377,0.2409,0.2377,0.1787,1.7433,5.2156,10.4312,15.6468
41,0.2682,0.2730,0.2377,0.2412,0.2377,0.1793,1.7379,5.2156,5.2156,10.4312
42,0.2673,0.2796,0.2349,0.2399,0.2349,0.1800,1.7519,5.2156,10.4312,15.6468
43,0.2676,0.2814,0.2349,0.2403,0.2349,0.1810,1.7527,5.2156,5.2156,10.4312
44,0.2676,0.2798,0.2364,0.2410,0.2364,0.1817,1.7499,5.2156,10.4312,15.6468
45,0.2672,0.2785,0.2364,0.2413,0.2364,0.1819,1.7440,5.2156,5.2156,10.4312
46,0.2685,0.2790,0.2377,0.2421,0.2377,0.1821,1.7461,5.2156,10.4312,15.6468
47,0.2684,0.2801,0.2377,0.2422,0.2377,0.1824,1.7432,5.2156,5.2156,10.4312
48,0.2692,0.2798,0.2397,0.2431,0.2397,0.1827,1.7409,5.2156,10.4312,15.6468
49,0.2702,0.2804,0.2397,0.2431,0.2397,0.1831,1.7336,5.2156,5.2156,10.4312
50,0.2817,0.2811,0.2517,0.2518,0.2518,0.1838,1.6791,5.2156,10.4312,15.6468
51,0.2817,0.2812,0.2517,0.2521,0.2518,0.1842,1.6799,5.2156,5.2156,10.4312
52,0.2847,0.2726,0.2575,0.2542,0.2575,0.1818,1.6704,5.2156,10.4312,15.6468
53,0.2853,0.2723,0.2575,0.2548,0.2575,0.1817,1.6677,5.2156,5.2156,10.4312
54,0.2835,0.2730,0.2577,0.2549,0.2577,0.1825,1.6677,5.2156,10.4312,15.6468
