round,cluster_id,accuracy,samples
0,0,0.9080,500
0,1,0.8440,500
0,2,0.8360,500
0,3,0.8500,500
0,4,0.8260,500
0,5,0.9260,500
0,6,0.9120,500
0,7,0.8660,500
0,8,0.9240,500
0,9,0.8140,500
0,10,0.8080,500
0,11,0.8620,500
0,12,0.8880,500
0,13,0.8480,500
0,14,0.8740,500
0,15,0.9080,500
0,16,0.9300,500
0,17,0.8360,500
0,18,0.8400,500
0,19,0.9220,500
1,0,0.9120,500
1,1,0.8740,500
1,2,0.8740,500
1,3,0.8220,500
1,4,0.8580,500
1,5,0.9340,500
1,6,0.9180,500
1,7,0.8620,500
1,8,0.9320,500
1,9,0.8080,500
1,10,0.8040,500
1,11,0.8480,500
1,12,0.8860,500
1,13,0.8580,500
1,14,0.8700,500
1,15,0.9220,500
1,16,0.9360,500
1,17,0.8500,500
1,18,0.8680,500
1,19,0.9400,500
2,0,0.9260,500
2,1,0.8320,500
2,2,0.8350,1000
2,4,0.7800,500
2,5,0.9440,500
2,6,0.9280,500
2,7,0.8820,500
2,8,0.9320,500
2,9,0.8160,500
2,10,0.8080,500
2,11,0.8840,500
2,12,0.9040,500
2,13,0.8700,500
2,14,0.8780,500
2,15,0.9270,1000
2,17,0.8520,500
2,18,0.8560,500
2,19,0.9440,500
3,0,0.9260,500
3,1,0.8820,500
3,2,0.8730,1000
3,4,0.8900,500
3,5,0.9520,500
3,6,0.9340,500
3,7,0.8820,500
3,8,0.9360,500
3,9,0.8280,500
3,10,0.8000,500
3,11,0.8760,500
3,12,0.9080,500
3,13,0.8660,500
3,14,0.8840,500
3,15,0.9340,1000
3,17,0.8560,500
3,18,0.8640,500
3,19,0.9420,500
4,0,0.9420,1000
4,2,0.8845,2000
4,6,0.9340,500
4,7,0.8860,1000
4,8,0.9380,500
4,9,0.8460,1000
4,10,0.8000,500
4,11,0.8760,500
4,15,0.9340,1500
4,17,0.8440,500
4,18,0.8720,500
4,19,0.9400,500
5,0,0.9420,1000
5,2,0.8855,2000
5,6,0.9320,500
5,7,0.8950,1000
5,8,0.9340,500
5,9,0.8230,1000
5,10,0.8040,500
5,11,0.8820,500
5,15,0.9280,1500
5,17,0.8600,500
5,18,0.8740,500
5,19,0.9540,500
6,0,0.9420,2000
6,2,0.8865,2000
6,7,0.8880,1000
6,9,0.8410,2000
6,11,0.8840,1000
6,15,0.9385,2000
