round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1113,0.1113,2.3024,0.1113,0.1113,2.3024,0.00,78.55,78.55
2,0.2275,0.3221,2.2442,0.3654,0.1505,2.2104,78.55,78.55,157.09
3,0.3677,0.4769,2.0053,0.4772,0.2015,1.8408,78.55,78.55,157.09
4,0.5085,0.5911,1.7872,0.5332,0.2406,1.6764,78.55,78.55,157.09
5,0.5857,0.6600,1.5924,0.5982,0.2891,1.5486,78.55,78.55,157.09
6,0.6535,0.7306,1.4094,0.6639,0.3396,1.4341,78.55,78.55,157.09
7,0.6947,0.7671,1.2581,0.7306,0.3960,1.3204,78.55,78.55,157.09
8,0.7322,0.8034,1.1250,0.7671,0.4314,1.2214,78.55,78.55,157.09
9,0.7533,0.8253,1.0212,0.8080,0.4864,1.1252,78.55,78.55,157.09
10,0.7751,0.8435,0.9277,0.8213,0.5035,1.0350,78.55,78.55,157.09
11,0.7871,0.8562,0.8619,0.8538,0.5484,0.9445,78.55,78.55,157.09
12,0.7960,0.8646,0.8107,0.8547,0.5705,0.8939,78.55,78.55,157.09
13,0.7992,0.8689,0.7729,0.8887,0.6181,0.8100,78.55,78.55,157.09
14,0.7987,0.8720,0.7519,0.8952,0.6472,0.7458,78.55,78.55,157.09
15,0.7924,0.8695,0.7480,0.9009,0.6810,0.7136,78.55,78.55,157.09
16,0.8074,0.8817,0.6973,0.9000,0.6879,0.6850,78.55,78.55,157.09
17,0.8025,0.8791,0.6914,0.9114,0.7218,0.6434,78.55,78.55,157.09
18,0.8084,0.8840,0.6635,0.9357,0.7485,0.5578,78.55,78.55,157.09
19,0.8055,0.8848,0.6590,0.9423,0.7686,0.5204,78.55,78.55,157.09
20,0.8095,0.8879,0.6480,0.9310,0.7777,0.5224,78.55,78.55,157.09
21,0.8051,0.8868,0.6490,0.9431,0.7867,0.4818,78.55,78.55,157.09
22,0.8075,0.8880,0.6351,0.9544,0.8081,0.4390,78.55,78.55,157.09
23,0.7962,0.8843,0.6663,0.9366,0.8107,0.4625,78.55,78.55,157.09
24,0.8071,0.8906,0.6216,0.9096,0.8011,0.5238,78.55,78.55,157.09
25,0.8109,0.8901,0.6017,0.9147,0.8008,0.4925,78.55,78.55,157.09
26,0.8083,0.8896,0.6135,0.9252,0.8243,0.5224,78.55,78.55,157.09
27,0.7961,0.8878,0.6299,0.9493,0.8511,0.3820,78.55,78.55,157.09
28,0.7988,0.8884,0.6395,0.9318,0.8527,0.4222,78.55,78.55,157.09
29,0.7981,0.8844,0.6177,0.9656,0.8774,0.3196,78.55,78.55,157.09
30,0.8106,0.8923,0.6019,0.9409,0.8650,0.4149,78.55,78.55,157.09
31,0.8089,0.8912,0.5909,0.9260,0.8561,0.4059,78.55,78.55,157.09
32,0.7936,0.8859,0.6361,0.9297,0.8569,0.6607,78.55,78.55,157.09
33,0.8008,0.8908,0.6026,0.9253,0.8699,0.4561,78.55,78.55,157.09
34,0.7823,0.8794,0.6553,0.9485,0.8924,0.3779,78.55,78.55,157.09
35,0.7951,0.8910,0.6375,0.9374,0.8850,0.4482,78.55,78.55,157.09
36,0.7937,0.8873,0.6435,0.9324,0.8872,0.6039,78.55,78.55,157.09
37,0.7884,0.8880,0.6296,0.9396,0.8908,0.3516,78.55,78.55,157.09
