round,cluster_id,accuracy,samples
0,0,0.1565,147
0,1,0.0392,383
0,2,0.2775,346
0,3,0.3441,311
0,4,0.2195,82
0,5,0.0000,338
0,6,0.0506,178
0,7,0.1171,333
0,8,0.1530,379
0,9,0.0766,248
0,10,0.1424,316
0,11,0.0323,186
0,12,0.0285,386
0,13,0.4162,370
0,14,0.0613,310
0,15,0.0575,313
0,16,0.0407,344
0,17,0.0454,551
0,18,0.1040,202
0,19,0.0151,331
0,20,0.0019,537
0,21,0.0396,227
0,22,0.0388,103
0,23,0.1257,382
0,24,0.2305,334
0,25,0.2500,264
0,26,0.0047,214
0,27,0.1366,322
0,28,0.0447,313
0,29,0.1696,230
0,30,0.0227,352
0,31,0.0063,316
0,32,0.0701,157
0,33,0.0597,419
0,34,0.3129,326
0,35,0.0407,246
0,36,0.0972,288
0,37,0.0053,190
0,38,0.1158,311
0,39,0.2429,317
0,40,0.0445,292
0,41,0.1277,329
0,42,0.0191,418
0,43,0.0229,306
0,44,0.1926,431
0,45,0.1551,245
0,46,0.0278,324
0,47,0.0249,201
0,48,0.0437,252
0,49,0.3887,319
1,0,0.1633,147
1,1,0.0496,383
1,2,0.3064,346
1,3,0.3730,311
1,4,0.2317,82
1,5,0.0030,338
1,6,0.0730,178
1,7,0.1171,333
1,8,0.1557,379
1,9,0.0927,248
1,10,0.2500,316
1,11,0.0323,186
1,12,0.0492,386
1,13,0.4162,370
1,14,0.0839,310
1,15,0.0703,313
1,16,0.1017,344
1,17,0.0581,551
1,18,0.1931,202
1,19,0.0242,331
1,20,0.0149,537
1,21,0.0441,227
1,22,0.0388,103
1,23,0.1230,382
1,24,0.2365,334
1,25,0.2538,264
1,26,0.0047,214
1,27,0.1677,322
1,28,0.0607,313
1,29,0.2478,230
1,30,0.0795,352
1,31,0.0127,316
1,32,0.0892,157
1,33,0.0644,419
1,34,0.3190,326
1,35,0.0610,246
1,36,0.1667,288
1,37,0.0105,190
1,38,0.1158,311
1,39,0.2618,317
1,40,0.0685,292
1,41,0.1702,329
1,42,0.0526,418
1,43,0.0882,306
1,44,0.1972,431
1,45,0.1755,245
1,46,0.0309,324
1,47,0.0498,201
1,48,0.0476,252
1,49,0.3918,319
2,0,0.1701,147
2,1,0.2317,82
2,2,0.0574,383
2,3,0.1557,379
2,4,0.3829,316
2,5,0.3439,346
2,6,0.3955,311
2,7,0.1089,248
2,8,0.0899,178
2,9,0.0769,338
2,10,0.0485,227
2,11,0.1080,537
2,12,0.4216,370
2,13,0.1860,344
2,14,0.1419,310
2,15,0.0889,551
2,16,0.0811,419
2,17,0.0927,313
2,18,0.0846,331
2,19,0.0484,186
2,20,0.0105,190
2,21,0.1231,333
2,22,0.1340,418
2,23,0.1257,382
2,24,0.1244,386
2,25,0.1477,352
2,26,0.0516,252
2,27,0.2365,334
2,28,0.0772,246
2,29,0.1022,313
2,30,0.0388,103
2,31,0.3281,317
2,32,0.2743,288
2,33,0.2102,157
2,34,0.2174,322
2,35,0.3696,230
2,36,0.3282,326
2,37,0.1286,311
2,38,0.1732,306
2,39,0.0506,316
2,40,0.3020,202
2,41,0.1301,292
2,42,0.0047,214
2,43,0.2538,264
2,44,0.2401,329
2,45,0.3981,319
2,46,0.0309,324
2,47,0.2490,245
2,48,0.2065,431
2,49,0.1045,201
3,0,0.1633,147
3,1,0.2561,82
3,2,0.0809,383
3,3,0.1768,379
3,4,0.4937,316
3,5,0.4162,346
3,6,0.4405,311
3,7,0.1169,248
3,8,0.1124,178
3,9,0.2485,338
3,10,0.0969,227
3,11,0.3482,537
3,12,0.4243,370
3,13,0.3314,344
3,14,0.1871,310
3,15,0.1289,551
3,16,0.1122,419
3,17,0.1118,313
3,18,0.2508,331
3,19,0.0860,186
3,20,0.0158,190
3,21,0.1261,333
3,22,0.2440,418
3,23,0.1257,382
3,24,0.2383,386
3,25,0.2102,352
3,26,0.0556,252
3,27,0.2365,334
3,28,0.1301,246
3,29,0.1693,313
3,30,0.0874,103
3,31,0.4290,317
3,32,0.4618,288
3,33,0.4013,157
3,34,0.2764,322
3,35,0.4826,230
3,36,0.3313,326
3,37,0.1318,311
3,38,0.2843,306
3,39,0.2089,316
3,40,0.3663,202
3,41,0.1918,292
3,42,0.0093,214
3,43,0.2576,264
3,44,0.3283,329
3,45,0.4044,319
3,46,0.0432,324
3,47,0.3592,245
3,48,0.2181,431
3,49,0.1244,201
4,0,0.1973,147
4,1,0.1201,383
4,2,0.5884,311
4,3,0.5253,316
4,4,0.2927,82
4,5,0.2886,551
4,6,0.1806,227
4,7,0.2032,379
4,8,0.1862,333
4,9,0.5405,346
4,10,0.5451,288
4,11,0.2921,178
4,12,0.1597,313
4,13,0.4273,344
4,14,0.3905,338
4,15,0.3374,246
4,16,0.1573,248
4,17,0.4216,370
4,18,0.3851,322
4,19,0.3040,352
4,20,0.5130,230
4,21,0.4079,331
4,22,0.4924,329
4,23,0.3206,418
4,24,0.6816,537
4,25,0.0841,214
4,26,0.5000,386
4,27,0.2665,334
4,28,0.1882,186
