round,cluster_id,accuracy,samples
0,0,0.0781,512
0,1,0.0975,667
0,2,0.0223,358
0,3,0.2284,696
0,4,0.0713,687
0,5,0.2866,764
0,6,0.0532,827
0,7,0.1192,738
0,8,0.0501,1017
0,9,0.1425,800
0,10,0.1472,863
0,11,0.2146,615
0,12,0.1243,692
0,13,0.0685,949
0,14,0.0523,1148
0,15,0.1396,702
0,16,0.1699,1024
0,17,0.1754,1015
0,18,0.1996,471
0,19,0.2786,463
1,0,0.1973,512
1,1,0.1139,667
1,2,0.0251,358
1,3,0.2902,696
1,4,0.0844,687
1,5,0.4110,764
1,6,0.0846,827
1,7,0.1491,738
1,8,0.0767,1017
1,9,0.1688,800
1,10,0.1900,863
1,11,0.2504,615
1,12,0.1185,692
1,13,0.2160,949
1,14,0.0470,1148
1,15,0.1667,702
1,16,0.1787,1024
1,17,0.2404,1015
1,18,0.3079,471
1,19,0.3218,463
2,0,0.3926,512
2,1,0.1409,667
2,2,0.0642,358
2,3,0.1812,800
2,4,0.4804,764
2,5,0.0944,1017
2,6,0.1063,687
2,7,0.1560,827
2,8,0.3520,696
2,9,0.0610,1148
2,10,0.1272,692
2,11,0.3283,463
2,12,0.3355,471
2,13,0.2966,1015
2,14,0.1943,1024
2,15,0.4584,949
2,16,0.1909,702
2,17,0.2364,863
2,18,0.1965,738
2,19,0.2732,615
3,0,0.4961,512
3,1,0.1499,667
3,2,0.1872,358
3,3,0.1950,800
3,4,0.5144,764
3,5,0.1160,1017
3,6,0.1383,687
3,7,0.2769,827
3,8,0.3836,696
3,9,0.1193,1148
3,10,0.1402,692
3,11,0.3434,463
3,12,0.3503,471
3,13,0.3616,1015
3,14,0.2061,1024
3,15,0.6628,949
3,16,0.2151,702
3,17,0.2561,863
3,18,0.2846,738
3,19,0.3024,615
4,0,0.5215,512
4,1,0.1927,358
4,2,0.3276,696
4,3,0.0495,687
4,4,0.0180,667
4,5,0.0813,738
4,6,0.0334,1017
4,7,0.2275,800
4,8,0.3715,463
4,9,0.5563,764
4,10,0.4055,471
4,11,0.2576,827
4,12,0.2601,1015
4,13,0.7113,949
4,14,0.1240,863
4,15,0.0513,702
4,16,0.2182,692
4,17,0.2117,1148
4,18,0.3301,615
4,19,0.1768,1024
5,0,0.5723,512
5,1,0.3296,358
5,2,0.3966,696
5,3,0.0757,687
5,4,0.0255,667
5,5,0.1355,738
5,6,0.0777,1017
5,7,0.2275,800
