round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1319,2.2760,495.2512,10741.6435,11236.8947
1,0.1766,2.2399,495.2512,495.2512,990.5023
2,0.2283,2.2037,495.2512,495.2512,990.5023
3,0.2807,2.1667,495.2512,495.2512,990.5023
4,0.2497,2.1315,495.2512,10741.6435,11236.8947
5,0.3064,2.0921,495.2512,495.2512,990.5023
6,0.3502,2.0529,495.2512,495.2512,990.5023
7,0.3853,2.0140,495.2512,495.2512,990.5023
8,0.4276,1.9793,495.2512,10741.6435,11236.8947
9,0.4402,1.9484,495.2512,495.2512,990.5023
10,0.4525,1.9186,495.2512,495.2512,990.5023
11,0.4640,1.8890,495.2512,495.2512,990.5023
12,0.4806,1.8612,495.2512,10741.6435,11236.8947
13,0.4908,1.8330,495.2512,495.2512,990.5023
14,0.5009,1.8060,495.2512,495.2512,990.5023
15,0.5113,1.7802,495.2512,495.2512,990.5023
16,0.5183,1.7534,495.2512,10741.6435,11236.8947
17,0.5236,1.7301,495.2512,495.2512,990.5023
18,0.5287,1.7080,495.2512,495.2512,990.5023
19,0.5342,1.6865,495.2512,495.2512,990.5023
20,0.5338,1.6761,495.2512,10741.6435,11236.8947
21,0.5387,1.6591,495.2512,495.2512,990.5023
22,0.5325,1.6700,495.2512,495.2512,990.5023
23,0.5374,1.6520,495.2512,495.2512,990.5023
24,0.5161,1.6931,495.2512,10741.6435,11236.8947
25,0.5213,1.6756,495.2512,495.2512,990.5023
26,0.5049,1.7105,495.2512,495.2512,990.5023
27,0.5118,1.6932,495.2512,495.2512,990.5023
28,0.5223,1.6636,495.2512,10741.6435,11236.8947
29,0.5281,1.6388,495.2512,495.2512,990.5023
30,0.5339,1.6161,495.2512,495.2512,990.5023
31,0.5373,1.5955,495.2512,495.2512,990.5023
32,0.5386,1.5757,495.2512,10741.6435,11236.8947
33,0.5427,1.5590,495.2512,495.2512,990.5023
34,0.5467,1.5423,495.2512,495.2512,990.5023
35,0.5494,1.5279,495.2512,495.2512,990.5023
36,0.5543,1.5112,495.2512,10741.6435,11236.8947
37,0.5569,1.4985,495.2512,495.2512,990.5023
38,0.5494,1.5083,495.2512,495.2512,990.5023
39,0.5523,1.4971,495.2512,495.2512,990.5023
40,0.5388,1.5296,495.2512,10741.6435,11236.8947
41,0.5490,1.5159,495.2512,495.2512,990.5023
42,0.5120,1.5721,495.2512,495.2512,990.5023
43,0.5189,1.5591,495.2512,495.2512,990.5023
44,0.5114,1.5968,495.2512,10741.6435,11236.8947
45,0.5153,1.5830,495.2512,495.2512,990.5023
46,0.5280,1.5514,495.2512,495.2512,990.5023
47,0.5376,1.5263,495.2512,495.2512,990.5023
48,0.5467,1.5057,495.2512,10741.6435,11236.8947
49,0.5542,1.4864,495.2512,495.2512,990.5023
50,0.5583,1.4705,495.2512,495.2512,990.5023
51,0.5636,1.4548,495.2512,495.2512,990.5023
52,0.5682,1.4413,495.2512,10741.6435,11236.8947
53,0.5742,1.4278,495.2512,495.2512,990.5023
54,0.5778,1.4157,495.2512,495.2512,990.5023
55,0.5815,1.4036,495.2512,495.2512,990.5023
56,0.5734,1.4289,495.2512,10741.6435,11236.8947
57,0.5770,1.4199,495.2512,495.2512,990.5023
58,0.5634,1.4517,495.2512,495.2512,990.5023
59,0.5668,1.4395,495.2512,495.2512,990.5023
60,0.5518,1.4790,495.2512,10741.6435,11236.8947
61,0.5562,1.4681,495.2512,495.2512,990.5023
62,0.5661,1.4402,495.2512,495.2512,990.5023
63,0.5757,1.4196,495.2512,495.2512,990.5023
64,0.5795,1.4001,495.2512,10741.6435,11236.8947
65,0.5846,1.3859,495.2512,495.2512,990.5023
66,0.5902,1.3724,495.2512,495.2512,990.5023
67,0.5945,1.3592,495.2512,495.2512,990.5023
68,0.5970,1.3473,495.2512,10741.6435,11236.8947
69,0.6012,1.3373,495.2512,495.2512,990.5023
70,0.6065,1.3268,495.2512,495.2512,990.5023
71,0.6113,1.3168,495.2512,495.2512,990.5023
72,0.6117,1.3132,495.2512,10741.6435,11236.8947
73,0.6140,1.3034,495.2512,495.2512,990.5023
74,0.5350,1.4603,495.2512,495.2512,990.5023
75,0.5416,1.4440,495.2512,495.2512,990.5023
76,0.5652,1.3981,495.2512,10741.6435,11236.8947
77,0.5822,1.3667,495.2512,495.2512,990.5023
78,0.5920,1.3402,495.2512,495.2512,990.5023
79,0.6017,1.3230,495.2512,495.2512,990.5023
80,0.6089,1.3077,495.2512,10741.6435,11236.8947
81,0.6136,1.2952,495.2512,495.2512,990.5023
82,0.6176,1.2850,495.2512,495.2512,990.5023
83,0.6204,1.2744,495.2512,495.2512,990.5023
84,0.6223,1.2638,495.2512,10741.6435,11236.8947
85,0.6261,1.2545,495.2512,495.2512,990.5023
86,0.6281,1.2471,495.2512,495.2512,990.5023
87,0.6304,1.2392,495.2512,495.2512,990.5023
88,0.6316,1.2308,495.2512,10741.6435,11236.8947
89,0.6335,1.2236,495.2512,495.2512,990.5023
90,0.6350,1.2164,495.2512,495.2512,990.5023
91,0.6369,1.2111,495.2512,495.2512,990.5023
92,0.6374,1.2033,495.2512,10741.6435,11236.8947
93,0.6386,1.1964,495.2512,495.2512,990.5023
94,0.6407,1.1909,495.2512,495.2512,990.5023
95,0.6425,1.1833,495.2512,495.2512,990.5023
96,0.6439,1.1779,495.2512,10741.6435,11236.8947
97,0.6455,1.1722,495.2512,495.2512,990.5023
98,0.6476,1.1673,495.2512,495.2512,990.5023
99,0.6489,1.1622,495.2512,495.2512,990.5023
100,0.6502,1.1564,495.2512,10741.6435,11236.8947
