round,cluster_id,accuracy,samples
0,0,0.0000,500
0,1,0.0000,500
0,2,0.0000,500
0,3,0.0000,500
0,4,0.0000,500
0,5,0.0000,500
0,6,0.0000,500
0,7,0.0000,500
0,8,0.0000,500
0,9,0.0000,500
0,10,0.5000,500
0,11,0.0020,500
0,12,0.4980,500
0,13,0.0000,500
0,14,0.5000,500
0,15,0.0100,500
0,16,0.0000,500
0,17,0.0020,500
0,18,0.4960,500
0,19,0.0020,500
1,0,0.0000,500
1,1,0.0000,500
1,2,0.0000,500
1,3,0.0000,500
1,4,0.0000,500
1,5,0.0000,500
1,6,0.0000,500
1,7,0.0000,500
1,8,0.0000,500
1,9,0.0000,500
1,10,0.5420,500
1,11,0.0020,500
1,12,0.5200,500
1,13,0.0000,500
1,14,0.5000,500
1,15,0.0100,500
1,16,0.0000,500
1,17,0.0020,500
1,18,0.5120,500
1,19,0.0020,500
2,0,0.0000,1000
2,1,0.7650,1000
2,2,0.0000,500
2,3,0.0000,1000
2,4,0.0020,500
2,5,0.0000,500
2,6,0.0000,500
2,7,0.0000,500
2,8,0.0020,500
2,9,0.7780,500
2,10,0.0020,500
2,11,0.0100,500
2,12,0.0000,500
2,13,0.0000,500
2,14,0.0000,500
2,15,0.0000,500
2,16,0.6700,500
3,0,0.0000,1000
3,1,0.7650,1000
3,2,0.0000,500
3,3,0.0000,1000
3,4,0.0020,500
3,5,0.0000,500
3,6,0.0000,500
3,7,0.0000,500
3,8,0.0020,500
3,9,0.7760,500
3,10,0.0020,500
3,11,0.0100,500
3,12,0.0000,500
3,13,0.0000,500
3,14,0.0000,500
3,15,0.0000,500
3,16,0.6700,500
