round,cluster_id,accuracy,samples
0,0,0.6430,2000
0,1,0.6500,2000
0,2,0.7260,2000
0,3,0.6387,1500
0,4,0.5370,1000
0,5,0.5660,500
0,6,0.6180,500
0,7,0.5320,500
1,0,0.6695,2000
1,1,0.6955,2000
1,2,0.7535,2000
1,3,0.6707,1500
1,4,0.6340,1000
1,5,0.6140,500
1,6,0.6580,500
1,7,0.6240,500
2,0,0.6890,2000
2,1,0.7130,2000
2,2,0.7713,1500
2,3,0.6800,1500
2,4,0.6780,1000
2,5,0.6440,1000
2,8,0.7740,500
2,9,0.6920,500
3,0,0.7105,2000
3,1,0.7350,2000
3,2,0.7840,1500
3,3,0.6993,1500
3,4,0.6950,1000
3,5,0.6670,1000
3,8,0.7980,500
3,9,0.7060,500
4,0,0.7175,2000
4,1,0.7440,2000
4,2,0.7790,1000
4,3,0.7185,2000
4,4,0.6810,1000
4,5,0.7040,1000
4,8,0.8090,1000
5,0,0.7260,2000
5,1,0.7510,2000
5,2,0.7870,1000
5,3,0.7325,2000
5,4,0.6790,1000
5,5,0.7020,1000
5,8,0.8120,1000
6,0,0.7300,2000
6,1,0.7585,2000
6,2,0.8040,2000
6,3,0.7420,2000
6,4,0.6970,2000
7,0,0.7355,2000
7,1,0.7595,2000
7,2,0.8090,2000
7,3,0.7515,2000
7,4,0.7045,2000
8,0,0.7405,2000
8,1,0.7650,2000
8,2,0.8000,1000
8,3,0.7680,2000
8,4,0.7075,2000
8,5,0.8140,500
8,6,0.8300,500
9,0,0.7410,2000
9,1,0.7660,2000
9,2,0.8050,1000
9,3,0.7755,2000
9,4,0.7105,2000
9,5,0.8300,500
9,6,0.8320,500
10,0,0.7510,2000
10,1,0.7730,2000
10,2,0.8167,1500
10,3,0.7840,2000
10,4,0.7210,1000
10,5,0.8340,500
10,7,0.7020,500
10,8,0.7040,500
11,0,0.7515,2000
11,1,0.7750,2000
11,2,0.8187,1500
11,3,0.7930,2000
11,4,0.7160,1000
11,5,0.8340,500
11,7,0.6960,500
11,8,0.7120,500
12,0,0.7530,2000
12,1,0.7790,2000
12,2,0.8270,1000
12,3,0.7995,2000
12,4,0.7115,2000
12,5,0.8190,1000
13,0,0.7510,2000
13,1,0.7770,2000
13,2,0.8270,1000
13,3,0.8060,2000
13,4,0.7155,2000
13,5,0.8240,1000
14,0,0.7547,1500
14,1,0.7760,1500
14,2,0.8340,500
14,3,0.8080,2000
14,4,0.7155,2000
14,5,0.8267,1500
14,6,0.7920,500
14,7,0.7500,500
15,0,0.7560,1500
15,1,0.7773,1500
15,2,0.8280,500
15,3,0.8160,2000
15,4,0.7135,2000
15,5,0.8300,1500
15,6,0.7940,500
15,7,0.7480,500
16,0,0.7590,2000
16,1,0.7867,1500
16,3,0.8200,2000
16,4,0.7165,2000
16,5,0.8313,1500
16,8,0.7760,500
16,9,0.8260,500
17,0,0.7580,2000
17,1,0.7853,1500
17,3,0.8265,2000
17,4,0.7160,2000
17,5,0.8313,1500
17,8,0.7980,500
17,9,0.8320,500
18,0,0.7600,2000
18,1,0.7873,1500
18,3,0.8275,2000
18,4,0.7340,1000
18,5,0.8360,1500
18,8,0.7940,500
18,10,0.8100,500
18,11,0.7120,500
18,12,0.7100,500
