round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0999,0.0999,2.3031,0.0999,0.0999,2.3031,0.00,196.36,196.36
2,0.1321,0.1746,2.2956,0.2656,0.1274,2.3309,196.36,196.36,392.73
3,0.3127,0.3544,2.1425,0.3857,0.1528,2.2577,196.36,196.36,392.73
4,0.4398,0.4773,1.9504,0.4553,0.1780,2.0564,196.36,196.36,392.73
5,0.5002,0.5412,1.8067,0.5247,0.2225,1.8312,196.36,196.36,392.73
6,0.5608,0.5985,1.6885,0.5765,0.2601,1.6667,196.36,196.36,392.73
7,0.5989,0.6360,1.5873,0.6103,0.2863,1.5585,196.36,196.36,392.73
8,0.6188,0.6543,1.4999,0.6333,0.3060,1.4792,196.36,196.36,392.73
9,0.6398,0.6718,1.4243,0.6527,0.3218,1.4174,196.36,196.36,392.73
10,0.6504,0.6837,1.3560,0.6693,0.3400,1.3641,196.36,196.36,392.73
11,0.6587,0.6921,1.2977,0.6843,0.3571,1.3170,196.36,196.36,392.73
12,0.6688,0.7012,1.2457,0.6980,0.3730,1.2735,196.36,196.36,392.73
13,0.6751,0.7077,1.2005,0.7115,0.3884,1.2340,196.36,196.36,392.73
14,0.6776,0.7111,1.1598,0.7207,0.4009,1.1971,196.36,196.36,392.73
15,0.6833,0.7162,1.1227,0.7317,0.4164,1.1621,196.36,196.36,392.73
16,0.6877,0.7212,1.0893,0.7408,0.4279,1.1289,196.36,196.36,392.73
17,0.6920,0.7249,1.0591,0.7483,0.4398,1.0978,196.36,196.36,392.73
18,0.6926,0.7262,1.0339,0.7561,0.4503,1.0693,196.36,196.36,392.73
19,0.6979,0.7317,1.0072,0.7631,0.4621,1.0419,196.36,196.36,392.73
20,0.6993,0.7331,0.9854,0.7691,0.4727,1.0137,196.36,196.36,392.73
21,0.7034,0.7361,0.9656,0.7737,0.4835,0.9894,196.36,196.36,392.73
22,0.7064,0.7389,0.9478,0.7809,0.4953,0.9655,196.36,196.36,392.73
