round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1871,2.2378,1238.1279,26854.1088,28092.2367
1,0.2838,2.1601,1238.1279,1238.1279,2476.2558
2,0.3634,2.0793,1238.1279,1238.1279,2476.2558
3,0.4533,1.9943,1238.1279,1238.1279,2476.2558
4,0.5487,1.9063,1238.1279,26854.1088,28092.2367
5,0.6038,1.8172,1238.1279,1238.1279,2476.2558
6,0.6463,1.7275,1238.1279,1238.1279,2476.2558
7,0.6793,1.6374,1238.1279,1238.1279,2476.2558
8,0.7368,1.5481,1238.1279,26854.1088,28092.2367
9,0.7596,1.4586,1238.1279,1238.1279,2476.2558
10,0.7728,1.3719,1238.1279,1238.1279,2476.2558
11,0.7830,1.2882,1238.1279,1238.1279,2476.2558
12,0.7635,1.2131,1238.1279,26854.1088,28092.2367
13,0.7760,1.1385,1238.1279,1238.1279,2476.2558
14,0.7887,1.0706,1238.1279,1238.1279,2476.2558
15,0.7979,1.0060,1238.1279,1238.1279,2476.2558
16,0.7653,0.9613,1238.1279,26854.1088,28092.2367
17,0.7943,0.9020,1238.1279,1238.1279,2476.2558
18,0.8146,0.8485,1238.1279,1238.1279,2476.2558
19,0.8274,0.8001,1238.1279,1238.1279,2476.2558
20,0.8375,0.7555,1238.1279,26854.1088,28092.2367
21,0.8431,0.7173,1238.1279,1238.1279,2476.2558
22,0.8469,0.6831,1238.1279,1238.1279,2476.2558
23,0.8489,0.6531,1238.1279,1238.1279,2476.2558
24,0.8493,0.6276,1238.1279,26854.1088,28092.2367
25,0.8522,0.6032,1238.1279,1238.1279,2476.2558
26,0.8551,0.5813,1238.1279,1238.1279,2476.2558
27,0.8569,0.5619,1238.1279,1238.1279,2476.2558
28,0.8416,0.5522,1238.1279,26854.1088,28092.2367
29,0.8536,0.5341,1238.1279,1238.1279,2476.2558
30,0.8592,0.5189,1238.1279,1238.1279,2476.2558
31,0.8609,0.5056,1238.1279,1238.1279,2476.2558
32,0.8561,0.4904,1238.1279,26854.1088,28092.2367
33,0.8633,0.4759,1238.1279,1238.1279,2476.2558
