round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2034,2.2136,495.2512,10741.6435,11236.8947
1,0.3497,2.1181,495.2512,495.2512,990.5023
2,0.4806,2.0164,495.2512,495.2512,990.5023
3,0.5627,1.9064,495.2512,495.2512,990.5023
4,0.7219,1.7943,495.2512,10741.6435,11236.8947
5,0.7578,1.6833,495.2512,495.2512,990.5023
6,0.7833,1.6083,495.2512,495.2512,990.5023
7,0.7961,1.5352,495.2512,495.2512,990.5023
8,0.8037,1.4656,495.2512,10741.6435,11236.8947
9,0.8093,1.3881,495.2512,495.2512,990.5023
10,0.8144,1.3386,495.2512,495.2512,990.5023
11,0.8163,1.2945,495.2512,495.2512,990.5023
12,0.8189,1.2521,495.2512,10741.6435,11236.8947
13,0.8201,1.2144,495.2512,495.2512,990.5023
14,0.8213,1.1820,495.2512,495.2512,990.5023
15,0.8231,1.1502,495.2512,495.2512,990.5023
16,0.8238,1.1210,495.2512,10741.6435,11236.8947
17,0.8262,1.0950,495.2512,495.2512,990.5023
18,0.8284,1.0703,495.2512,495.2512,990.5023
19,0.8319,1.0495,495.2512,495.2512,990.5023
20,0.8323,1.0286,495.2512,10741.6435,11236.8947
21,0.8351,1.0027,495.2512,495.2512,990.5023
22,0.8392,0.9845,495.2512,495.2512,990.5023
23,0.8425,0.9693,495.2512,495.2512,990.5023
24,0.8449,0.9529,495.2512,10741.6435,11236.8947
25,0.8479,0.9395,495.2512,495.2512,990.5023
26,0.8501,0.9241,495.2512,495.2512,990.5023
27,0.8522,0.9139,495.2512,495.2512,990.5023
28,0.8538,0.8997,495.2512,10741.6435,11236.8947
29,0.8558,0.8892,495.2512,495.2512,990.5023
30,0.8574,0.8782,495.2512,495.2512,990.5023
31,0.8591,0.8688,495.2512,495.2512,990.5023
32,0.8602,0.8594,495.2512,10741.6435,11236.8947
33,0.8614,0.8517,495.2512,495.2512,990.5023
34,0.8624,0.8443,495.2512,495.2512,990.5023
35,0.8630,0.8361,495.2512,495.2512,990.5023
36,0.8632,0.8321,495.2512,10741.6435,11236.8947
37,0.8641,0.8236,495.2512,495.2512,990.5023
38,0.8648,0.8179,495.2512,495.2512,990.5023
39,0.8660,0.8111,495.2512,495.2512,990.5023
40,0.8657,0.8032,495.2512,10741.6435,11236.8947
41,0.8665,0.7969,495.2512,495.2512,990.5023
42,0.8670,0.7916,495.2512,495.2512,990.5023
43,0.8677,0.7872,495.2512,495.2512,990.5023
44,0.8682,0.7831,495.2512,10741.6435,11236.8947
45,0.8685,0.7773,495.2512,495.2512,990.5023
46,0.8689,0.7731,495.2512,495.2512,990.5023
47,0.8695,0.7686,495.2512,495.2512,990.5023
48,0.8690,0.7664,495.2512,10741.6435,11236.8947
49,0.8698,0.7608,495.2512,495.2512,990.5023
50,0.8700,0.7578,495.2512,495.2512,990.5023
51,0.8702,0.7548,495.2512,495.2512,990.5023
52,0.8703,0.7515,495.2512,10741.6435,11236.8947
53,0.8707,0.7477,495.2512,495.2512,990.5023
54,0.8710,0.7463,495.2512,495.2512,990.5023
55,0.8714,0.7424,495.2512,495.2512,990.5023
56,0.8712,0.7378,495.2512,10741.6435,11236.8947
57,0.8716,0.7357,495.2512,495.2512,990.5023
58,0.8720,0.7320,495.2512,495.2512,990.5023
59,0.8723,0.7309,495.2512,495.2512,990.5023
60,0.8716,0.7268,495.2512,10741.6435,11236.8947
61,0.8720,0.7255,495.2512,495.2512,990.5023
62,0.8722,0.7213,495.2512,495.2512,990.5023
63,0.8727,0.7203,495.2512,495.2512,990.5023
64,0.8728,0.7186,495.2512,10741.6435,11236.8947
65,0.8732,0.7144,495.2512,495.2512,990.5023
66,0.8738,0.7139,495.2512,495.2512,990.5023
67,0.8742,0.7120,495.2512,495.2512,990.5023
68,0.8740,0.7106,495.2512,10741.6435,11236.8947
69,0.8741,0.7053,495.2512,495.2512,990.5023
70,0.8744,0.7029,495.2512,495.2512,990.5023
71,0.8746,0.7008,495.2512,495.2512,990.5023
72,0.8742,0.7012,495.2512,10741.6435,11236.8947
73,0.8745,0.6984,495.2512,495.2512,990.5023
74,0.8748,0.6968,495.2512,495.2512,990.5023
75,0.8752,0.6946,495.2512,495.2512,990.5023
76,0.8751,0.6913,495.2512,10741.6435,11236.8947
77,0.8753,0.6926,495.2512,495.2512,990.5023
78,0.8754,0.6882,495.2512,495.2512,990.5023
79,0.8757,0.6861,495.2512,495.2512,990.5023
80,0.8756,0.6864,495.2512,10741.6435,11236.8947
81,0.8762,0.6842,495.2512,495.2512,990.5023
82,0.8762,0.6850,495.2512,495.2512,990.5023
83,0.8764,0.6829,495.2512,495.2512,990.5023
84,0.8761,0.6823,495.2512,10741.6435,11236.8947
85,0.8763,0.6808,495.2512,495.2512,990.5023
86,0.8768,0.6798,495.2512,495.2512,990.5023
87,0.8772,0.6788,495.2512,495.2512,990.5023
88,0.8774,0.6764,495.2512,10741.6435,11236.8947
89,0.8776,0.6756,495.2512,495.2512,990.5023
90,0.8778,0.6740,495.2512,495.2512,990.5023
91,0.8778,0.6744,495.2512,495.2512,990.5023
92,0.8766,0.6723,495.2512,10741.6435,11236.8947
93,0.8770,0.6715,495.2512,495.2512,990.5023
94,0.8772,0.6696,495.2512,495.2512,990.5023
95,0.8775,0.6697,495.2512,495.2512,990.5023
96,0.8778,0.6678,495.2512,10741.6435,11236.8947
97,0.8779,0.6670,495.2512,495.2512,990.5023
98,0.8783,0.6663,495.2512,495.2512,990.5023
99,0.8787,0.6654,495.2512,495.2512,990.5023
100,0.8788,0.6644,495.2512,10741.6435,11236.8947
