round,cluster_id,accuracy,samples
0,0,0.3234,303
0,1,0.3982,339
0,2,0.1216,74
0,3,0.1328,128
0,4,0.0548,1004
0,5,0.3761,109
0,6,0.1459,521
0,7,0.5172,870
0,8,0.5339,251
0,9,0.1745,321
0,10,0.1734,738
0,11,0.3282,195
0,12,0.1194,134
0,13,0.0243,946
0,14,0.0795,604
0,15,0.0047,856
0,16,0.6888,678
0,17,0.1961,566
0,18,0.0038,789
0,19,0.1516,574
1,0,0.3432,303
1,1,0.3953,339
1,2,0.0811,74
1,3,0.3281,128
1,4,0.0538,1004
1,5,0.3394,109
1,6,0.2246,521
1,7,0.4678,870
1,8,0.5378,251
1,9,0.1059,321
1,10,0.2168,738
1,11,0.2718,195
1,12,0.1119,134
1,13,0.0211,946
1,14,0.0613,604
1,15,0.0023,856
1,16,0.7625,678
1,17,0.2014,566
1,18,0.0025,789
1,19,0.1516,574
2,0,0.4621,1173
2,1,0.3097,339
2,2,0.1757,74
2,3,0.0371,1132
2,5,0.3540,630
2,8,0.1873,251
2,9,0.2368,321
2,10,0.1667,738
2,11,0.1538,195
2,12,0.0821,134
2,13,0.0433,946
2,14,0.0662,604
2,15,0.0012,856
2,16,0.7699,678
2,17,0.0989,566
2,18,0.0038,789
2,19,0.0679,574
3,0,0.4399,1173
3,1,0.3068,339
3,2,0.1486,74
3,3,0.0371,1132
3,5,0.4508,630
3,8,0.1833,251
3,9,0.2181,321
3,10,0.2060,738
3,11,0.1487,195
3,12,0.0821,134
3,13,0.0381,946
3,14,0.0381,604
3,15,0.0012,856
3,16,0.7684,678
3,17,0.1360,566
3,18,0.0051,789
3,19,0.0662,574
4,0,0.4194,1173
4,1,0.2802,339
4,2,0.1486,74
4,3,0.0284,1793
4,5,0.4971,521
4,8,0.1857,953
4,9,0.2305,321
4,10,0.2290,738
4,11,0.1538,195
4,12,0.1045,134
4,13,0.0349,946
4,14,0.0083,604
4,15,0.0012,856
4,16,0.7714,678
4,17,0.1802,566
4,20,0.3119,109
5,0,0.3990,1173
5,1,0.2802,339
5,2,0.0811,74
5,3,0.0279,1793
5,5,0.5336,521
5,8,0.1952,953
5,9,0.2087,321
5,10,0.2453,738
5,11,0.1231,195
5,12,0.1045,134
5,13,0.0349,946
5,14,0.0083,604
5,15,0.0012,856
5,16,0.7714,678
5,17,0.1979,566
5,20,0.2752,109
6,0,0.3862,1173
6,1,0.2773,339
6,2,0.0676,74
6,3,0.0262,1793
6,5,0.5333,630
6,8,0.2308,953
6,9,0.2025,321
6,10,0.2412,738
6,11,0.1128,195
6,12,0.1194,134
6,13,0.0328,946
6,14,0.0099,604
6,15,0.0012,856
6,16,0.7714,678
6,17,0.2597,566
7,0,0.3725,1173
7,1,0.2773,339
7,2,0.0676,74
7,3,0.0262,1793
7,5,0.5397,630
7,8,0.2256,953
7,9,0.2025,321
7,10,0.2466,738
7,11,0.0974,195
7,12,0.1269,134
7,13,0.0307,946
7,14,0.0116,604
7,15,0.0012,856
7,16,0.7729,678
7,17,0.2933,566
8,0,0.3512,1173
8,1,0.2743,339
8,2,0.0405,74
8,3,0.0568,1004
8,5,0.5492,630
8,8,0.1952,702
8,9,0.2118,321
8,10,0.2398,738
8,11,0.0718,195
8,12,0.3688,385
8,13,0.0285,946
8,14,0.0099,604
8,15,0.0012,856
8,16,0.7729,678
8,17,0.3251,566
8,18,0.0025,789
9,0,0.3410,1173
9,1,0.2743,339
9,2,0.0541,74
9,3,0.0647,1004
9,5,0.5603,630
9,8,0.1923,702
9,9,0.2150,321
9,10,0.2385,738
9,11,0.0718,195
9,12,0.3662,385
9,13,0.0296,946
9,14,0.0099,604
9,15,0.0012,856
9,16,0.7729,678
9,17,0.3428,566
9,18,0.0013,789
10,0,0.3333,1173
10,1,0.2684,339
10,2,0.0405,74
10,3,0.0396,1793
10,5,0.5603,630
10,8,0.2023,702
10,9,0.2118,321
10,10,0.2371,738
10,11,0.0667,195
10,12,0.4052,385
10,13,0.0328,946
10,14,0.0116,604
10,15,0.0012,856
10,16,0.7699,678
10,17,0.3498,566
11,0,0.3325,1173
11,1,0.2655,339
11,2,0.0270,74
11,3,0.0429,1793
11,5,0.5714,630
11,8,0.1937,702
11,9,0.2150,321
11,10,0.2371,738
11,11,0.0615,195
11,12,0.4052,385
11,13,0.0328,946
11,14,0.0132,604
11,15,0.0012,856
11,16,0.7714,678
11,17,0.3657,566
12,0,0.3299,1173
12,1,0.2596,339
12,2,0.0270,74
12,3,0.0228,923
12,5,0.5698,630
12,8,0.0601,1132
12,9,0.2274,321
12,10,0.2344,738
12,11,0.0615,195
12,12,0.5378,251
12,13,0.0349,946
12,14,0.0149,604
12,15,0.0012,856
12,16,0.7699,678
12,17,0.3816,566
12,18,0.1446,574
13,0,0.3308,1173
13,1,0.2596,339
13,2,0.0270,74
13,3,0.0228,923
13,5,0.5698,630
13,8,0.0627,1132
13,9,0.2555,321
13,10,0.2344,738
13,11,0.0718,195
13,12,0.5020,251
13,13,0.0370,946
13,14,0.0149,604
13,15,0.0012,856
13,16,0.7714,678
13,17,0.3905,566
13,18,0.1307,574
14,0,0.3333,1173
14,1,0.2625,339
14,2,0.0270,74
14,3,0.1493,134
14,5,0.5651,630
14,8,0.0787,1004
14,9,0.2648,321
14,10,0.2290,738
14,11,0.0718,195
14,12,0.2802,953
14,13,0.0370,946
14,14,0.0132,604
14,15,0.0012,856
14,16,0.7699,678
