round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2465,2.2345,495.2512,10741.6435,11236.8947
1,0.3695,2.1574,495.2512,495.2512,990.5023
2,0.4494,2.0772,495.2512,495.2512,990.5023
3,0.5109,1.9932,495.2512,495.2512,990.5023
4,0.5902,1.9065,495.2512,10741.6435,11236.8947
5,0.6575,1.8181,495.2512,495.2512,990.5023
6,0.7030,1.7287,495.2512,495.2512,990.5023
7,0.7323,1.6393,495.2512,495.2512,990.5023
8,0.7457,1.5472,495.2512,10741.6435,11236.8947
9,0.7644,1.4593,495.2512,495.2512,990.5023
10,0.7792,1.3736,495.2512,495.2512,990.5023
11,0.7860,1.2910,495.2512,495.2512,990.5023
12,0.7872,1.2126,495.2512,10741.6435,11236.8947
13,0.7955,1.1375,495.2512,495.2512,990.5023
14,0.8037,1.0673,495.2512,495.2512,990.5023
15,0.8112,1.0025,495.2512,495.2512,990.5023
16,0.8087,0.9430,495.2512,10741.6435,11236.8947
17,0.8184,0.8881,495.2512,495.2512,990.5023
18,0.8281,0.8390,495.2512,495.2512,990.5023
19,0.8361,0.7933,495.2512,495.2512,990.5023
20,0.8249,0.7549,495.2512,10741.6435,11236.8947
21,0.8377,0.7168,495.2512,495.2512,990.5023
22,0.8461,0.6823,495.2512,495.2512,990.5023
23,0.8510,0.6515,495.2512,495.2512,990.5023
24,0.8563,0.6236,495.2512,10741.6435,11236.8947
25,0.8585,0.5977,495.2512,495.2512,990.5023
26,0.8587,0.5746,495.2512,495.2512,990.5023
27,0.8595,0.5543,495.2512,495.2512,990.5023
28,0.8507,0.5385,495.2512,10741.6435,11236.8947
29,0.8579,0.5218,495.2512,495.2512,990.5023
30,0.8611,0.5065,495.2512,495.2512,990.5023
31,0.8625,0.4929,495.2512,495.2512,990.5023
32,0.8623,0.4805,495.2512,10741.6435,11236.8947
33,0.8647,0.4693,495.2512,495.2512,990.5023
34,0.8656,0.4589,495.2512,495.2512,990.5023
35,0.8653,0.4496,495.2512,495.2512,990.5023
36,0.8624,0.4439,495.2512,10741.6435,11236.8947
37,0.8648,0.4350,495.2512,495.2512,990.5023
38,0.8667,0.4273,495.2512,495.2512,990.5023
39,0.8677,0.4192,495.2512,495.2512,990.5023
40,0.8678,0.4124,495.2512,10741.6435,11236.8947
41,0.8697,0.4058,495.2512,495.2512,990.5023
42,0.8703,0.4001,495.2512,495.2512,990.5023
43,0.8707,0.3955,495.2512,495.2512,990.5023
44,0.8669,0.3924,495.2512,10741.6435,11236.8947
45,0.8707,0.3858,495.2512,495.2512,990.5023
46,0.8716,0.3811,495.2512,495.2512,990.5023
47,0.8719,0.3770,495.2512,495.2512,990.5023
48,0.8715,0.3727,495.2512,10741.6435,11236.8947
49,0.8721,0.3680,495.2512,495.2512,990.5023
50,0.8725,0.3650,495.2512,495.2512,990.5023
51,0.8731,0.3608,495.2512,495.2512,990.5023
52,0.8740,0.3586,495.2512,10741.6435,11236.8947
53,0.8734,0.3547,495.2512,495.2512,990.5023
54,0.8737,0.3527,495.2512,495.2512,990.5023
55,0.8737,0.3500,495.2512,495.2512,990.5023
56,0.8746,0.3481,495.2512,10741.6435,11236.8947
57,0.8753,0.3445,495.2512,495.2512,990.5023
58,0.8757,0.3417,495.2512,495.2512,990.5023
59,0.8759,0.3397,495.2512,495.2512,990.5023
60,0.8755,0.3370,495.2512,10741.6435,11236.8947
61,0.8765,0.3336,495.2512,495.2512,990.5023
62,0.8769,0.3327,495.2512,495.2512,990.5023
63,0.8773,0.3291,495.2512,495.2512,990.5023
64,0.8773,0.3277,495.2512,10741.6435,11236.8947
65,0.8772,0.3256,495.2512,495.2512,990.5023
66,0.8782,0.3239,495.2512,495.2512,990.5023
67,0.8787,0.3218,495.2512,495.2512,990.5023
68,0.8786,0.3201,495.2512,10741.6435,11236.8947
69,0.8788,0.3180,495.2512,495.2512,990.5023
70,0.8788,0.3167,495.2512,495.2512,990.5023
71,0.8790,0.3149,495.2512,495.2512,990.5023
72,0.8792,0.3140,495.2512,10741.6435,11236.8947
73,0.8799,0.3113,495.2512,495.2512,990.5023
74,0.8801,0.3104,495.2512,495.2512,990.5023
75,0.8805,0.3094,495.2512,495.2512,990.5023
76,0.8786,0.3105,495.2512,10741.6435,11236.8947
77,0.8797,0.3069,495.2512,495.2512,990.5023
78,0.8802,0.3058,495.2512,495.2512,990.5023
79,0.8803,0.3041,495.2512,495.2512,990.5023
80,0.8796,0.3040,495.2512,10741.6435,11236.8947
81,0.8806,0.3010,495.2512,495.2512,990.5023
82,0.8808,0.2992,495.2512,495.2512,990.5023
