round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
0,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.16666667,0.08333333,,,0.23570226,0.05892557,,,30,30,0,0,1000,6000,2000,24000,0,0,0,0,0.00000000,117.95036316,117.95036316,0.00000000,117.95036316,117.95036316,117.95036316
1,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.32683333,0.05804167,,,0.22272361,0.05434332,,,30,30,0,0,1961,6000,1393,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,117.95036316,235.90072632,353.85108948,176.92554474
2,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43600000,0.05575000,,,0.07460340,0.02377323,,,30,30,0,0,2616,6000,1338,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,235.90072632,353.85108948,589.75181580,196.58393860
3,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41166667,0.10537500,,,0.11794302,0.03621140,,,30,30,0,0,2470,6000,2529,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,353.85108948,471.80145264,825.65254211,206.41313553
4,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40483333,0.12795833,,,0.15054060,0.03530150,,,30,30,0,0,2429,6000,3071,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,471.80145264,589.75181580,1061.55326843,212.31065369
5,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40233333,0.13604167,,,0.14922987,0.02950297,,,30,30,0,0,2414,6000,3265,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,589.75181580,707.70217896,1297.45399475,216.24233246
6,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40683333,0.13962500,,,0.14744198,0.02749839,,,30,30,0,0,2441,6000,3351,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,707.70217896,825.65254211,1533.35472107,219.05067444
7,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40733333,0.14616667,,,0.14264603,0.02852983,,,30,30,0,0,2444,6000,3508,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,825.65254211,943.60290527,1769.25544739,221.15693092
8,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41400000,0.14891667,,,0.13979986,0.02915428,,,30,30,0,0,2484,6000,3574,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,943.60290527,1061.55326843,2005.15617371,222.79513041
9,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41600000,0.15379167,,,0.13708513,0.03032203,,,30,30,0,0,2496,6000,3691,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1061.55326843,1179.50363159,2241.05690002,224.10569000
