round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.3000,0.4245,0.1319,0.1297,0.1319,0.1288,2.0905,78.6281,78.6281,157.2562
1,0.4115,0.5443,0.1325,0.1300,0.1324,0.1265,1.7362,78.6281,78.6281,157.2562
2,0.4920,0.6340,0.1343,0.1339,0.1344,0.1309,1.5250,78.6281,78.6281,157.2562
3,0.5519,0.6466,0.1352,0.1350,0.1352,0.1296,1.4354,78.6281,78.6281,157.2562
4,0.5870,0.6710,0.1376,0.1377,0.1376,0.1342,1.3987,78.6281,78.6281,157.2562
5,0.6063,0.6825,0.1374,0.1395,0.1374,0.1364,1.3762,78.6281,78.6281,157.2562
6,0.6164,0.6909,0.1424,0.1433,0.1424,0.1383,1.3489,78.6281,78.6281,157.2562
7,0.6154,0.6751,0.1463,0.1421,0.1463,0.1349,1.3589,78.6281,78.6281,157.2562
8,0.6252,0.6952,0.1466,0.1443,0.1466,0.1393,1.3420,78.6281,78.6281,157.2562
9,0.6333,0.7078,0.1475,0.1456,0.1475,0.1412,1.3341,78.6281,78.6281,157.2562
10,0.6388,0.7122,0.1527,0.1496,0.1527,0.1420,1.3257,78.6281,78.6281,157.2562
11,0.6438,0.7294,0.1539,0.1509,0.1540,0.1459,1.3140,78.6281,78.6281,157.2562
12,0.6693,0.7518,0.1557,0.1567,0.1557,0.1503,1.3026,78.6281,78.6281,157.2562
13,0.6752,0.7541,0.1594,0.1584,0.1594,0.1508,1.2922,78.6281,78.6281,157.2562
14,0.6672,0.7474,0.1620,0.1579,0.1620,0.1496,1.2885,78.6281,78.6281,157.2562
15,0.6796,0.7607,0.1617,0.1614,0.1617,0.1522,1.2833,78.6281,78.6281,157.2562
16,0.6947,0.7672,0.1659,0.1650,0.1659,0.1536,1.2706,78.6281,78.6281,157.2562
17,0.6887,0.7623,0.1659,0.1631,0.1659,0.1528,1.2642,78.6281,78.6281,157.2562
18,0.6745,0.7489,0.1681,0.1618,0.1681,0.1501,1.2683,78.6281,78.6281,157.2562
19,0.7026,0.7757,0.1697,0.1677,0.1697,0.1552,1.2529,78.6281,78.6281,157.2562
20,0.7029,0.7723,0.1707,0.1676,0.1707,0.1546,1.2485,78.6281,78.6281,157.2562
21,0.7018,0.7747,0.1764,0.1693,0.1764,0.1551,1.2429,78.6281,78.6281,157.2562
22,0.7072,0.7800,0.1757,0.1691,0.1757,0.1558,1.2363,78.6281,78.6281,157.2562
23,0.7070,0.7755,0.1786,0.1694,0.1786,0.1553,1.2332,78.6281,78.6281,157.2562
24,0.7049,0.7782,0.1833,0.1714,0.1833,0.1557,1.2302,78.6281,78.6281,157.2562
25,0.7124,0.7827,0.1854,0.1729,0.1855,0.1568,1.2217,78.6281,78.6281,157.2562
26,0.7129,0.7906,0.1887,0.1739,0.1888,0.1579,1.2182,78.6281,78.6281,157.2562
27,0.7137,0.7877,0.1927,0.1741,0.1927,0.1574,1.2138,78.6281,78.6281,157.2562
28,0.7136,0.7880,0.1945,0.1756,0.1945,0.1575,1.2113,78.6281,78.6281,157.2562
29,0.7180,0.7923,0.1935,0.1768,0.1935,0.1586,1.2047,78.6281,78.6281,157.2562
30,0.7191,0.7944,0.1945,0.1777,0.1945,0.1589,1.2016,78.6281,78.6281,157.2562
31,0.7182,0.7949,0.1975,0.1796,0.1975,0.1592,1.1968,78.6281,78.6281,157.2562
32,0.7206,0.7965,0.1989,0.1800,0.1989,0.1595,1.1918,78.6281,78.6281,157.2562
33,0.7138,0.7886,0.1995,0.1781,0.1995,0.1577,1.1952,78.6281,78.6281,157.2562
34,0.7185,0.7978,0.2027,0.1806,0.2028,0.1596,1.1882,78.6281,78.6281,157.2562
35,0.7245,0.7998,0.2051,0.1819,0.2051,0.1597,1.1832,78.6281,78.6281,157.2562
36,0.7190,0.7965,0.2063,0.1821,0.2063,0.1593,1.1828,78.6281,78.6281,157.2562
37,0.7184,0.7984,0.2061,0.1819,0.2061,0.1595,1.1805,78.6281,78.6281,157.2562
38,0.7210,0.7998,0.2090,0.1833,0.2090,0.1598,1.1756,78.6281,78.6281,157.2562
39,0.7196,0.8008,0.2120,0.1859,0.2120,0.1602,1.1738,78.6281,78.6281,157.2562
40,0.7206,0.7996,0.2122,0.1848,0.2122,0.1601,1.1702,78.6281,78.6281,157.2562
41,0.7260,0.8024,0.2158,0.1874,0.2158,0.1604,1.1659,78.6281,78.6281,157.2562
42,0.7246,0.8040,0.2146,0.1870,0.2146,0.1609,1.1639,78.6281,78.6281,157.2562
43,0.7201,0.8034,0.2189,0.1880,0.2189,0.1606,1.1614,78.6281,78.6281,157.2562
44,0.7261,0.8093,0.2220,0.1896,0.2220,0.1613,1.1577,78.6281,78.6281,157.2562
45,0.7257,0.8073,0.2217,0.1895,0.2217,0.1614,1.1557,78.6281,78.6281,157.2562
46,0.7240,0.8053,0.2233,0.1907,0.2233,0.1613,1.1545,78.6281,78.6281,157.2562
47,0.7252,0.8076,0.2241,0.1906,0.2241,0.1615,1.1507,78.6281,78.6281,157.2562
48,0.7266,0.8083,0.2243,0.1922,0.2243,0.1616,1.1479,78.6281,78.6281,157.2562
49,0.7267,0.8066,0.2274,0.1921,0.2275,0.1615,1.1471,78.6281,78.6281,157.2562
50,0.7226,0.8082,0.2291,0.1923,0.2291,0.1614,1.1450,78.6281,78.6281,157.2562
51,0.7255,0.8119,0.2338,0.1949,0.2338,0.1623,1.1410,78.6281,78.6281,157.2562
52,0.7256,0.8089,0.2320,0.1945,0.2320,0.1619,1.1404,78.6281,78.6281,157.2562
53,0.7281,0.8130,0.2336,0.1954,0.2336,0.1625,1.1364,78.6281,78.6281,157.2562
54,0.7276,0.8111,0.2350,0.1963,0.2350,0.1618,1.1349,78.6281,78.6281,157.2562
55,0.7254,0.8102,0.2357,0.1989,0.2357,0.1622,1.1342,78.6281,78.6281,157.2562
56,0.7297,0.8131,0.2376,0.1988,0.2376,0.1626,1.1298,78.6281,78.6281,157.2562
57,0.7299,0.8150,0.2391,0.1991,0.2391,0.1629,1.1278,78.6281,78.6281,157.2562
58,0.7297,0.8154,0.2416,0.2004,0.2416,0.1629,1.1259,78.6281,78.6281,157.2562
