round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0994,0.0994,2.3031,0.0994,0.0994,2.3031,0.00,196.36,196.36
2,0.0904,0.1685,2.3128,0.4088,0.1180,2.3068,196.36,196.36,392.73
3,0.2497,0.3246,2.1923,0.5166,0.1428,2.1184,196.36,196.36,392.73
4,0.3476,0.4319,2.0434,0.5847,0.1670,1.8115,196.36,196.36,392.73
5,0.4037,0.4962,1.9175,0.6263,0.1907,1.5684,196.36,196.36,392.73
6,0.4553,0.5497,1.8100,0.6647,0.2159,1.4158,196.36,196.36,392.73
7,0.5038,0.5950,1.7148,0.6947,0.2372,1.3172,196.36,196.36,392.73
8,0.5346,0.6248,1.6357,0.7185,0.2565,1.2453,196.36,196.36,392.73
9,0.5624,0.6466,1.5640,0.7381,0.2752,1.1899,196.36,196.36,392.73
10,0.5775,0.6615,1.5070,0.7520,0.2886,1.1437,196.36,196.36,392.73
11,0.5888,0.6706,1.4566,0.7619,0.3012,1.1066,196.36,196.36,392.73
12,0.5993,0.6808,1.4120,0.7725,0.3134,1.0736,196.36,196.36,392.73
13,0.6116,0.6899,1.3668,0.7802,0.3238,1.0407,196.36,196.36,392.73
14,0.6175,0.6959,1.3350,0.7880,0.3318,1.0143,196.36,196.36,392.73
15,0.6234,0.7008,1.2992,0.7951,0.3423,0.9879,196.36,196.36,392.73
16,0.6290,0.7058,1.2677,0.8007,0.3532,0.9628,196.36,196.36,392.73
17,0.6331,0.7100,1.2442,0.8072,0.3616,0.9414,196.36,196.36,392.73
18,0.6353,0.7147,1.2161,0.8122,0.3716,0.9192,196.36,196.36,392.73
19,0.6403,0.7181,1.1952,0.8133,0.3777,0.9023,196.36,196.36,392.73
20,0.6439,0.7208,1.1681,0.8188,0.3846,0.8800,196.36,196.36,392.73
21,0.6479,0.7252,1.1518,0.8253,0.3924,0.8624,196.36,196.36,392.73
22,0.6482,0.7269,1.1375,0.8274,0.3999,0.8452,196.36,196.36,392.73
23,0.6512,0.7292,1.1179,0.8317,0.4076,0.8255,196.36,196.36,392.73
24,0.6568,0.7321,1.1018,0.8320,0.4159,0.8143,196.36,196.36,392.73
25,0.6620,0.7362,1.0827,0.8363,0.4235,0.8018,196.36,196.36,392.73
26,0.6623,0.7376,1.0709,0.8424,0.4316,0.7798,196.36,196.36,392.73
27,0.6666,0.7396,1.0571,0.8446,0.4400,0.7658,196.36,196.36,392.73
28,0.6633,0.7413,1.0504,0.8490,0.4476,0.7514,196.36,196.36,392.73
29,0.6732,0.7458,1.0261,0.8508,0.4529,0.7374,196.36,196.36,392.73
30,0.6728,0.7480,1.0242,0.8502,0.4602,0.7355,196.36,196.36,392.73
31,0.6762,0.7508,1.0115,0.8539,0.4666,0.7131,196.36,196.36,392.73
32,0.6779,0.7514,1.0024,0.8566,0.4738,0.7011,196.36,196.36,392.73
33,0.6819,0.7549,0.9908,0.8577,0.4770,0.6939,196.36,196.36,392.73
34,0.6811,0.7564,0.9854,0.8578,0.4848,0.6846,196.36,196.36,392.73
35,0.6842,0.7578,0.9725,0.8627,0.4938,0.6744,196.36,196.36,392.73
36,0.6853,0.7599,0.9697,0.8632,0.4963,0.6594,196.36,196.36,392.73
37,0.6899,0.7621,0.9581,0.8663,0.5027,0.6501,196.36,196.36,392.73
38,0.6906,0.7641,0.9530,0.8658,0.5068,0.6407,196.36,196.36,392.73
39,0.6940,0.7665,0.9453,0.8681,0.5131,0.6311,196.36,196.36,392.73
40,0.6963,0.7672,0.9343,0.8684,0.5159,0.6226,196.36,196.36,392.73
41,0.6957,0.7700,0.9311,0.8717,0.5220,0.6137,196.36,196.36,392.73
42,0.6979,0.7714,0.9249,0.8697,0.5278,0.6101,196.36,196.36,392.73
43,0.7015,0.7736,0.9176,0.8712,0.5328,0.6012,196.36,196.36,392.73
44,0.7027,0.7750,0.9111,0.8754,0.5405,0.5909,196.36,196.36,392.73
45,0.7052,0.7775,0.9059,0.8648,0.5450,0.6149,196.36,196.36,392.73
46,0.7097,0.7785,0.8941,0.8772,0.5502,0.5778,196.36,196.36,392.73
47,0.7081,0.7800,0.8952,0.8760,0.5547,0.5717,196.36,196.36,392.73
48,0.7104,0.7834,0.8895,0.8783,0.5633,0.5638,196.36,196.36,392.73
49,0.7101,0.7834,0.8854,0.8794,0.5680,0.5556,196.36,196.36,392.73
50,0.7121,0.7853,0.8810,0.8815,0.5724,0.5515,196.36,196.36,392.73
51,0.7153,0.7877,0.8722,0.8825,0.5782,0.5453,196.36,196.36,392.73
52,0.7134,0.7886,0.8734,0.8830,0.5844,0.5405,196.36,196.36,392.73
53,0.7136,0.7907,0.8742,0.8821,0.5859,0.5377,196.36,196.36,392.73
54,0.7161,0.7917,0.8610,0.8832,0.5910,0.5355,196.36,196.36,392.73
55,0.7194,0.7937,0.8558,0.8859,0.5967,0.5238,196.36,196.36,392.73
56,0.7207,0.7947,0.8519,0.8841,0.6002,0.5181,196.36,196.36,392.73
57,0.7236,0.7968,0.8450,0.8892,0.6036,0.5147,196.36,196.36,392.73
58,0.7219,0.7981,0.8424,0.8845,0.6077,0.5107,196.36,196.36,392.73
59,0.7245,0.7984,0.8377,0.8830,0.6088,0.5203,196.36,196.36,392.73
60,0.7214,0.7994,0.8435,0.8895,0.6141,0.5001,196.36,196.36,392.73
61,0.7258,0.8017,0.8326,0.8918,0.6208,0.4914,196.36,196.36,392.73
62,0.7250,0.8025,0.8340,0.8901,0.6235,0.4864,196.36,196.36,392.73
63,0.7276,0.8032,0.8279,0.8893,0.6238,0.5123,196.36,196.36,392.73
64,0.7277,0.8048,0.8236,0.8855,0.6240,0.4984,196.36,196.36,392.73
65,0.7272,0.8052,0.8306,0.8776,0.6260,0.5523,196.36,196.36,392.73
66,0.7285,0.8078,0.8222,0.8909,0.6310,0.4786,196.36,196.36,392.73
67,0.7300,0.8086,0.8136,0.8967,0.6400,0.4679,196.36,196.36,392.73
68,0.7340,0.8104,0.8076,0.8944,0.6416,0.4641,196.36,196.36,392.73
69,0.7335,0.8094,0.8066,0.8835,0.6372,0.5051,196.36,196.36,392.73
70,0.7317,0.8120,0.8064,0.8973,0.6474,0.4541,196.36,196.36,392.73
71,0.7342,0.8120,0.8011,0.8943,0.6503,0.4559,196.36,196.36,392.73
72,0.7329,0.8136,0.8011,0.8938,0.6461,0.4630,196.36,196.36,392.73
73,0.7388,0.8153,0.7818,0.8981,0.6506,0.4483,196.36,196.36,392.73
74,0.7379,0.8150,0.7899,0.8974,0.6580,0.4420,196.36,196.36,392.73
75,0.7354,0.8154,0.7935,0.8876,0.6549,0.4842,196.36,196.36,392.73
76,0.7362,0.8168,0.7929,0.8995,0.6635,0.4329,196.36,196.36,392.73
77,0.7381,0.8181,0.7889,0.8977,0.6611,0.4369,196.36,196.36,392.73
78,0.7399,0.8185,0.7751,0.9010,0.6680,0.4282,196.36,196.36,392.73
79,0.7409,0.8195,0.7782,0.9007,0.6718,0.4263,196.36,196.36,392.73
80,0.7412,0.8196,0.7721,0.8980,0.6684,0.4327,196.36,196.36,392.73
81,0.7414,0.8205,0.7719,0.8965,0.6736,0.4404,196.36,196.36,392.73
82,0.7455,0.8222,0.7619,0.8938,0.6712,0.4446,196.36,196.36,392.73
83,0.7383,0.8222,0.7765,0.9052,0.6806,0.4100,196.36,196.36,392.73
84,0.7448,0.8239,0.7623,0.9015,0.6791,0.4169,196.36,196.36,392.73
85,0.7439,0.8238,0.7636,0.9034,0.6802,0.4082,196.36,196.36,392.73
86,0.7434,0.8242,0.7611,0.8905,0.6783,0.4416,196.36,196.36,392.73
87,0.7433,0.8245,0.7575,0.9041,0.6829,0.4008,196.36,196.36,392.73
88,0.7426,0.8250,0.7649,0.8969,0.6792,0.4137,196.36,196.36,392.73
89,0.7431,0.8253,0.7582,0.9056,0.6865,0.3976,196.36,196.36,392.73
90,0.7454,0.8272,0.7529,0.9023,0.6882,0.4107,196.36,196.36,392.73
91,0.7481,0.8260,0.7447,0.8938,0.6878,0.4207,196.36,196.36,392.73
92,0.7471,0.8271,0.7546,0.9070,0.6956,0.3877,196.36,196.36,392.73
93,0.7453,0.8276,0.7475,0.9050,0.6961,0.3927,196.36,196.36,392.73
94,0.7454,0.8286,0.7528,0.9047,0.6965,0.3858,196.36,196.36,392.73
95,0.7529,0.8301,0.7302,0.8898,0.6860,0.4903,196.36,196.36,392.73
96,0.7495,0.8300,0.7377,0.9073,0.6963,0.3847,196.36,196.36,392.73
97,0.7528,0.8309,0.7323,0.9019,0.6955,0.3873,196.36,196.36,392.73
98,0.7492,0.8315,0.7337,0.9041,0.6987,0.3829,196.36,196.36,392.73
99,0.7472,0.8312,0.7379,0.9071,0.7036,0.3749,196.36,196.36,392.73
100,0.7496,0.8326,0.7330,0.9088,0.7024,0.3730,196.36,196.36,392.73
101,0.7488,0.8318,0.7370,0.9036,0.7055,0.3907,196.36,196.36,392.73
