round,cluster_id,accuracy,samples
0,0,0.0915,2000
0,1,0.3765,2000
0,2,0.1725,2000
0,3,0.2480,1500
0,4,0.3500,1000
0,5,0.2100,500
0,6,0.3550,1000
1,0,0.1845,2000
1,1,0.4240,2000
1,2,0.2265,2000
1,3,0.4067,1500
1,4,0.4260,1000
1,5,0.4000,500
1,6,0.4460,1000
2,0,0.1145,2000
2,1,0.4040,2000
2,2,0.2695,2000
2,3,0.3375,2000
2,4,0.4510,2000
3,0,0.1815,2000
3,1,0.4435,2000
3,2,0.3420,2000
3,3,0.4000,2000
3,4,0.4840,2000
4,0,0.1550,2000
4,1,0.4505,2000
4,2,0.4060,2000
4,3,0.3415,2000
4,4,0.4940,2000
5,0,0.1915,2000
5,1,0.4690,2000
5,2,0.4440,2000
5,3,0.3775,2000
5,4,0.5145,2000
6,0,0.1850,1000
6,1,0.4885,2000
6,2,0.4605,2000
6,3,0.3615,2000
6,4,0.5280,2000
6,5,0.2150,1000
7,0,0.1970,1000
7,1,0.5025,2000
7,2,0.4865,2000
7,3,0.3900,2000
7,4,0.5415,2000
7,5,0.2340,1000
8,0,0.2220,1500
8,1,0.5087,1500
8,2,0.4980,1500
8,3,0.3860,1000
8,4,0.5415,2000
8,5,0.2200,500
8,6,0.5200,500
8,7,0.4800,500
8,8,0.3660,1000
9,0,0.2347,1500
9,1,0.5147,1500
9,2,0.5133,1500
9,3,0.3940,1000
9,4,0.5515,2000
9,5,0.2140,500
9,6,0.5240,500
9,7,0.4940,500
9,8,0.3810,1000
10,0,0.2350,1000
10,1,0.5270,2000
10,2,0.5440,500
10,3,0.3947,1500
10,4,0.5580,1500
10,5,0.2510,1000
10,7,0.5110,1000
10,8,0.3460,500
10,9,0.5260,500
10,10,0.5440,500
11,0,0.2390,1000
11,1,0.5335,2000
11,2,0.5620,500
11,3,0.4080,1500
11,4,0.5627,1500
11,5,0.2690,1000
11,7,0.5240,1000
11,8,0.3640,500
11,9,0.5360,500
11,10,0.5500,500
12,0,0.2593,1500
12,1,0.5390,2000
12,3,0.3900,2000
12,4,0.5630,2000
12,5,0.2560,500
12,7,0.5300,2000
13,0,0.2687,1500
13,1,0.5420,2000
13,3,0.3950,2000
13,4,0.5705,2000
13,5,0.2640,500
13,7,0.5355,2000
14,0,0.2620,1000
14,1,0.5370,2000
14,3,0.4067,1500
14,4,0.5705,2000
14,5,0.2770,1000
14,7,0.5490,1000
14,8,0.5270,1000
14,9,0.3740,500
15,0,0.2680,1000
15,1,0.5390,2000
15,3,0.4067,1500
15,4,0.5745,2000
15,5,0.2850,1000
15,7,0.5490,1000
15,8,0.5340,1000
15,9,0.3680,500
16,0,0.2740,1000
16,1,0.5380,2000
16,3,0.4093,1500
16,4,0.5770,2000
16,5,0.2850,1000
16,7,0.5680,1000
16,8,0.5380,1000
16,9,0.3720,500
17,0,0.2700,1000
17,1,0.5390,2000
17,3,0.4093,1500
17,4,0.5785,2000
17,5,0.2900,1000
17,7,0.5740,1000
17,8,0.5380,1000
17,9,0.3800,500
18,0,0.2900,1000
18,1,0.5400,1500
18,3,0.4130,1000
18,4,0.5810,2000
18,5,0.2910,1000
18,7,0.5560,2000
18,9,0.3860,500
18,10,0.5380,500
18,11,0.4220,500
19,0,0.2880,1000
19,1,0.5360,1500
19,3,0.4140,1000
19,4,0.5810,2000
19,5,0.2920,1000
19,7,0.5600,2000
19,9,0.3920,500
19,10,0.5380,500
19,11,0.4360,500
20,0,0.2940,1000
20,1,0.5360,2000
20,3,0.4130,2000
20,4,0.5795,2000
20,5,0.2970,1000
20,7,0.5555,2000
21,0,0.2930,1000
21,1,0.5345,2000
21,3,0.4110,2000
21,4,0.5830,2000
21,5,0.3020,1000
21,7,0.5550,2000
22,0,0.3000,2000
22,1,0.5487,1500
