round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
84,0.6475,1.1557,495.2512,10741.6435,11236.8947
85,0.6482,1.1515,495.2512,495.2512,990.5023
86,0.6489,1.1485,495.2512,495.2512,990.5023
87,0.6501,1.1450,495.2512,495.2512,990.5023
88,0.6512,1.1400,495.2512,10741.6435,11236.8947
89,0.6523,1.1360,495.2512,495.2512,990.5023
90,0.6537,1.1322,495.2512,495.2512,990.5023
91,0.6549,1.1300,495.2512,495.2512,990.5023
92,0.6550,1.1255,495.2512,10741.6435,11236.8947
93,0.6562,1.1215,495.2512,495.2512,990.5023
94,0.6573,1.1189,495.2512,495.2512,990.5023
95,0.6582,1.1137,495.2512,495.2512,990.5023
96,0.6586,1.1112,495.2512,10741.6435,11236.8947
97,0.6592,1.1082,495.2512,495.2512,990.5023
98,0.6603,1.1053,495.2512,495.2512,990.5023
99,0.6614,1.1023,495.2512,495.2512,990.5023
100,0.6613,1.0995,495.2512,10741.6435,11236.8947
