round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1095,2.2799,1238.1279,26854.1088,28092.2367
1,0.1302,2.2416,1238.1279,1238.1279,2476.2558
2,0.1712,2.2029,1238.1279,1238.1279,2476.2558
3,0.2359,2.1640,1238.1279,1238.1279,2476.2558
4,0.3323,2.1212,1238.1279,26854.1088,28092.2367
5,0.3747,2.0815,1238.1279,1238.1279,2476.2558
6,0.4069,2.0419,1238.1279,1238.1279,2476.2558
7,0.4309,2.0019,1238.1279,1238.1279,2476.2558
8,0.4469,1.9657,1238.1279,26854.1088,28092.2367
9,0.4639,1.9320,1238.1279,1238.1279,2476.2558
10,0.4772,1.8982,1238.1279,1238.1279,2476.2558
11,0.4897,1.8665,1238.1279,1238.1279,2476.2558
12,0.4992,1.8315,1238.1279,26854.1088,28092.2367
13,0.5063,1.8011,1238.1279,1238.1279,2476.2558
14,0.5116,1.7726,1238.1279,1238.1279,2476.2558
15,0.5144,1.7444,1238.1279,1238.1279,2476.2558
16,0.5195,1.7177,1238.1279,26854.1088,28092.2367
17,0.5225,1.6933,1238.1279,1238.1279,2476.2558
18,0.5261,1.6699,1238.1279,1238.1279,2476.2558
19,0.5281,1.6475,1238.1279,1238.1279,2476.2558
20,0.5334,1.6205,1238.1279,26854.1088,28092.2367
21,0.5371,1.5981,1238.1279,1238.1279,2476.2558
22,0.5395,1.5800,1238.1279,1238.1279,2476.2558
23,0.5428,1.5618,1238.1279,1238.1279,2476.2558
24,0.5433,1.5394,1238.1279,26854.1088,28092.2367
25,0.5466,1.5207,1238.1279,1238.1279,2476.2558
26,0.5492,1.5060,1238.1279,1238.1279,2476.2558
27,0.5524,1.4894,1238.1279,1238.1279,2476.2558
28,0.5563,1.4716,1238.1279,26854.1088,28092.2367
29,0.5586,1.4572,1238.1279,1238.1279,2476.2558
30,0.5613,1.4431,1238.1279,1238.1279,2476.2558
31,0.5642,1.4303,1238.1279,1238.1279,2476.2558
32,0.5667,1.4176,1238.1279,26854.1088,28092.2367
33,0.5692,1.4032,1238.1279,1238.1279,2476.2558
34,0.5716,1.3916,1238.1279,1238.1279,2476.2558
35,0.5744,1.3807,1238.1279,1238.1279,2476.2558
36,0.5763,1.3684,1238.1279,26854.1088,28092.2367
37,0.5789,1.3548,1238.1279,1238.1279,2476.2558
38,0.5813,1.3473,1238.1279,1238.1279,2476.2558
39,0.5837,1.3378,1238.1279,1238.1279,2476.2558
40,0.5853,1.3280,1238.1279,26854.1088,28092.2367
41,0.5873,1.3181,1238.1279,1238.1279,2476.2558
42,0.5899,1.3067,1238.1279,1238.1279,2476.2558
43,0.5920,1.3017,1238.1279,1238.1279,2476.2558
44,0.5942,1.2904,1238.1279,26854.1088,28092.2367
45,0.5964,1.2822,1238.1279,1238.1279,2476.2558
46,0.5982,1.2723,1238.1279,1238.1279,2476.2558
47,0.5998,1.2652,1238.1279,1238.1279,2476.2558
48,0.6012,1.2592,1238.1279,26854.1088,28092.2367
49,0.6034,1.2517,1238.1279,1238.1279,2476.2558
50,0.6046,1.2439,1238.1279,1238.1279,2476.2558
51,0.6070,1.2363,1238.1279,1238.1279,2476.2558
52,0.6085,1.2317,1238.1279,26854.1088,28092.2367
53,0.6107,1.2245,1238.1279,1238.1279,2476.2558
54,0.6123,1.2183,1238.1279,1238.1279,2476.2558
55,0.6136,1.2118,1238.1279,1238.1279,2476.2558
56,0.6150,1.2033,1238.1279,26854.1088,28092.2367
57,0.6172,1.1980,1238.1279,1238.1279,2476.2558
58,0.6176,1.1922,1238.1279,1238.1279,2476.2558
59,0.6193,1.1863,1238.1279,1238.1279,2476.2558
60,0.6216,1.1801,1238.1279,26854.1088,28092.2367
61,0.6230,1.1749,1238.1279,1238.1279,2476.2558
62,0.6240,1.1678,1238.1279,1238.1279,2476.2558
63,0.6250,1.1625,1238.1279,1238.1279,2476.2558
64,0.6259,1.1576,1238.1279,26854.1088,28092.2367
65,0.6270,1.1535,1238.1279,1238.1279,2476.2558
66,0.6280,1.1497,1238.1279,1238.1279,2476.2558
