round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0098,0.0098,4.6058,0.0098,0.0098,4.6058,0.00,80.40,80.40
2,0.0399,0.0139,4.5999,0.1449,0.0119,4.6109,80.40,80.40,160.80
3,0.0403,0.0208,4.5794,0.1962,0.0159,4.2606,80.40,80.40,160.80
4,0.0444,0.0249,4.5591,0.2160,0.0174,3.8337,80.40,80.40,160.80
5,0.0466,0.0274,4.5359,0.2326,0.0190,3.5837,80.40,80.40,160.80
6,0.0480,0.0307,4.5131,0.2543,0.0217,3.4286,80.40,80.40,160.80
7,0.0470,0.0366,4.4900,0.2675,0.0236,3.3182,80.40,80.40,160.80
8,0.0494,0.0431,4.4695,0.2799,0.0254,3.2375,80.40,80.40,160.80
9,0.0525,0.0492,4.4518,0.2894,0.0268,3.1757,80.40,80.40,160.80
10,0.0559,0.0552,4.4352,0.2980,0.0282,3.1249,80.40,80.40,160.80
11,0.0576,0.0603,4.4201,0.3060,0.0296,3.0786,80.40,80.40,160.80
12,0.0610,0.0639,4.4057,0.3122,0.0305,3.0419,80.40,80.40,160.80
13,0.0638,0.0671,4.3911,0.3173,0.0314,3.0100,80.40,80.40,160.80
14,0.0652,0.0700,4.3766,0.3207,0.0323,2.9739,80.40,80.40,160.80
15,0.0676,0.0715,4.3622,0.3270,0.0335,2.9449,80.40,80.40,160.80
16,0.0691,0.0739,4.3467,0.3374,0.0347,2.9172,80.40,80.40,160.80
17,0.0708,0.0756,4.3313,0.3376,0.0356,2.8917,80.40,80.40,160.80
18,0.0716,0.0763,4.3158,0.3389,0.0358,2.8669,80.40,80.40,160.80
19,0.0727,0.0781,4.3007,0.3515,0.0379,2.8412,80.40,80.40,160.80
20,0.0746,0.0793,4.2849,0.3489,0.0377,2.8173,80.40,80.40,160.80
21,0.0754,0.0803,4.2696,0.3535,0.0389,2.7959,80.40,80.40,160.80
22,0.0764,0.0818,4.2524,0.3593,0.0395,2.7747,80.40,80.40,160.80
23,0.0773,0.0826,4.2361,0.3623,0.0404,2.7527,80.40,80.40,160.80
24,0.0801,0.0846,4.2212,0.3681,0.0414,2.7324,80.40,80.40,160.80
25,0.0816,0.0855,4.2048,0.3657,0.0411,2.7156,80.40,80.40,160.80
26,0.0818,0.0866,4.1903,0.3691,0.0421,2.6951,80.40,80.40,160.80
27,0.0831,0.0874,4.1749,0.3749,0.0432,2.6749,80.40,80.40,160.80
28,0.0838,0.0890,4.1605,0.3767,0.0434,2.6568,80.40,80.40,160.80
29,0.0869,0.0904,4.1455,0.3805,0.0445,2.6386,80.40,80.40,160.80
