round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.3410,0.6178,0.1541,0.1630,0.1541,0.1249,1.7611,26.4664,32.1515,58.6179
1,0.4145,0.6565,0.1541,0.1671,0.1541,0.1316,1.5144,26.4664,26.9359,53.4023
2,0.3887,0.6770,0.1944,0.1980,0.1944,0.1355,1.4482,26.4664,32.1515,58.6179
3,0.4091,0.6940,0.1944,0.1995,0.1944,0.1389,1.4022,26.4664,26.9359,53.4023
4,0.4061,0.7108,0.2085,0.2121,0.2085,0.1422,1.3958,26.4664,32.1515,58.6179
5,0.4127,0.7182,0.2085,0.2130,0.2085,0.1437,1.3852,26.4664,26.9359,53.4023
6,0.4228,0.7251,0.2223,0.2270,0.2223,0.1450,1.3822,26.4664,32.1515,58.6179
7,0.4238,0.7323,0.2223,0.2276,0.2223,0.1465,1.3856,26.4664,26.9359,53.4023
8,0.4257,0.7398,0.2300,0.2346,0.2300,0.1478,1.3927,26.4664,32.1515,58.6179
9,0.4227,0.7443,0.2300,0.2349,0.2300,0.1488,1.4024,26.4664,26.9359,53.4023
10,0.4060,0.7473,0.2526,0.2536,0.2526,0.1494,1.4134,26.4664,32.1515,58.6179
11,0.4052,0.7531,0.2526,0.2542,0.2526,0.1507,1.4257,26.4664,26.9359,53.4023
12,0.4004,0.7574,0.2560,0.2586,0.2560,0.1515,1.4400,26.4664,32.1515,58.6179
13,0.3960,0.7598,0.2560,0.2586,0.2560,0.1518,1.4557,26.4664,26.9359,53.4023
14,0.3844,0.7619,0.2590,0.2608,0.2590,0.1523,1.4859,26.4664,32.1515,58.6179
15,0.3814,0.7664,0.2590,0.2610,0.2590,0.1532,1.5032,26.4664,26.9359,53.4023
16,0.3867,0.7700,0.2711,0.2724,0.2711,0.1538,1.5058,26.4664,32.1515,58.6179
17,0.3832,0.7726,0.2711,0.2725,0.2711,0.1545,1.5269,26.4664,26.9359,53.4023
18,0.3768,0.7736,0.2766,0.2771,0.2766,0.1547,1.5513,26.4664,32.1515,58.6179
19,0.3728,0.7764,0.2766,0.2771,0.2766,0.1551,1.5712,26.4664,26.9359,53.4023
20,0.3707,0.7780,0.2786,0.2801,0.2786,0.1556,1.5911,26.4664,32.1515,58.6179
21,0.3676,0.7809,0.2786,0.2801,0.2786,0.1561,1.6105,26.4664,26.9359,53.4023
22,0.3678,0.7811,0.2840,0.2858,0.2840,0.1564,1.6286,26.4664,32.1515,58.6179
23,0.3650,0.7840,0.2840,0.2859,0.2840,0.1567,1.6449,26.4664,26.9359,53.4023
24,0.3614,0.7840,0.2890,0.2896,0.2890,0.1568,1.6655,26.4664,32.1515,58.6179
25,0.3604,0.7849,0.2890,0.2897,0.2890,0.1570,1.6825,26.4664,26.9359,53.4023
26,0.3613,0.7884,0.2915,0.2926,0.2915,0.1576,1.6925,26.4664,32.1515,58.6179
27,0.3603,0.7906,0.2915,0.2928,0.2915,0.1581,1.7098,26.4664,26.9359,53.4023
28,0.3546,0.7901,0.2921,0.2935,0.2921,0.1581,1.7324,26.4664,32.1515,58.6179
29,0.3532,0.7898,0.2921,0.2936,0.2921,0.1581,1.7477,26.4664,26.9359,53.4023
30,0.3540,0.7923,0.2925,0.2955,0.2925,0.1585,1.7609,26.4664,32.1515,58.6179
31,0.3526,0.7924,0.2925,0.2955,0.2925,0.1586,1.7746,26.4664,26.9359,53.4023
32,0.3513,0.7943,0.2948,0.2975,0.2948,0.1589,1.7862,26.4664,32.1515,58.6179
33,0.3497,0.7949,0.2948,0.2974,0.2948,0.1591,1.7973,26.4664,26.9359,53.4023
34,0.3520,0.7985,0.2995,0.3012,0.2995,0.1596,1.8169,26.4664,32.1515,58.6179
35,0.3510,0.7987,0.2995,0.3012,0.2995,0.1597,1.8278,26.4664,26.9359,53.4023
36,0.3503,0.7987,0.2992,0.3011,0.2992,0.1597,1.8329,26.4664,32.1515,58.6179
37,0.3499,0.8013,0.2992,0.3012,0.2992,0.1603,1.8389,26.4664,26.9359,53.4023
38,0.3549,0.8009,0.3026,0.3048,0.3026,0.1601,1.8338,26.4664,32.1515,58.6179
39,0.3537,0.8023,0.3026,0.3048,0.3026,0.1602,1.8386,26.4664,26.9359,53.4023
40,0.3503,0.8032,0.3028,0.3041,0.3028,0.1607,1.8542,26.4664,32.1515,58.6179
41,0.3506,0.8032,0.3028,0.3042,0.3028,0.1607,1.8606,26.4664,26.9359,53.4023
42,0.3501,0.8046,0.3043,0.3050,0.3043,0.1609,1.8669,26.4664,32.1515,58.6179
43,0.3500,0.8047,0.3043,0.3050,0.3043,0.1608,1.8720,26.4664,26.9359,53.4023
44,0.3460,0.8061,0.3011,0.3030,0.3011,0.1612,1.8929,26.4664,32.1515,58.6179
45,0.3459,0.8062,0.3011,0.3031,0.3011,0.1612,1.8944,26.4664,26.9359,53.4023
46,0.3474,0.8071,0.3030,0.3041,0.3030,0.1614,1.8806,26.4664,32.1515,58.6179
47,0.3474,0.8053,0.3030,0.3042,0.3030,0.1611,1.8871,26.4664,26.9359,53.4023
48,0.3505,0.8077,0.3074,0.3087,0.3074,0.1615,1.8999,26.4664,32.1515,58.6179
49,0.3504,0.8065,0.3074,0.3087,0.3074,0.1614,1.9021,26.4664,26.9359,53.4023
50,0.3532,0.8076,0.3045,0.3070,0.3044,0.1615,1.8850,26.4664,32.1515,58.6179
