round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
67,0.6285,1.1346,1238.1279,1238.1279,2476.2558
68,0.6290,1.1277,1238.1279,26854.1088,28092.2367
69,0.6303,1.1249,1238.1279,1238.1279,2476.2558
70,0.6310,1.1194,1238.1279,1238.1279,2476.2558
71,0.6327,1.1140,1238.1279,1238.1279,2476.2558
72,0.6329,1.1095,1238.1279,26854.1088,28092.2367
73,0.6337,1.1070,1238.1279,1238.1279,2476.2558
74,0.6347,1.1002,1238.1279,1238.1279,2476.2558
75,0.6352,1.0973,1238.1279,1238.1279,2476.2558
76,0.6367,1.0915,1238.1279,26854.1088,28092.2367
77,0.6381,1.0872,1238.1279,1238.1279,2476.2558
78,0.6392,1.0837,1238.1279,1238.1279,2476.2558
79,0.6397,1.0779,1238.1279,1238.1279,2476.2558
80,0.6419,1.0719,1238.1279,26854.1088,28092.2367
81,0.6425,1.0693,1238.1279,1238.1279,2476.2558
82,0.6433,1.0658,1238.1279,1238.1279,2476.2558
83,0.6442,1.0594,1238.1279,1238.1279,2476.2558
84,0.6451,1.0558,1238.1279,26854.1088,28092.2367
85,0.6456,1.0518,1238.1279,1238.1279,2476.2558
86,0.6465,1.0482,1238.1279,1238.1279,2476.2558
87,0.6472,1.0423,1238.1279,1238.1279,2476.2558
88,0.6479,1.0409,1238.1279,26854.1088,28092.2367
89,0.6490,1.0364,1238.1279,1238.1279,2476.2558
90,0.6499,1.0352,1238.1279,1238.1279,2476.2558
91,0.6508,1.0312,1238.1279,1238.1279,2476.2558
92,0.6518,1.0240,1238.1279,26854.1088,28092.2367
93,0.6521,1.0245,1238.1279,1238.1279,2476.2558
94,0.6524,1.0233,1238.1279,1238.1279,2476.2558
95,0.6534,1.0176,1238.1279,1238.1279,2476.2558
96,0.6544,1.0127,1238.1279,26854.1088,28092.2367
97,0.6552,1.0123,1238.1279,1238.1279,2476.2558
98,0.6561,1.0081,1238.1279,1238.1279,2476.2558
99,0.6572,1.0037,1238.1279,1238.1279,2476.2558
100,0.6580,1.0011,1238.1279,26854.1088,28092.2367
