round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
28,0.5805,0.6294,1.3771,0.9884,0.1959,0.3748,196.36,196.36,392.73
29,0.5903,0.6287,1.3722,0.9911,0.1963,0.3648,196.36,196.36,392.73
30,0.5894,0.6316,1.3537,0.9905,0.1965,0.3612,196.36,196.36,392.73
31,0.5971,0.6403,1.3384,0.9918,0.1967,0.3558,196.36,196.36,392.73
32,0.5964,0.6420,1.3296,0.9916,0.1970,0.3521,196.36,196.36,392.73
33,0.6060,0.6435,1.3161,0.9771,0.1964,0.3804,196.36,196.36,392.73
34,0.6039,0.6473,1.3074,0.9922,0.1970,0.3448,196.36,196.36,392.73
35,0.6098,0.6492,1.2981,0.9921,0.1972,0.3409,196.36,196.36,392.73
36,0.6097,0.6500,1.2921,0.9882,0.1969,0.3484,196.36,196.36,392.73
37,0.6137,0.6439,1.2810,0.9925,0.1973,0.3337,196.36,196.36,392.73
38,0.6133,0.6521,1.2667,0.9916,0.1974,0.3344,196.36,196.36,392.73
39,0.6170,0.6530,1.2665,0.9916,0.1975,0.3315,196.36,196.36,392.73
40,0.6220,0.6563,1.2663,0.9929,0.1977,0.3238,196.36,196.36,392.73
41,0.6245,0.6591,1.2602,0.9932,0.1978,0.3190,196.36,196.36,392.73
42,0.6277,0.6618,1.2424,0.9932,0.1978,0.3160,196.36,196.36,392.73
43,0.6278,0.6623,1.2453,0.9926,0.1978,0.3130,196.36,196.36,392.73
44,0.6255,0.6653,1.2470,0.9936,0.1981,0.3097,196.36,196.36,392.73
45,0.6327,0.6645,1.2179,0.9931,0.1981,0.3094,196.36,196.36,392.73
46,0.6329,0.6685,1.2254,0.9932,0.1984,0.3035,196.36,196.36,392.73
47,0.6346,0.6682,1.2261,0.9941,0.1985,0.3000,196.36,196.36,392.73
48,0.6428,0.6652,1.2135,0.9930,0.1984,0.2985,196.36,196.36,392.73
49,0.6372,0.6704,1.2154,0.9938,0.1987,0.2950,196.36,196.36,392.73
50,0.6367,0.6723,1.2040,0.9936,0.1988,0.2923,196.36,196.36,392.73
51,0.6377,0.6710,1.1998,0.9934,0.1989,0.2891,196.36,196.36,392.73
52,0.6425,0.6745,1.2004,0.9940,0.1990,0.2864,196.36,196.36,392.73
53,0.6423,0.6730,1.1702,0.9938,0.1993,0.2849,196.36,196.36,392.73
54,0.6439,0.6740,1.1773,0.9916,0.1986,0.2846,196.36,196.36,392.73
55,0.6448,0.6786,1.1769,0.9941,0.1994,0.2770,196.36,196.36,392.73
56,0.6530,0.6800,1.1685,0.9918,0.1986,0.2805,196.36,196.36,392.73
57,0.6546,0.6789,1.1667,0.9943,0.1998,0.2733,196.36,196.36,392.73
58,0.6525,0.6668,1.1759,0.9948,0.1996,0.2700,196.36,196.36,392.73
59,0.6552,0.6791,1.1651,0.9940,0.2000,0.2681,196.36,196.36,392.73
60,0.6508,0.6800,1.1670,0.9946,0.2008,0.2651,196.36,196.36,392.73
61,0.6562,0.6800,1.1473,0.9942,0.2004,0.2631,196.36,196.36,392.73
62,0.6543,0.6822,1.1605,0.9938,0.2002,0.2613,196.36,196.36,392.73
63,0.6560,0.6825,1.1524,0.9944,0.2008,0.2573,196.36,196.36,392.73
64,0.6530,0.6823,1.1678,0.9949,0.2009,0.2555,196.36,196.36,392.73
65,0.6618,0.6841,1.1446,0.9956,0.2013,0.2521,196.36,196.36,392.73
66,0.6584,0.6858,1.1325,0.9954,0.2014,0.2507,196.36,196.36,392.73
67,0.6638,0.6887,1.1242,0.9951,0.2015,0.2484,196.36,196.36,392.73
68,0.6636,0.6873,1.1391,0.9944,0.2012,0.2476,196.36,196.36,392.73
69,0.6611,0.6880,1.1400,0.9956,0.2020,0.2436,196.36,196.36,392.73
70,0.6633,0.6879,1.1414,0.9959,0.2022,0.2407,196.36,196.36,392.73
71,0.6615,0.6871,1.1440,0.9955,0.2024,0.2388,196.36,196.36,392.73
72,0.6628,0.6909,1.1244,0.9959,0.2030,0.2371,196.36,196.36,392.73
73,0.6614,0.6657,1.1636,0.9958,0.2029,0.2348,196.36,196.36,392.73
74,0.6658,0.6896,1.1330,0.9957,0.2031,0.2332,196.36,196.36,392.73
75,0.6643,0.6933,1.1287,0.9955,0.2034,0.2324,196.36,196.36,392.73
76,0.6719,0.6944,1.1107,0.9958,0.2034,0.2291,196.36,196.36,392.73
77,0.6751,0.6969,1.0973,0.9961,0.2035,0.2270,196.36,196.36,392.73
78,0.6707,0.6964,1.1303,0.9959,0.2046,0.2245,196.36,196.36,392.73
79,0.6724,0.6958,1.1219,0.9960,0.2048,0.2232,196.36,196.36,392.73
80,0.6770,0.6939,1.1139,0.9943,0.2034,0.2276,196.36,196.36,392.73
81,0.6697,0.6944,1.1249,0.9951,0.2051,0.2209,196.36,196.36,392.73
82,0.6703,0.6943,1.1004,0.9963,0.2059,0.2173,196.36,196.36,392.73
83,0.6773,0.6973,1.0991,0.9964,0.2063,0.2151,196.36,196.36,392.73
84,0.6823,0.6953,1.0949,0.9961,0.2068,0.2144,196.36,196.36,392.73
85,0.6794,0.7008,1.0837,0.9958,0.2072,0.2122,196.36,196.36,392.73
86,0.6816,0.6978,1.1007,0.9962,0.2078,0.2100,196.36,196.36,392.73
87,0.6796,0.6972,1.0984,0.9963,0.2085,0.2084,196.36,196.36,392.73
88,0.6719,0.6995,1.1067,0.9964,0.2088,0.2063,196.36,196.36,392.73
89,0.6800,0.6997,1.0890,0.9955,0.2092,0.2070,196.36,196.36,392.73
90,0.6857,0.6999,1.0743,0.9966,0.2097,0.2037,196.36,196.36,392.73
91,0.6828,0.7011,1.0929,0.9964,0.2106,0.2023,196.36,196.36,392.73
92,0.6790,0.6980,1.1060,0.9967,0.2113,0.2000,196.36,196.36,392.73
93,0.6834,0.6992,1.0920,0.9965,0.2126,0.1989,196.36,196.36,392.73
94,0.6850,0.7006,1.0845,0.9917,0.2104,0.2096,196.36,196.36,392.73
95,0.6844,0.6976,1.0989,0.9964,0.2135,0.1961,196.36,196.36,392.73
96,0.6772,0.6959,1.1279,0.9969,0.2143,0.1939,196.36,196.36,392.73
97,0.6828,0.6980,1.0951,0.9963,0.2156,0.1925,196.36,196.36,392.73
98,0.6851,0.7025,1.0778,0.9963,0.2157,0.1914,196.36,196.36,392.73
99,0.6848,0.7019,1.0585,0.9963,0.2155,0.1913,196.36,196.36,392.73
100,0.6804,0.7012,1.1029,0.9969,0.2174,0.1883,196.36,196.36,392.73
101,0.6899,0.7010,1.0882,0.9965,0.2189,0.1872,196.36,196.36,392.73
