round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1000,0.1000,2.3032,0.1000,0.1000,2.3032,0.00,196.58,196.58
2,0.1146,0.1072,2.2941,0.1053,0.1060,2.3074,196.58,196.58,393.17
3,0.1923,0.1620,2.2373,0.1204,0.1178,2.1753,196.58,196.58,393.17
4,0.2415,0.2171,2.1808,0.1576,0.1276,1.9692,196.58,196.58,393.17
5,0.2605,0.2444,2.1404,0.1650,0.1358,1.7866,196.58,196.58,393.17
6,0.2653,0.2578,2.1113,0.1679,0.1433,1.6682,196.58,196.58,393.17
7,0.2709,0.2703,2.0853,0.1741,0.1508,1.5960,196.58,196.58,393.17
8,0.2808,0.2786,2.0628,0.1722,0.1559,1.5469,196.58,196.58,393.17
9,0.2872,0.2848,2.0426,0.1796,0.1621,1.5140,196.58,196.58,393.17
10,0.2931,0.2926,2.0261,0.1894,0.1661,1.4883,196.58,196.58,393.17
11,0.2983,0.2985,2.0116,0.1957,0.1718,1.4694,196.58,196.58,393.17
12,0.3053,0.3059,1.9959,0.2021,0.1757,1.4516,196.58,196.58,393.17
13,0.3115,0.3126,1.9812,0.2084,0.1806,1.4370,196.58,196.58,393.17
14,0.3152,0.3174,1.9686,0.2115,0.1839,1.4230,196.58,196.58,393.17
15,0.3196,0.3231,1.9555,0.2179,0.1882,1.4113,196.58,196.58,393.17
16,0.3223,0.3263,1.9468,0.2222,0.1920,1.3974,196.58,196.58,393.17
17,0.3312,0.3305,1.9390,0.2232,0.1960,1.3869,196.58,196.58,393.17
18,0.3396,0.3386,1.9272,0.2268,0.1989,1.3766,196.58,196.58,393.17
19,0.3431,0.3424,1.9155,0.2262,0.2001,1.3624,196.58,196.58,393.17
20,0.3488,0.3463,1.9064,0.2278,0.2020,1.3509,196.58,196.58,393.17
21,0.3507,0.3491,1.8993,0.2322,0.2051,1.3450,196.58,196.58,393.17
22,0.3524,0.3532,1.8946,0.2343,0.2086,1.3290,196.58,196.58,393.17
23,0.3571,0.3552,1.8865,0.2346,0.2117,1.3246,196.58,196.58,393.17
24,0.3620,0.3598,1.8829,0.2283,0.2113,1.3796,196.58,196.58,393.17
25,0.3654,0.3638,1.8778,0.2368,0.2127,1.3015,196.58,196.58,393.17
26,0.3673,0.3640,1.8777,0.2422,0.2190,1.2921,196.58,196.58,393.17
27,0.3693,0.3671,1.8713,0.2420,0.2208,1.2828,196.58,196.58,393.17
28,0.3761,0.3712,1.8713,0.2409,0.2236,1.2761,196.58,196.58,393.17
29,0.3768,0.3728,1.8704,0.2471,0.2243,1.2610,196.58,196.58,393.17
30,0.3782,0.3753,1.8699,0.2482,0.2250,1.2558,196.58,196.58,393.17
31,0.3822,0.3795,1.8666,0.2499,0.2290,1.2566,196.58,196.58,393.17
32,0.3862,0.3822,1.8558,0.2495,0.2313,1.2405,196.58,196.58,393.17
33,0.3885,0.3853,1.8586,0.2478,0.2300,1.2547,196.58,196.58,393.17
34,0.3907,0.3874,1.8543,0.2499,0.2369,1.2259,196.58,196.58,393.17
35,0.3877,0.3832,1.8612,0.2557,0.2333,1.2296,196.58,196.58,393.17
36,0.3979,0.3912,1.8467,0.2643,0.2381,1.2047,196.58,196.58,393.17
37,0.3982,0.3925,1.8501,0.2564,0.2380,1.2290,196.58,196.58,393.17
38,0.4027,0.3988,1.8415,0.2544,0.2438,1.1883,196.58,196.58,393.17
39,0.3997,0.3984,1.8370,0.2603,0.2478,1.1871,196.58,196.58,393.17
