round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
72,0.1669,0.1501,3.6135,0.5333,0.0499,1.6512,80.40,80.40,160.80
73,0.1684,0.1526,3.6009,0.5080,0.0485,2.0852,80.40,80.40,160.80
74,0.1610,0.1473,3.6197,0.5240,0.0489,1.7012,80.40,80.40,160.80
75,0.1695,0.1515,3.5914,0.5090,0.0478,1.8061,80.40,80.40,160.80
76,0.1780,0.1543,3.5792,0.5043,0.0483,1.8958,80.40,80.40,160.80
77,0.1726,0.1537,3.5614,0.5392,0.0513,1.7402,80.40,80.40,160.80
78,0.1733,0.1541,3.5626,0.5030,0.0476,2.1276,80.40,80.40,160.80
79,0.1728,0.1535,3.5646,0.5332,0.0493,1.7092,80.40,80.40,160.80
80,0.1751,0.1568,3.5581,0.5220,0.0493,1.9015,80.40,80.40,160.80
81,0.1739,0.1556,3.5509,0.5152,0.0488,1.8899,80.40,80.40,160.80
82,0.1744,0.1567,3.5321,0.5140,0.0483,1.8460,80.40,80.40,160.80
83,0.1683,0.1543,3.5568,0.5215,0.0485,1.7767,80.40,80.40,160.80
84,0.1795,0.1606,3.5100,0.5036,0.0484,2.0391,80.40,80.40,160.80
85,0.1711,0.1555,3.5300,0.5182,0.0494,1.8247,80.40,80.40,160.80
86,0.1776,0.1593,3.5145,0.5141,0.0490,1.8810,80.40,80.40,160.80
87,0.1731,0.1574,3.5241,0.5249,0.0495,1.7475,80.40,80.40,160.80
88,0.1815,0.1607,3.4971,0.5352,0.0503,1.7039,80.40,80.40,160.80
89,0.1813,0.1616,3.4958,0.5198,0.0486,1.9555,80.40,80.40,160.80
90,0.1796,0.1589,3.5008,0.5124,0.0479,1.8031,80.40,80.40,160.80
91,0.1831,0.1630,3.4807,0.5463,0.0510,1.5985,80.40,80.40,160.80
92,0.1826,0.1636,3.4696,0.5248,0.0498,1.8473,80.40,80.40,160.80
93,0.1815,0.1618,3.4733,0.5110,0.0494,2.0633,80.40,80.40,160.80
94,0.1785,0.1602,3.4732,0.5242,0.0501,1.7767,80.40,80.40,160.80
95,0.1812,0.1628,3.4631,0.5411,0.0514,1.6091,80.40,80.40,160.80
96,0.1810,0.1620,3.4654,0.5106,0.0483,1.8744,80.40,80.40,160.80
97,0.1811,0.1656,3.4431,0.5617,0.0522,1.5202,80.40,80.40,160.80
98,0.1825,0.1653,3.4543,0.5470,0.0527,1.5566,80.40,80.40,160.80
99,0.1869,0.1673,3.4275,0.5242,0.0506,1.9852,80.40,80.40,160.80
100,0.1840,0.1658,3.4473,0.5368,0.0516,1.9351,80.40,80.40,160.80
101,0.1871,0.1656,3.4380,0.5444,0.0518,1.6801,80.40,80.40,160.80
