round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1271,0.6090,0.1269,0.1269,0.1269,0.1265,3.0584,26.0750,31.2906,57.3656
1,0.1337,0.6568,0.1270,0.1272,0.1269,0.1320,3.0319,26.0750,26.0750,52.1500
2,0.2152,0.6812,0.1683,0.1697,0.1683,0.1367,3.4200,26.0750,31.2906,57.3656
3,0.2900,0.6949,0.1683,0.1737,0.1683,0.1391,2.9114,26.0750,26.0750,52.1500
4,0.3548,0.7054,0.1733,0.1804,0.1733,0.1411,2.6612,26.0750,31.2906,57.3656
5,0.3997,0.7136,0.1733,0.1813,0.1733,0.1427,2.4021,26.0750,26.0750,52.1500
6,0.4308,0.7179,0.1871,0.1894,0.1871,0.1436,2.3065,26.0750,31.2906,57.3656
7,0.4501,0.7231,0.1871,0.1881,0.1871,0.1446,2.1946,26.0750,26.0750,52.1500
8,0.4675,0.7273,0.2019,0.1992,0.2019,0.1454,2.0421,26.0750,31.2906,57.3656
9,0.4797,0.7314,0.2019,0.1987,0.2019,0.1462,1.9887,26.0750,26.0750,52.1500
10,0.4933,0.7332,0.2203,0.2124,0.2203,0.1466,2.0045,26.0750,31.2906,57.3656
11,0.4986,0.7351,0.2203,0.2110,0.2203,0.1470,1.9712,26.0750,26.0750,52.1500
12,0.5046,0.7364,0.2290,0.2167,0.2290,0.1473,1.9911,26.0750,31.2906,57.3656
13,0.5098,0.7394,0.2290,0.2158,0.2290,0.1477,1.9651,26.0750,26.0750,52.1500
14,0.5162,0.7421,0.2388,0.2192,0.2388,0.1484,1.9839,26.0750,31.2906,57.3656
15,0.5199,0.7426,0.2388,0.2181,0.2388,0.1485,1.9606,26.0750,26.0750,52.1500
16,0.5249,0.7458,0.2453,0.2202,0.2453,0.1492,1.9694,26.0750,31.2906,57.3656
17,0.5274,0.7462,0.2453,0.2192,0.2453,0.1492,1.9437,26.0750,26.0750,52.1500
18,0.5319,0.7471,0.2531,0.2221,0.2531,0.1493,1.9330,26.0750,31.2906,57.3656
19,0.5361,0.7477,0.2531,0.2212,0.2531,0.1496,1.9083,26.0750,26.0750,52.1500
20,0.5398,0.7491,0.2478,0.2195,0.2478,0.1498,1.9398,26.0750,31.2906,57.3656
21,0.5432,0.7506,0.2478,0.2182,0.2478,0.1501,1.9129,26.0750,26.0750,52.1500
22,0.5502,0.7511,0.2592,0.2232,0.2592,0.1503,1.8756,26.0750,31.2906,57.3656
23,0.5549,0.7530,0.2592,0.2220,0.2592,0.1505,1.8429,26.0750,26.0750,52.1500
24,0.5598,0.7553,0.2577,0.2207,0.2577,0.1510,1.8089,26.0750,31.2906,57.3656
25,0.5644,0.7568,0.2577,0.2197,0.2577,0.1513,1.7735,26.0750,26.0750,52.1500
26,0.5725,0.7579,0.2654,0.2205,0.2654,0.1515,1.7453,26.0750,31.2906,57.3656
27,0.5759,0.7584,0.2654,0.2191,0.2654,0.1517,1.7192,26.0750,26.0750,52.1500
28,0.5824,0.7587,0.2691,0.2211,0.2691,0.1518,1.7047,26.0750,31.2906,57.3656
29,0.5865,0.7590,0.2691,0.2194,0.2691,0.1519,1.6751,26.0750,26.0750,52.1500
30,0.5937,0.7611,0.2786,0.2196,0.2786,0.1521,1.6245,26.0750,31.2906,57.3656
31,0.5982,0.7618,0.2786,0.2181,0.2786,0.1523,1.5932,26.0750,26.0750,52.1500
32,0.6023,0.7623,0.2765,0.2161,0.2765,0.1524,1.5916,26.0750,31.2906,57.3656
33,0.6071,0.7633,0.2765,0.2142,0.2765,0.1526,1.5590,26.0750,26.0750,52.1500
34,0.6096,0.7628,0.2780,0.2120,0.2780,0.1526,1.5413,26.0750,31.2906,57.3656
35,0.6140,0.7641,0.2780,0.2104,0.2780,0.1528,1.5139,26.0750,26.0750,52.1500
36,0.6207,0.7654,0.2771,0.2092,0.2771,0.1529,1.4770,26.0750,31.2906,57.3656
37,0.6264,0.7659,0.2771,0.2077,0.2771,0.1531,1.4530,26.0750,26.0750,52.1500
38,0.6299,0.7653,0.2781,0.2068,0.2781,0.1530,1.4291,26.0750,31.2906,57.3656
39,0.6331,0.7664,0.2781,0.2049,0.2781,0.1533,1.4038,26.0750,26.0750,52.1500
40,0.6382,0.7666,0.2811,0.2037,0.2810,0.1533,1.3704,26.0750,31.2906,57.3656
41,0.6436,0.7675,0.2810,0.2020,0.2810,0.1535,1.3387,26.0750,26.0750,52.1500
42,0.6447,0.7681,0.2784,0.1982,0.2784,0.1537,1.3297,26.0750,31.2906,57.3656
43,0.6503,0.7690,0.2784,0.1971,0.2784,0.1541,1.3056,26.0750,26.0750,52.1500
44,0.6523,0.7696,0.2759,0.1940,0.2759,0.1538,1.2840,26.0750,31.2906,57.3656
45,0.6558,0.7709,0.2759,0.1928,0.2759,0.1542,1.2543,26.0750,26.0750,52.1500
46,0.6632,0.7721,0.2806,0.1932,0.2806,0.1543,1.2244,26.0750,31.2906,57.3656
47,0.6663,0.7716,0.2806,0.1919,0.2806,0.1545,1.2018,26.0750,26.0750,52.1500
48,0.6698,0.7737,0.2815,0.1906,0.2815,0.1546,1.1720,26.0750,31.2906,57.3656
49,0.6724,0.7731,0.2815,0.1892,0.2815,0.1546,1.1466,26.0750,26.0750,52.1500
