round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1018,0.1018,2.3027,0.1018,0.1018,2.3027,0.00,196.36,196.36
2,0.0756,0.1149,2.3493,0.7670,0.1045,1.9500,196.36,196.36,392.73
3,0.0692,0.2057,2.3566,0.8306,0.1070,1.3983,196.36,196.36,392.73
4,0.1241,0.3013,2.3409,0.8589,0.1169,1.0979,196.36,196.36,392.73
5,0.1459,0.3668,2.3191,0.8841,0.1276,0.9141,196.36,196.36,392.73
6,0.1682,0.3886,2.2957,0.8917,0.1318,0.8008,196.36,196.36,392.73
7,0.1812,0.4210,2.2650,0.9017,0.1378,0.7284,196.36,196.36,392.73
8,0.1956,0.4625,2.2377,0.9097,0.1442,0.6797,196.36,196.36,392.73
9,0.2092,0.4726,2.2097,0.9112,0.1486,0.6576,196.36,196.36,392.73
10,0.2261,0.4946,2.1778,0.9212,0.1547,0.6144,196.36,196.36,392.73
11,0.2448,0.5214,2.1522,0.9234,0.1586,0.5952,196.36,196.36,392.73
12,0.2644,0.5367,2.1213,0.9280,0.1634,0.5769,196.36,196.36,392.73
13,0.2812,0.5449,2.0948,0.9301,0.1664,0.5636,196.36,196.36,392.73
14,0.2913,0.5588,2.0710,0.8912,0.1691,0.6232,196.36,196.36,392.73
15,0.3022,0.5729,2.0574,0.9372,0.1746,0.5406,196.36,196.36,392.73
16,0.3294,0.5748,2.0174,0.9378,0.1770,0.5321,196.36,196.36,392.73
17,0.3320,0.5905,2.0141,0.9403,0.1800,0.5221,196.36,196.36,392.73
18,0.3459,0.6059,1.9902,0.9405,0.1819,0.5139,196.36,196.36,392.73
19,0.3501,0.6108,1.9755,0.9424,0.1862,0.5092,196.36,196.36,392.73
20,0.3619,0.6198,1.9537,0.9445,0.1869,0.4985,196.36,196.36,392.73
21,0.3655,0.6238,1.9445,0.9450,0.1890,0.4924,196.36,196.36,392.73
22,0.3670,0.6266,1.9369,0.9460,0.1923,0.4845,196.36,196.36,392.73
23,0.3833,0.6327,1.9096,0.9487,0.1958,0.4777,196.36,196.36,392.73
24,0.3874,0.6353,1.8936,0.9491,0.2000,0.4718,196.36,196.36,392.73
25,0.3939,0.6406,1.8824,0.9445,0.2008,0.4868,196.36,196.36,392.73
26,0.3975,0.6453,1.8733,0.9513,0.2062,0.4596,196.36,196.36,392.73
27,0.4042,0.6462,1.8551,0.9529,0.2098,0.4525,196.36,196.36,392.73
28,0.4112,0.6499,1.8418,0.9531,0.2115,0.4458,196.36,196.36,392.73
29,0.4174,0.6529,1.8335,0.9531,0.2153,0.4421,196.36,196.36,392.73
30,0.4122,0.6560,1.8348,0.9551,0.2186,0.4349,196.36,196.36,392.73
31,0.4261,0.6607,1.8133,0.9558,0.2237,0.4288,196.36,196.36,392.73
32,0.4241,0.6587,1.8021,0.9580,0.2269,0.4223,196.36,196.36,392.73
33,0.4326,0.6660,1.7875,0.9561,0.2294,0.4236,196.36,196.36,392.73
34,0.4183,0.6538,1.7881,0.9554,0.2305,0.4197,196.36,196.36,392.73
35,0.4406,0.6707,1.7660,0.9501,0.2331,0.4346,196.36,196.36,392.73
36,0.4374,0.6695,1.7645,0.9591,0.2382,0.4040,196.36,196.36,392.73
37,0.4413,0.6702,1.7493,0.9566,0.2411,0.4081,196.36,196.36,392.73
38,0.4385,0.6716,1.7511,0.9587,0.2438,0.4026,196.36,196.36,392.73
39,0.4543,0.6758,1.7222,0.9595,0.2470,0.3929,196.36,196.36,392.73
40,0.4538,0.6788,1.7201,0.9620,0.2509,0.3834,196.36,196.36,392.73
41,0.4583,0.6823,1.7115,0.9615,0.2540,0.3824,196.36,196.36,392.73
42,0.4615,0.6833,1.6930,0.9609,0.2574,0.3811,196.36,196.36,392.73
43,0.4616,0.6869,1.6969,0.9632,0.2597,0.3715,196.36,196.36,392.73
44,0.4691,0.6886,1.6797,0.9636,0.2611,0.3668,196.36,196.36,392.73
45,0.4662,0.6869,1.6746,0.9651,0.2655,0.3627,196.36,196.36,392.73
46,0.4733,0.6884,1.6552,0.9610,0.2664,0.3658,196.36,196.36,392.73
47,0.4725,0.6899,1.6562,0.9620,0.2685,0.3624,196.36,196.36,392.73
48,0.4776,0.6925,1.6354,0.9658,0.2720,0.3501,196.36,196.36,392.73
49,0.4757,0.6936,1.6412,0.9660,0.2739,0.3486,196.36,196.36,392.73
50,0.4761,0.6929,1.6371,0.9612,0.2759,0.3615,196.36,196.36,392.73
51,0.4762,0.6933,1.6305,0.9600,0.2737,0.3572,196.36,196.36,392.73
52,0.4840,0.6928,1.6039,0.9663,0.2809,0.3391,196.36,196.36,392.73
53,0.4833,0.6968,1.6123,0.9260,0.2823,0.4522,196.36,196.36,392.73
54,0.4842,0.6979,1.6006,0.9646,0.2880,0.3354,196.36,196.36,392.73
55,0.4841,0.6975,1.5951,0.9667,0.2894,0.3291,196.36,196.36,392.73
56,0.4957,0.6974,1.5661,0.9660,0.2913,0.3254,196.36,196.36,392.73
57,0.4934,0.7007,1.5722,0.9682,0.2972,0.3214,196.36,196.36,392.73
58,0.4900,0.7018,1.5743,0.9664,0.2985,0.3241,196.36,196.36,392.73
59,0.4886,0.7027,1.5761,0.9678,0.2998,0.3162,196.36,196.36,392.73
60,0.4929,0.7034,1.5573,0.9503,0.2960,0.3704,196.36,196.36,392.73
61,0.4932,0.7035,1.5556,0.9676,0.3063,0.3153,196.36,196.36,392.73
62,0.4972,0.7048,1.5453,0.9660,0.3086,0.3183,196.36,196.36,392.73
63,0.4943,0.7049,1.5391,0.9687,0.3139,0.3068,196.36,196.36,392.73
64,0.4977,0.6990,1.5231,0.9684,0.3147,0.3045,196.36,196.36,392.73
65,0.4998,0.7066,1.5232,0.9693,0.3197,0.3008,196.36,196.36,392.73
66,0.5029,0.7084,1.5189,0.9687,0.3202,0.2997,196.36,196.36,392.73
67,0.5081,0.7104,1.4908,0.9694,0.3273,0.2969,196.36,196.36,392.73
68,0.5037,0.7108,1.5039,0.9579,0.3279,0.3289,196.36,196.36,392.73
69,0.5095,0.7103,1.4839,0.9618,0.3284,0.3116,196.36,196.36,392.73
70,0.5088,0.7130,1.4890,0.9697,0.3328,0.2906,196.36,196.36,392.73
71,0.5108,0.7128,1.4778,0.9703,0.3359,0.2879,196.36,196.36,392.73
72,0.5149,0.7155,1.4672,0.9700,0.3386,0.2847,196.36,196.36,392.73
73,0.5142,0.7164,1.4696,0.9699,0.3423,0.2826,196.36,196.36,392.73
74,0.5138,0.7160,1.4690,0.9099,0.3378,0.5770,196.36,196.36,392.73
75,0.5173,0.7172,1.4512,0.9199,0.3453,0.4457,196.36,196.36,392.73
76,0.5089,0.7180,1.4653,0.9670,0.3501,0.2868,196.36,196.36,392.73
77,0.5193,0.7180,1.4405,0.9711,0.3524,0.2779,196.36,196.36,392.73
78,0.5253,0.7199,1.4206,0.9682,0.3552,0.2826,196.36,196.36,392.73
79,0.5161,0.7163,1.4470,0.9293,0.3483,0.5421,196.36,196.36,392.73
80,0.5249,0.7181,1.4142,0.9712,0.3613,0.2700,196.36,196.36,392.73
81,0.5217,0.7212,1.4311,0.9693,0.3638,0.2717,196.36,196.36,392.73
82,0.5241,0.7183,1.4150,0.9687,0.3661,0.2703,196.36,196.36,392.73
83,0.5221,0.7189,1.4228,0.9716,0.3697,0.2669,196.36,196.36,392.73
84,0.5215,0.7199,1.4207,0.9675,0.3704,0.2673,196.36,196.36,392.73
85,0.5216,0.7222,1.4153,0.9717,0.3738,0.2633,196.36,196.36,392.73
86,0.5254,0.7221,1.4085,0.9665,0.3755,0.2727,196.36,196.36,392.73
87,0.5326,0.7247,1.3829,0.9691,0.3816,0.2628,196.36,196.36,392.73
88,0.5414,0.7232,1.3579,0.9584,0.3810,0.3054,196.36,196.36,392.73
89,0.5326,0.7237,1.3674,0.9693,0.3879,0.2668,196.36,196.36,392.73
90,0.5285,0.7243,1.3801,0.9727,0.3879,0.2547,196.36,196.36,392.73
91,0.5343,0.7273,1.3653,0.9700,0.3913,0.2560,196.36,196.36,392.73
92,0.5318,0.7270,1.3656,0.9713,0.3898,0.2568,196.36,196.36,392.73
93,0.5382,0.7301,1.3532,0.9682,0.3979,0.2582,196.36,196.36,392.73
94,0.5304,0.7270,1.3791,0.9720,0.3975,0.2498,196.36,196.36,392.73
95,0.5443,0.7297,1.3297,0.9722,0.4036,0.2477,196.36,196.36,392.73
96,0.5414,0.7306,1.3369,0.9721,0.4051,0.2463,196.36,196.36,392.73
97,0.5415,0.7298,1.3370,0.9710,0.4080,0.2516,196.36,196.36,392.73
98,0.5420,0.7302,1.3363,0.9705,0.4102,0.2463,196.36,196.36,392.73
99,0.5418,0.7316,1.3320,0.9695,0.4113,0.2463,196.36,196.36,392.73
100,0.5417,0.7336,1.3307,0.9723,0.4126,0.2398,196.36,196.36,392.73
101,0.5467,0.7316,1.3145,0.9742,0.4164,0.2364,196.36,196.36,392.73
