round,cluster_id,accuracy,samples
0,0,0.6030,1000
0,1,0.5920,1000
0,2,0.5900,500
0,3,0.5720,500
0,4,0.5820,500
0,5,0.4400,500
0,6,0.5700,500
0,7,0.4520,500
0,8,0.6560,500
0,9,0.6520,500
0,10,0.6660,500
0,11,0.6220,500
0,12,0.6780,500
0,13,0.6520,500
0,14,0.4780,500
0,15,0.6100,500
0,16,0.5840,500
0,17,0.4800,500
1,0,0.6530,1000
1,1,0.6600,1000
1,2,0.6520,500
1,3,0.6440,500
1,4,0.6280,500
1,5,0.5160,500
1,6,0.6540,500
1,7,0.5400,500
1,8,0.6880,500
1,9,0.7020,500
1,10,0.7200,500
1,11,0.6420,500
1,12,0.7460,500
1,13,0.7160,500
1,14,0.5520,500
1,15,0.6460,500
1,16,0.6200,500
1,17,0.5500,500
2,0,0.6640,500
2,1,0.6660,500
2,2,0.6690,1000
2,3,0.6460,500
2,4,0.6240,500
2,5,0.5440,500
2,6,0.6480,500
2,7,0.5800,1000
2,8,0.6800,500
2,9,0.7100,500
2,10,0.7160,500
2,11,0.6480,500
2,12,0.7460,500
2,13,0.7020,500
2,14,0.5780,500
2,15,0.6540,500
2,16,0.6260,500
2,18,0.6560,500
3,0,0.6860,500
3,1,0.6800,500
3,2,0.6780,1000
3,3,0.6560,500
3,4,0.6600,500
3,5,0.5920,500
3,6,0.6700,500
3,7,0.6060,1000
3,8,0.6860,500
3,9,0.7240,500
3,10,0.7300,500
3,11,0.6540,500
3,12,0.7600,500
3,13,0.7160,500
3,14,0.6360,500
3,15,0.6700,500
3,16,0.6540,500
3,18,0.6700,500
4,0,0.6760,1000
4,1,0.6760,500
4,2,0.6580,500
4,3,0.6440,500
4,4,0.6430,1000
4,5,0.6020,1000
4,7,0.5700,500
4,8,0.6620,1000
4,9,0.7250,1000
4,10,0.7130,1000
4,11,0.6370,1000
4,14,0.6220,500
4,19,0.6840,500
5,0,0.6840,1000
5,1,0.6880,500
5,2,0.6760,500
5,3,0.6460,500
5,4,0.6520,1000
5,5,0.6180,1000
5,7,0.5760,500
5,8,0.6670,1000
5,9,0.7370,1000
5,10,0.7210,1000
5,11,0.6440,1000
5,14,0.6320,500
5,19,0.6960,500
6,0,0.6680,500
6,1,0.6560,500
6,2,0.6580,500
6,3,0.6160,500
6,4,0.6240,500
6,5,0.5460,500
6,7,0.5340,500
6,8,0.6360,500
6,9,0.7380,500
6,10,0.6920,500
6,11,0.6180,500
6,14,0.5680,500
6,19,0.6600,500
6,20,0.6420,500
6,21,0.6620,500
6,22,0.6500,500
6,23,0.7220,500
6,24,0.7140,500
6,25,0.5740,500
6,26,0.6140,500
7,0,0.6820,500
7,1,0.6640,500
7,2,0.6600,500
7,3,0.6280,500
7,4,0.6360,500
7,5,0.5620,500
7,7,0.5480,500
7,8,0.6520,500
7,9,0.7500,500
7,10,0.7000,500
7,11,0.6300,500
7,14,0.5800,500
7,19,0.6700,500
7,20,0.6520,500
7,21,0.6740,500
7,22,0.6600,500
7,23,0.7300,500
7,24,0.7180,500
7,25,0.5780,500
7,26,0.6180,500
8,0,0.6480,500
8,1,0.6340,500
8,2,0.6400,500
8,3,0.6240,1000
8,4,0.6020,500
8,5,0.4980,500
8,7,0.4960,500
8,8,0.6220,500
8,9,0.7240,500
8,10,0.6780,500
8,11,0.5820,500
8,14,0.5260,500
8,20,0.6200,500
8,21,0.6640,500
8,22,0.6400,500
8,23,0.6960,500
8,24,0.7120,500
8,25,0.5220,500
8,26,0.5880,500
9,0,0.6560,500
9,1,0.6360,500
9,2,0.6420,500
9,3,0.6310,1000
9,4,0.6040,500
9,5,0.5060,500
9,7,0.4940,500
9,8,0.6240,500
9,9,0.7320,500
9,10,0.6820,500
9,11,0.5860,500
9,14,0.5300,500
9,20,0.6240,500
9,21,0.6640,500
9,22,0.6420,500
9,23,0.7020,500
9,24,0.7160,500
9,25,0.5260,500
9,26,0.5980,500
10,0,0.6420,1000
10,1,0.6180,500
10,2,0.6260,500
10,3,0.6200,500
10,4,0.5760,500
10,5,0.4620,500
10,7,0.4620,500
10,8,0.5860,500
10,9,0.7080,500
10,10,0.6660,500
10,11,0.5340,500
10,14,0.4900,500
10,20,0.6080,500
10,22,0.6180,500
10,23,0.6740,500
10,24,0.7080,500
10,25,0.4860,500
10,26,0.5640,500
10,27,0.5840,500
11,0,0.6510,1000
11,1,0.6200,500
11,2,0.6340,500
11,3,0.6180,500
11,4,0.5820,500
11,5,0.4680,500
11,7,0.4660,500
11,8,0.5900,500
11,9,0.7120,500
11,10,0.6680,500
11,11,0.5460,500
11,14,0.4920,500
11,20,0.6040,500
11,22,0.6200,500
11,23,0.6760,500
11,24,0.7160,500
11,25,0.4980,500
11,26,0.5760,500
11,27,0.5880,500
12,0,0.6090,1000
12,1,0.5950,1000
12,2,0.5880,1000
12,4,0.6140,1000
12,5,0.4320,500
12,7,0.4320,500
12,8,0.5580,500
12,9,0.6940,500
12,10,0.6540,500
12,11,0.5060,500
12,14,0.4540,500
12,22,0.5800,500
12,23,0.6600,500
12,24,0.6960,500
12,25,0.4740,500
12,26,0.5200,500
13,0,0.6110,1000
13,1,0.6020,1000
13,2,0.5950,1000
13,4,0.6180,1000
13,5,0.4360,500
13,7,0.4360,500
13,8,0.5620,500
13,9,0.6960,500
13,10,0.6520,500
13,11,0.5120,500
