round,cluster_id,accuracy,samples
0,0,0.1387,512
0,1,0.1034,667
0,2,0.0223,358
0,3,0.2126,696
0,4,0.0699,687
0,5,0.3272,764
0,6,0.0822,827
0,7,0.1098,738
0,8,0.0678,1017
0,9,0.1263,800
0,10,0.1634,863
0,11,0.1772,615
0,12,0.1113,692
0,13,0.0516,949
0,14,0.0479,1148
0,15,0.1382,702
0,16,0.1689,1024
0,17,0.2207,1015
0,18,0.2017,471
0,19,0.2700,463
1,0,0.2988,512
1,1,0.1169,667
1,2,0.0251,358
1,3,0.2787,696
1,4,0.0684,687
1,5,0.4503,764
1,6,0.1125,827
1,7,0.1192,738
1,8,0.0895,1017
1,9,0.1437,800
1,10,0.2097,863
1,11,0.2276,615
1,12,0.1156,692
1,13,0.1897,949
1,14,0.0557,1148
1,15,0.1524,702
1,16,0.1738,1024
1,17,0.2975,1015
1,18,0.2972,471
1,19,0.2981,463
2,0,0.4414,512
2,1,0.1229,667
2,2,0.0447,358
2,3,0.1713,800
2,4,0.5144,764
2,5,0.1111,1017
2,6,0.0801,687
2,7,0.1572,827
2,8,0.3348,696
2,9,0.0706,1148
2,10,0.1301,692
2,11,0.3348,463
2,12,0.3376,471
2,13,0.3596,1015
2,14,0.1816,1024
2,15,0.4257,949
2,16,0.1923,702
2,17,0.2364,863
2,18,0.1491,738
2,19,0.2618,615
3,0,0.4746,512
3,1,0.1424,667
3,2,0.0698,358
3,3,0.1913,800
3,4,0.5563,764
3,5,0.1200,1017
3,6,0.0961,687
3,7,0.2007,827
3,8,0.3477,696
3,9,0.1280,1148
3,10,0.1358,692
3,11,0.3391,463
3,12,0.3482,471
3,13,0.4010,1015
3,14,0.1895,1024
3,15,0.6386,949
3,16,0.2108,702
3,17,0.2654,863
3,18,0.1978,738
3,19,0.2911,615
4,0,0.5215,512
4,1,0.3101,358
4,2,0.4066,696
4,3,0.1820,687
4,4,0.1394,667
4,5,0.3144,738
4,6,0.1200,1017
4,7,0.2325,800
4,8,0.3715,463
4,9,0.6060,764
4,10,0.3694,471
4,11,0.3676,827
4,12,0.4296,1015
4,13,0.7355,949
4,14,0.2642,863
4,15,0.1781,702
4,16,0.1821,692
4,17,0.2770,1148
4,18,0.3415,615
4,19,0.2002,1024
5,0,0.5391,512
5,1,0.4330,358
5,2,0.4138,696
5,3,0.2445,687
5,4,0.1829,667
5,5,0.4187,738
5,6,0.1327,1017
5,7,0.2350,800
5,8,0.3801,463
5,9,0.6230,764
5,10,0.3864,471
5,11,0.4571,827
5,12,0.4877,1015
5,13,0.7650,949
5,14,0.2966,863
5,15,0.2080,702
5,16,0.2081,692
5,17,0.3737,1148
5,18,0.3496,615
5,19,0.2100,1024
6,0,0.5586,512
6,1,0.4777,358
6,2,0.2882,687
6,3,0.2362,800
6,4,0.2204,667
6,5,0.4783,738
6,6,0.2442,692
6,7,0.4167,696
6,8,0.5006,827
6,9,0.6466,764
6,10,0.1465,1017
6,11,0.5448,1015
6,12,0.3970,471
6,13,0.7777,949
6,14,0.4582,1148
6,15,0.2207,1024
6,16,0.2365,702
6,17,0.3117,863
6,18,0.3626,615
6,19,0.3801,463
7,0,0.5742,512
7,1,0.5056,358
7,2,0.3421,687
7,3,0.2362,800
7,4,0.2609,667
