round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0101,0.0101,4.6058,0.0101,0.0101,4.6058,0.00,80.40,80.40
2,0.0221,0.0156,4.5996,0.0481,0.0115,4.6344,80.40,80.40,160.80
3,0.0261,0.0225,4.5725,0.1037,0.0174,4.5486,80.40,80.40,160.80
4,0.0312,0.0268,4.5488,0.1212,0.0194,4.4272,80.40,80.40,160.80
5,0.0340,0.0298,4.5258,0.1275,0.0200,4.3479,80.40,80.40,160.80
6,0.0361,0.0328,4.5023,0.1307,0.0206,4.2917,80.40,80.40,160.80
7,0.0410,0.0372,4.4786,0.1339,0.0213,4.2463,80.40,80.40,160.80
8,0.0452,0.0414,4.4539,0.1375,0.0221,4.2051,80.40,80.40,160.80
9,0.0505,0.0464,4.4305,0.1424,0.0232,4.1671,80.40,80.40,160.80
10,0.0540,0.0509,4.4063,0.1460,0.0242,4.1334,80.40,80.40,160.80
11,0.0596,0.0570,4.3826,0.1495,0.0251,4.1008,80.40,80.40,160.80
12,0.0632,0.0617,4.3594,0.1544,0.0265,4.0688,80.40,80.40,160.80
13,0.0652,0.0655,4.3378,0.1574,0.0274,4.0407,80.40,80.40,160.80
14,0.0705,0.0694,4.3164,0.1629,0.0290,4.0114,80.40,80.40,160.80
15,0.0736,0.0728,4.2945,0.1675,0.0302,3.9845,80.40,80.40,160.80
16,0.0778,0.0765,4.2747,0.1695,0.0314,3.9577,80.40,80.40,160.80
17,0.0807,0.0797,4.2545,0.1728,0.0325,3.9317,80.40,80.40,160.80
18,0.0860,0.0834,4.2340,0.1769,0.0338,3.9064,80.40,80.40,160.80
19,0.0892,0.0869,4.2147,0.1824,0.0353,3.8830,80.40,80.40,160.80
20,0.0918,0.0901,4.1957,0.1842,0.0363,3.8577,80.40,80.40,160.80
21,0.0941,0.0932,4.1779,0.1902,0.0382,3.8336,80.40,80.40,160.80
22,0.0961,0.0955,4.1582,0.1926,0.0391,3.8089,80.40,80.40,160.80
23,0.0978,0.0975,4.1398,0.1945,0.0399,3.7841,80.40,80.40,160.80
24,0.1011,0.1005,4.1214,0.1985,0.0422,3.7615,80.40,80.40,160.80
25,0.1022,0.1023,4.1026,0.2013,0.0427,3.7400,80.40,80.40,160.80
26,0.1046,0.1051,4.0862,0.2040,0.0433,3.7157,80.40,80.40,160.80
27,0.1055,0.1072,4.0667,0.2058,0.0446,3.6930,80.40,80.40,160.80
28,0.1072,0.1092,4.0509,0.2088,0.0460,3.6696,80.40,80.40,160.80
29,0.1082,0.1112,4.0341,0.2114,0.0472,3.6487,80.40,80.40,160.80
30,0.1106,0.1132,4.0159,0.2151,0.0484,3.6237,80.40,80.40,160.80
31,0.1123,0.1151,3.9985,0.2183,0.0497,3.6048,80.40,80.40,160.80
32,0.1120,0.1174,3.9828,0.2199,0.0501,3.5820,80.40,80.40,160.80
33,0.1140,0.1200,3.9646,0.2245,0.0528,3.5607,80.40,80.40,160.80
34,0.1161,0.1218,3.9487,0.2266,0.0533,3.5401,80.40,80.40,160.80
35,0.1181,0.1231,3.9336,0.2327,0.0557,3.5172,80.40,80.40,160.80
36,0.1185,0.1251,3.9172,0.2263,0.0541,3.4980,80.40,80.40,160.80
