round,cluster_id,accuracy,samples
0,0,0.2169,1139
0,1,0.2773,732
0,2,0.2014,278
0,3,0.0973,1346
0,4,0.1968,986
0,5,0.1579,114
0,6,0.1472,1094
0,7,0.0825,521
0,8,0.1115,529
0,9,0.1278,446
0,10,0.2143,504
0,11,0.0778,334
0,12,0.2021,485
0,13,0.2366,596
0,14,0.1196,326
0,15,0.1333,570
1,0,0.2195,1139
1,1,0.1926,732
1,2,0.1906,278
1,3,0.1062,1346
1,4,0.1876,986
1,5,0.1579,114
1,6,0.1508,1094
1,7,0.0845,521
1,8,0.1153,529
1,9,0.1525,446
1,10,0.3135,504
1,11,0.0868,334
1,12,0.2144,485
1,13,0.2534,596
1,14,0.0890,326
1,15,0.1070,570
2,0,0.1213,569
2,1,0.1356,1261
2,2,0.1942,278
2,3,0.1310,748
2,4,0.2018,986
2,5,0.1579,114
2,6,0.2029,1094
2,7,0.1440,521
2,9,0.1928,446
2,10,0.2579,504
2,11,0.0958,334
2,12,0.1979,485
2,13,0.2916,1166
2,14,0.0982,326
2,15,0.0860,570
2,16,0.1154,598
3,0,0.1265,569
3,1,0.1094,1261
3,2,0.1942,278
3,3,0.1324,748
3,4,0.1856,986
3,5,0.1667,114
3,6,0.2130,1094
3,7,0.1420,521
3,9,0.2332,446
3,10,0.3433,504
3,11,0.0958,334
3,12,0.2021,485
3,13,0.3019,1166
3,14,0.0828,326
3,15,0.0789,570
3,16,0.1388,598
4,0,0.1564,569
4,1,0.0793,1261
4,2,0.1637,782
4,3,0.1257,748
4,4,0.1491,986
4,5,0.1318,440
4,6,0.2276,1094
4,7,0.1248,521
4,9,0.2601,446
4,11,0.1844,819
4,13,0.2148,596
4,15,0.0895,570
4,16,0.1823,598
4,17,0.3474,570
5,0,0.1582,569
5,1,0.0690,1261
5,2,0.1560,782
5,3,0.1324,748
5,4,0.1430,986
5,5,0.1227,440
5,6,0.2267,1094
5,7,0.1286,521
5,9,0.2780,446
5,11,0.1832,819
5,13,0.2349,596
5,15,0.0825,570
5,16,0.1890,598
5,17,0.3596,570
6,0,0.2546,1139
6,1,0.0833,732
6,2,0.2086,278
6,3,0.1444,748
6,4,0.1410,986
6,5,0.1842,114
6,6,0.2468,1094
6,7,0.1881,521
6,9,0.3004,446
6,11,0.2515,485
6,13,0.2668,596
6,15,0.0737,570
6,16,0.1839,598
6,18,0.0920,326
6,19,0.2817,504
6,20,0.1407,334
6,21,0.1002,529
7,0,0.2537,1139
7,1,0.0724,732
7,2,0.2014,278
7,3,0.1471,748
7,4,0.1389,986
7,5,0.1754,114
7,6,0.2431,1094
7,7,0.1939,521
7,9,0.3117,446
7,11,0.2495,485
7,13,0.2701,596
7,15,0.0719,570
7,16,0.1906,598
7,18,0.0828,326
7,19,0.3849,504
7,20,0.1407,334
7,21,0.1002,529
8,0,0.1652,569
8,1,0.1011,732
8,2,0.2014,278
8,3,0.1484,748
8,4,0.1420,986
8,5,0.1667,114
8,6,0.3243,592
8,7,0.2956,521
8,9,0.3251,446
8,11,0.2928,485
8,13,0.3122,1166
8,15,0.0684,570
8,16,0.1957,598
8,18,0.0828,326
8,19,0.4603,504
8,20,0.1916,334
8,21,0.1531,529
8,22,0.1873,502
9,0,0.1634,569
9,1,0.1011,732
9,2,0.1942,278
9,3,0.1537,748
9,4,0.1430,986
9,5,0.1579,114
9,6,0.3193,592
9,7,0.3052,521
9,9,0.3318,446
9,11,0.2990,485
9,13,0.3130,1166
9,15,0.0684,570
9,16,0.2157,598
9,18,0.0706,326
9,19,0.4921,504
9,20,0.1916,334
9,21,0.1474,529
9,22,0.1853,502
10,0,0.1775,569
10,1,0.1216,732
10,2,0.2194,278
