round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1657,0.1591,0.1552,0.1571,0.1552,0.1469,2.3904,5.2156,10.4312,15.6468
1,0.1660,0.1631,0.1552,0.1555,0.1552,0.1404,2.2063,5.2156,5.2156,10.4312
2,0.1740,0.1704,0.1631,0.1627,0.1631,0.1384,2.1456,5.2156,10.4312,15.6468
3,0.1786,0.1785,0.1631,0.1636,0.1631,0.1389,2.0434,5.2156,5.2156,10.4312
4,0.1683,0.1638,0.1665,0.1646,0.1665,0.1423,1.9981,5.2156,10.4312,15.6468
5,0.1687,0.1701,0.1665,0.1648,0.1665,0.1427,1.9436,5.2156,5.2156,10.4312
6,0.1884,0.1856,0.1683,0.1719,0.1683,0.1438,1.8529,5.2156,10.4312,15.6468
7,0.1929,0.1997,0.1683,0.1715,0.1683,0.1440,1.8127,5.2156,5.2156,10.4312
8,0.2145,0.2080,0.1959,0.1908,0.1959,0.1454,1.7744,5.2156,10.4312,15.6468
9,0.2175,0.2150,0.1959,0.1907,0.1959,0.1470,1.7522,5.2156,5.2156,10.4312
10,0.2347,0.2220,0.2174,0.2049,0.2174,0.1483,1.7296,5.2156,10.4312,15.6468
11,0.2374,0.2271,0.2174,0.2056,0.2174,0.1503,1.7164,5.2156,5.2156,10.4312
12,0.2410,0.2301,0.2234,0.2124,0.2234,0.1528,1.7264,5.2156,10.4312,15.6468
13,0.2420,0.2337,0.2234,0.2134,0.2234,0.1547,1.7220,5.2156,5.2156,10.4312
14,0.2476,0.2392,0.2286,0.2184,0.2286,0.1567,1.7179,5.2156,10.4312,15.6468
15,0.2498,0.2421,0.2286,0.2189,0.2286,0.1584,1.7094,5.2156,5.2156,10.4312
16,0.2504,0.2459,0.2307,0.2221,0.2307,0.1600,1.7084,5.2156,10.4312,15.6468
17,0.2517,0.2491,0.2307,0.2227,0.2307,0.1616,1.7025,5.2156,5.2156,10.4312
18,0.2553,0.2444,0.2333,0.2266,0.2333,0.1615,1.7122,5.2156,10.4312,15.6468
19,0.2556,0.2474,0.2333,0.2271,0.2333,0.1626,1.7124,5.2156,5.2156,10.4312
20,0.2586,0.2503,0.2355,0.2289,0.2355,0.1636,1.7208,5.2156,10.4312,15.6468
21,0.2592,0.2512,0.2355,0.2293,0.2355,0.1646,1.7207,5.2156,5.2156,10.4312
22,0.2594,0.2506,0.2358,0.2309,0.2358,0.1654,1.7237,5.2156,10.4312,15.6468
23,0.2592,0.2539,0.2358,0.2313,0.2358,0.1670,1.7191,5.2156,5.2156,10.4312
24,0.2608,0.2513,0.2376,0.2329,0.2376,0.1686,1.7296,5.2156,10.4312,15.6468
25,0.2600,0.2557,0.2376,0.2332,0.2376,0.1701,1.7307,5.2156,5.2156,10.4312
26,0.2616,0.2509,0.2355,0.2345,0.2355,0.1701,1.7370,5.2156,10.4312,15.6468
27,0.2616,0.2534,0.2355,0.2349,0.2355,0.1708,1.7365,5.2156,5.2156,10.4312
28,0.2663,0.2585,0.2358,0.2347,0.2358,0.1715,1.7710,5.2156,10.4312,15.6468
29,0.2684,0.2572,0.2358,0.2353,0.2358,0.1719,1.7688,5.2156,5.2156,10.4312
30,0.2699,0.2636,0.2338,0.2364,0.2338,0.1730,1.7669,5.2156,10.4312,15.6468
31,0.2704,0.2673,0.2338,0.2368,0.2338,0.1738,1.7661,5.2156,5.2156,10.4312
32,0.2768,0.2671,0.2321,0.2358,0.2321,0.1698,1.8506,5.2156,10.4312,15.6468
33,0.2768,0.2659,0.2321,0.2359,0.2321,0.1716,1.8552,5.2156,5.2156,10.4312
34,0.2773,0.2534,0.2387,0.2401,0.2387,0.1738,1.7879,5.2156,10.4312,15.6468
35,0.2759,0.2531,0.2387,0.2398,0.2387,0.1734,1.7790,5.2156,5.2156,10.4312
36,0.2755,0.2534,0.2366,0.2391,0.2366,0.1747,1.7715,5.2156,10.4312,15.6468
37,0.2760,0.2544,0.2366,0.2392,0.2366,0.1751,1.7708,5.2156,5.2156,10.4312
38,0.2722,0.2556,0.2388,0.2412,0.2388,0.1750,1.7518,5.2156,10.4312,15.6468
39,0.2729,0.2610,0.2388,0.2411,0.2388,0.1754,1.7455,5.2156,5.2156,10.4312
40,0.2769,0.2605,0.2404,0.2427,0.2404,0.1772,1.7561,5.2156,10.4312,15.6468
41,0.2772,0.2607,0.2404,0.2428,0.2404,0.1771,1.7496,5.2156,5.2156,10.4312
42,0.2774,0.2635,0.2410,0.2434,0.2410,0.1776,1.7421,5.2156,10.4312,15.6468
43,0.2772,0.2664,0.2410,0.2436,0.2410,0.1776,1.7336,5.2156,5.2156,10.4312
44,0.2875,0.2802,0.2420,0.2443,0.2420,0.1793,1.7984,5.2156,10.4312,15.6468
45,0.2872,0.2793,0.2420,0.2442,0.2420,0.1806,1.7984,5.2156,5.2156,10.4312
46,0.2842,0.2750,0.2416,0.2442,0.2416,0.1788,1.7718,5.2156,10.4312,15.6468
47,0.2835,0.2710,0.2416,0.2440,0.2416,0.1788,1.7571,5.2156,5.2156,10.4312
48,0.2663,0.2421,0.2393,0.2443,0.2393,0.1803,1.7896,5.2156,10.4312,15.6468
49,0.2657,0.2405,0.2393,0.2448,0.2393,0.1806,1.7801,5.2156,5.2156,10.4312
50,0.2585,0.2366,0.2457,0.2482,0.2457,0.1858,1.7661,5.2156,10.4312,15.6468
51,0.2607,0.2431,0.2457,0.2482,0.2457,0.1851,1.7596,5.2156,5.2156,10.4312
52,0.2705,0.2513,0.2508,0.2500,0.2508,0.1841,1.7381,5.2156,10.4312,15.6468
53,0.2725,0.2564,0.2508,0.2496,0.2508,0.1833,1.7273,5.2156,5.2156,10.4312
54,0.2484,0.2452,0.2349,0.2413,0.2349,0.1898,1.8496,5.2156,10.4312,15.6468
55,0.2484,0.2492,0.2349,0.2418,0.2349,0.1894,1.8365,5.2156,5.2156,10.4312
56,0.2608,0.2556,0.2410,0.2466,0.2410,0.1865,1.7787,5.2156,10.4312,15.6468
57,0.2641,0.2646,0.2410,0.2462,0.2410,0.1850,1.7650,5.2156,5.2156,10.4312
58,0.2571,0.2450,0.2410,0.2434,0.2410,0.1908,1.8801,5.2156,10.4312,15.6468
59,0.2570,0.2538,0.2410,0.2435,0.2410,0.1928,1.8749,5.2156,5.2156,10.4312
60,0.2534,0.2270,0.2456,0.2469,0.2456,0.1936,1.9049,5.2156,10.4312,15.6468
61,0.2550,0.2270,0.2456,0.2472,0.2456,0.1924,1.9011,5.2156,5.2156,10.4312
62,0.2681,0.2708,0.2412,0.2468,0.2412,0.1883,1.8228,5.2156,10.4312,15.6468
63,0.2699,0.2777,0.2412,0.2462,0.2412,0.1855,1.7902,5.2156,5.2156,10.4312
64,0.2564,0.2562,0.2366,0.2445,0.2366,0.1915,1.8461,5.2156,10.4312,15.6468
65,0.2572,0.2578,0.2366,0.2446,0.2366,0.1910,1.8339,5.2156,5.2156,10.4312
66,0.2697,0.2599,0.2479,0.2521,0.2479,0.1914,1.7777,5.2156,10.4312,15.6468
67,0.2686,0.2659,0.2479,0.2512,0.2479,0.1903,1.7620,5.2156,5.2156,10.4312
68,0.2708,0.2478,0.2472,0.2528,0.2472,0.1873,1.7755,5.2156,10.4312,15.6468
69,0.2703,0.2491,0.2472,0.2528,0.2472,0.1875,1.7686,5.2156,5.2156,10.4312
70,0.2609,0.2348,0.2396,0.2470,0.2396,0.1889,1.7923,5.2156,10.4312,15.6468
71,0.2612,0.2355,0.2396,0.2471,0.2396,0.1901,1.7857,5.2156,5.2156,10.4312
