round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
20,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42400000,0.14666667,,,0.11316213,0.04750694,,,30,30,0,0,2544,6000,3520,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2359.00726318,2476.95762634,4835.96488953,230.28404236
21,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42350000,0.14654167,,,0.11379184,0.04882972,,,30,30,0,0,2541,6000,3517,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2476.95762634,2594.90798950,5071.86561584,230.53934617
22,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42383333,0.14658333,,,0.11621591,0.05123774,,,30,30,0,0,2543,6000,3518,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2594.90798950,2712.85835266,5307.76634216,230.77244966
23,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42633333,0.14412500,,,0.11520947,0.05081436,,,30,30,0,0,2558,6000,3459,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2712.85835266,2830.80871582,5543.66706848,230.98612785
24,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42333333,0.14395833,,,0.11413686,0.05187031,,,30,30,0,0,2540,6000,3455,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2830.80871582,2948.75907898,5779.56779480,231.18271179
25,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42550000,0.14179167,,,0.12075009,0.05268389,,,30,30,0,0,2553,6000,3403,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2948.75907898,3066.70944214,6015.46852112,231.36417389
26,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42233333,0.14270833,,,0.12337432,0.05468383,,,30,30,0,0,2534,6000,3425,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3066.70944214,3184.65980530,6251.36924744,231.53219435
27,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42833333,0.14037500,,,0.11928491,0.05755717,,,30,30,0,0,2570,6000,3369,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3184.65980530,3302.61016846,6487.26997375,231.68821335
28,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43350000,0.13754167,,,0.12169737,0.05586953,,,30,30,0,0,2601,6000,3301,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3302.61016846,3420.56053162,6723.17070007,231.83347242
29,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43116667,0.13983333,,,0.12714613,0.05667500,,,30,30,0,0,2587,6000,3356,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3420.56053162,3538.51089478,6959.07142639,231.96904755
30,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43166667,0.14075000,,,0.12753649,0.05919653,,,30,30,0,0,2590,6000,3378,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3538.51089478,3656.46125793,7194.97215271,232.09587589
31,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43516667,0.13775000,,,0.12823470,0.05629295,,,30,30,0,0,2611,6000,3306,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3656.46125793,3774.41162109,7430.87287903,232.21477747
32,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43433333,0.14037500,,,0.13129949,0.05978969,,,30,30,0,0,2606,6000,3369,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3774.41162109,3892.36198425,7666.77360535,232.32647289
33,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43400000,0.14225000,,,0.12875947,0.05939311,,,30,30,0,0,2604,6000,3414,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3892.36198425,4010.31234741,7902.67433167,232.43159799
34,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44066667,0.14212500,,,0.12258149,0.06240672,,,30,30,0,0,2644,6000,3411,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4010.31234741,4128.26271057,8138.57505798,232.53071594
35,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43916667,0.14379167,,,0.12824510,0.06511007,,,30,30,0,0,2635,6000,3451,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4128.26271057,4246.21307373,8374.47578430,232.62432734
36,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44600000,0.14075000,,,0.12285086,0.06356067,,,30,30,0,0,2676,6000,3378,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4246.21307373,4364.16343689,8610.37651062,232.71287867
37,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44983333,0.14075000,,,0.12533610,0.06591709,,,30,30,0,0,2699,6000,3378,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4364.16343689,4482.11380005,8846.27723694,232.79676939
38,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45033333,0.13954167,,,0.12463903,0.06537192,,,30,30,0,0,2702,6000,3349,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4482.11380005,4600.06416321,9082.17796326,232.87635803
