round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1137,0.1137,2.3025,0.1137,0.1137,2.3025,0.00,196.36,196.36
2,0.1330,0.1247,2.3507,0.3776,0.1132,2.3084,196.36,196.36,392.73
3,0.1913,0.2990,2.3105,0.4567,0.1198,2.1186,196.36,196.36,392.73
4,0.2612,0.3992,2.2265,0.5170,0.1341,1.8389,196.36,196.36,392.73
5,0.3018,0.4459,2.1469,0.5757,0.1536,1.6218,196.36,196.36,392.73
6,0.3351,0.4811,2.0714,0.6059,0.1683,1.4821,196.36,196.36,392.73
7,0.3692,0.5087,1.9979,0.6377,0.1848,1.3912,196.36,196.36,392.73
8,0.3990,0.5321,1.9294,0.6684,0.2033,1.3261,196.36,196.36,392.73
9,0.4243,0.5567,1.8667,0.6888,0.2165,1.2739,196.36,196.36,392.73
10,0.4459,0.5785,1.8096,0.7144,0.2345,1.2292,196.36,196.36,392.73
11,0.4621,0.5961,1.7544,0.7292,0.2471,1.1895,196.36,196.36,392.73
12,0.4861,0.6212,1.7019,0.7446,0.2610,1.1525,196.36,196.36,392.73
13,0.5037,0.6401,1.6500,0.7624,0.2774,1.1177,196.36,196.36,392.73
14,0.5192,0.6559,1.6066,0.7815,0.2947,1.0843,196.36,196.36,392.73
15,0.5346,0.6740,1.5629,0.7928,0.3071,1.0539,196.36,196.36,392.73
16,0.5451,0.6848,1.5200,0.8089,0.3227,1.0228,196.36,196.36,392.73
17,0.5604,0.6995,1.4823,0.8197,0.3372,0.9934,196.36,196.36,392.73
18,0.5709,0.7109,1.4519,0.8322,0.3509,0.9648,196.36,196.36,392.73
19,0.5788,0.7206,1.4212,0.8434,0.3627,0.9372,196.36,196.36,392.73
20,0.5896,0.7307,1.3960,0.8501,0.3725,0.9111,196.36,196.36,392.73
21,0.5962,0.7386,1.3720,0.8589,0.3837,0.8859,196.36,196.36,392.73
22,0.5997,0.7419,1.3532,0.8660,0.3945,0.8602,196.36,196.36,392.73
23,0.6038,0.7479,1.3323,0.8727,0.4068,0.8358,196.36,196.36,392.73
24,0.6112,0.7567,1.3145,0.8797,0.4176,0.8121,196.36,196.36,392.73
25,0.6134,0.7607,1.3024,0.8859,0.4300,0.7912,196.36,196.36,392.73
26,0.6166,0.7641,1.2904,0.8908,0.4416,0.7687,196.36,196.36,392.73
27,0.6192,0.7688,1.2811,0.8970,0.4516,0.7463,196.36,196.36,392.73
28,0.6229,0.7726,1.2716,0.9008,0.4622,0.7266,196.36,196.36,392.73
29,0.6226,0.7745,1.2702,0.9071,0.4763,0.7063,196.36,196.36,392.73
30,0.6267,0.7792,1.2595,0.9111,0.4870,0.6863,196.36,196.36,392.73
31,0.6275,0.7815,1.2540,0.9160,0.4963,0.6683,196.36,196.36,392.73
32,0.6279,0.7852,1.2490,0.9193,0.5059,0.6496,196.36,196.36,392.73
33,0.6285,0.7878,1.2396,0.9244,0.5167,0.6325,196.36,196.36,392.73
34,0.6310,0.7903,1.2391,0.9276,0.5275,0.6173,196.36,196.36,392.73
35,0.6323,0.7928,1.2397,0.9305,0.5367,0.6015,196.36,196.36,392.73
36,0.6328,0.7950,1.2361,0.9348,0.5476,0.5847,196.36,196.36,392.73
