round,cluster_id,accuracy,samples
0,0,0.3900,2000
0,1,0.5750,2000
0,2,0.4947,1500
0,3,0.4860,1500
0,4,0.3240,1000
0,5,0.3720,500
0,6,0.3260,500
0,7,0.4720,500
0,8,0.5120,500
1,0,0.6625,2000
1,1,0.6305,2000
1,2,0.5987,1500
1,3,0.5873,1500
1,4,0.4680,1000
1,5,0.4820,500
1,6,0.4520,500
1,7,0.5880,500
1,8,0.6280,500
2,0,0.7207,1500
2,1,0.6395,2000
2,2,0.6435,2000
2,3,0.6325,2000
2,4,0.5407,1500
2,6,0.5220,500
2,9,0.6960,500
3,0,0.7433,1500
3,1,0.6505,2000
3,2,0.6560,2000
3,3,0.6525,2000
3,4,0.5727,1500
3,6,0.5440,500
3,9,0.7100,500
4,0,0.7720,500
4,1,0.6575,2000
4,2,0.6785,2000
4,3,0.6645,2000
4,4,0.5975,2000
4,9,0.7270,1000
4,10,0.7620,500
5,0,0.7780,500
5,1,0.6660,2000
5,2,0.6845,2000
5,3,0.6720,2000
5,4,0.6175,2000
5,9,0.7390,1000
5,10,0.7640,500
6,0,0.7840,500
6,1,0.6820,2000
6,2,0.6950,2000
6,3,0.6800,2000
6,4,0.6350,2000
6,9,0.7593,1500
7,0,0.7860,500
7,1,0.6890,2000
7,2,0.6990,2000
7,3,0.6875,2000
7,4,0.6420,2000
7,9,0.7667,1500
8,1,0.6985,2000
8,2,0.7020,1500
8,3,0.6930,2000
8,4,0.6593,1500
8,9,0.7787,1500
8,10,0.6560,500
8,11,0.7820,500
8,12,0.7140,500
9,1,0.7000,2000
9,2,0.7040,1500
9,3,0.7005,2000
9,4,0.6660,1500
9,9,0.7833,1500
9,10,0.6560,500
9,11,0.7880,500
9,12,0.7240,500
10,1,0.7060,1500
10,2,0.7067,1500
10,3,0.7110,2000
10,4,0.6713,1500
10,9,0.7940,1500
10,13,0.7640,500
10,14,0.6440,500
10,15,0.6940,500
10,16,0.7500,500
11,1,0.7113,1500
11,2,0.7100,1500
11,3,0.7170,2000
11,4,0.6727,1500
11,9,0.7953,1500
11,13,0.7720,500
11,14,0.6440,500
11,15,0.6960,500
11,16,0.7520,500
12,1,0.7110,2000
12,2,0.6960,1000
12,3,0.7225,2000
12,4,0.6730,2000
12,9,0.7900,2000
12,16,0.7530,1000
13,1,0.7130,2000
13,2,0.7010,1000
13,3,0.7270,2000
13,4,0.6760,2000
13,9,0.7910,2000
13,16,0.7530,1000
14,1,0.7090,1000
14,2,0.7295,2000
14,3,0.7285,2000
14,4,0.6880,1000
14,9,0.8007,1500
14,17,0.6610,1000
14,18,0.7720,500
14,19,0.7220,1000
15,1,0.7070,1000
15,2,0.7335,2000
15,3,0.7305,2000
15,4,0.6920,1000
15,9,0.8020,1500
15,17,0.6630,1000
15,18,0.7780,500
15,19,0.7210,1000
16,1,0.7155,2000
16,2,0.7380,2000
16,3,0.7330,2000
16,4,0.6890,1000
16,9,0.7913,1500
16,17,0.6690,1000
16,20,0.8140,500
17,1,0.7150,2000
17,2,0.7415,2000
17,3,0.7390,2000
17,4,0.6900,1000
17,9,0.7960,1500
17,17,0.6670,1000
17,20,0.8180,500
18,1,0.7170,2000
18,2,0.7445,2000
18,3,0.7370,1000
18,4,0.6990,1000
18,9,0.8090,1000
18,17,0.6700,500
18,20,0.8180,500
18,21,0.7470,1000
18,22,0.6760,500
18,23,0.7840,500
19,1,0.7190,2000
19,2,0.7455,2000
19,3,0.7440,1000
19,4,0.6980,1000
19,9,0.8100,1000
19,17,0.6740,500
19,20,0.8180,500
19,21,0.7500,1000
19,22,0.6620,500
19,23,0.7860,500
20,1,0.7190,2000
20,2,0.7370,1000
20,3,0.7520,1000
20,4,0.6800,500
20,9,0.8027,1500
20,17,0.7000,1000
20,20,0.8200,500
20,21,0.7620,500
20,22,0.6640,500
20,24,0.7580,1000
20,25,0.7420,500
