round,local_test_acc,global_test_acc,train_loss,id_test_acc,ood_test_acc,id_test_count,ood_test_count,id_client_std,ood_client_std,uplink_mb,downlink_mb,total_mb
88,0.1632,,0.4305,,,,,,,196.58,196.58,393.17
89,0.1656,,0.4047,,,,,,,196.58,196.58,393.17
90,0.1652,,0.4125,,,,,,,196.58,196.58,393.17
91,0.1653,,0.4090,,,,,,,196.58,196.58,393.17
92,0.1673,,0.3900,,,,,,,196.58,196.58,393.17
93,0.1645,,0.4019,,,,,,,196.58,196.58,393.17
94,0.1635,,0.4102,,,,,,,196.58,196.58,393.17
95,0.1640,,0.4106,,,,,,,196.58,196.58,393.17
96,0.1655,,0.3996,,,,,,,196.58,196.58,393.17
97,0.1653,,0.3963,,,,,,,196.58,196.58,393.17
98,0.1672,,0.3785,,,,,,,196.58,196.58,393.17
99,0.1678,,0.3792,,,,,,,196.58,196.58,393.17
100,0.1668,,0.3785,,,,,,,196.58,196.58,393.17
101,0.1667,,0.3807,,,,,,,196.58,196.58,393.17
