round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1297,0.3849,0.1297,0.1297,0.1297,0.1290,2.6259,78.6281,78.6281,157.2562
1,0.1308,0.5057,0.1308,0.1308,0.1308,0.1282,2.6011,78.6281,78.6281,157.2562
2,0.1300,0.6088,0.1300,0.1300,0.1300,0.1313,2.5788,78.6281,78.6281,157.2562
3,0.1336,0.6169,0.1336,0.1336,0.1336,0.1257,2.5450,78.6281,78.6281,157.2562
4,0.1359,0.6495,0.1359,0.1359,0.1359,0.1303,2.5275,78.6281,78.6281,157.2562
5,0.1398,0.6851,0.1398,0.1398,0.1398,0.1371,2.5078,78.6281,78.6281,157.2562
6,0.1428,0.6064,0.1428,0.1428,0.1428,0.1334,2.4969,78.6281,78.6281,157.2562
7,0.1477,0.6155,0.1477,0.1477,0.1477,0.1346,2.4731,78.6281,78.6281,157.2562
8,0.1496,0.6411,0.1496,0.1496,0.1496,0.1369,2.4637,78.6281,78.6281,157.2562
9,0.1548,0.6770,0.1548,0.1548,0.1548,0.1408,2.4615,78.6281,78.6281,157.2562
10,0.1574,0.6975,0.1574,0.1574,0.1574,0.1439,2.4465,78.6281,78.6281,157.2562
11,0.1608,0.7047,0.1608,0.1608,0.1608,0.1440,2.4393,78.6281,78.6281,157.2562
12,0.1627,0.7175,0.1627,0.1627,0.1627,0.1454,2.4340,78.6281,78.6281,157.2562
13,0.1636,0.7098,0.1636,0.1636,0.1636,0.1430,2.4239,78.6281,78.6281,157.2562
14,0.1666,0.7361,0.1666,0.1666,0.1666,0.1477,2.4184,78.6281,78.6281,157.2562
15,0.1683,0.7319,0.1683,0.1684,0.1684,0.1466,2.4111,78.6281,78.6281,157.2562
16,0.1718,0.7354,0.1718,0.1719,0.1719,0.1471,2.4052,78.6281,78.6281,157.2562
17,0.1759,0.7454,0.1759,0.1760,0.1760,0.1492,2.3954,78.6281,78.6281,157.2562
18,0.1783,0.7418,0.1783,0.1782,0.1782,0.1484,2.3864,78.6281,78.6281,157.2562
19,0.1840,0.7408,0.1840,0.1840,0.1840,0.1483,2.3793,78.6281,78.6281,157.2562
20,0.1836,0.7584,0.1836,0.1836,0.1836,0.1519,2.3712,78.6281,78.6281,157.2562
21,0.1868,0.7651,0.1868,0.1867,0.1867,0.1532,2.3611,78.6281,78.6281,157.2562
22,0.1886,0.7563,0.1886,0.1886,0.1886,0.1512,2.3533,78.6281,78.6281,157.2562
23,0.1933,0.7690,0.1933,0.1933,0.1933,0.1540,2.3449,78.6281,78.6281,157.2562
24,0.1960,0.7543,0.1960,0.1960,0.1960,0.1514,2.3384,78.6281,78.6281,157.2562
25,0.2022,0.7750,0.2022,0.2022,0.2022,0.1549,2.3290,78.6281,78.6281,157.2562
26,0.2007,0.7712,0.2007,0.2007,0.2007,0.1543,2.3200,78.6281,78.6281,157.2562
