round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
40,0.2567,0.2479,0.1585,0.2614,0.1585,0.2561,1.4886,26.9305,31.4943,58.4248
41,0.2611,0.2512,0.1585,0.2646,0.1585,0.2594,1.4745,26.9305,26.9305,53.8611
42,0.2638,0.2569,0.1562,0.2650,0.1562,0.2596,1.5048,26.9305,31.4943,58.4248
43,0.2696,0.2650,0.1562,0.2679,0.1562,0.2632,1.4947,26.9305,26.9305,53.8611
44,0.2506,0.2456,0.1579,0.2624,0.1579,0.2566,1.5352,26.9305,31.4943,58.4248
45,0.2506,0.2468,0.1579,0.2650,0.1579,0.2609,1.5105,26.9305,26.9305,53.8611
46,0.2671,0.2647,0.1612,0.2700,0.1612,0.2648,1.5336,26.9305,31.4943,58.4248
47,0.2666,0.2657,0.1612,0.2700,0.1612,0.2655,1.5266,26.9305,26.9305,53.8611
48,0.2645,0.2583,0.1554,0.2681,0.1554,0.2621,1.5017,26.9305,31.4943,58.4248
49,0.2653,0.2575,0.1554,0.2698,0.1554,0.2646,1.4928,26.9305,26.9305,53.8611
50,0.2710,0.2625,0.1546,0.2726,0.1546,0.2672,1.4665,26.9305,31.4943,58.4248
51,0.2760,0.2659,0.1546,0.2757,0.1546,0.2701,1.4575,26.9305,26.9305,53.8611
52,0.2481,0.2405,0.1566,0.2663,0.1566,0.2598,1.5333,26.9305,31.4943,58.4248
53,0.2563,0.2472,0.1566,0.2708,0.1566,0.2648,1.5123,26.9305,26.9305,53.8611
54,0.2696,0.2598,0.1493,0.2710,0.1493,0.2659,1.4666,26.9305,31.4943,58.4248
55,0.2720,0.2632,0.1493,0.2739,0.1493,0.2692,1.4573,26.9305,26.9305,53.8611
56,0.2775,0.2677,0.1387,0.2716,0.1387,0.2662,1.4938,26.9305,31.4943,58.4248
57,0.2819,0.2736,0.1387,0.2752,0.1387,0.2699,1.4844,26.9305,26.9305,53.8611
58,0.2719,0.2687,0.1433,0.2705,0.1433,0.2657,1.4630,26.9305,31.4943,58.4248
59,0.2742,0.2702,0.1433,0.2713,0.1433,0.2670,1.4530,26.9305,26.9305,53.8611
60,0.2813,0.2761,0.1406,0.2704,0.1406,0.2656,1.4511,26.9305,31.4943,58.4248
61,0.2857,0.2823,0.1406,0.2750,0.1406,0.2701,1.4392,26.9305,26.9305,53.8611
62,0.2651,0.2612,0.1311,0.2795,0.1311,0.2740,1.4697,26.9305,31.4943,58.4248
63,0.2721,0.2674,0.1311,0.2841,0.1311,0.2782,1.4577,26.9305,26.9305,53.8611
64,0.2751,0.2679,0.1276,0.2824,0.1276,0.2768,1.4624,26.9305,31.4943,58.4248
65,0.2777,0.2705,0.1276,0.2839,0.1276,0.2789,1.4587,26.9305,26.9305,53.8611
66,0.2666,0.2590,0.1280,0.2763,0.1280,0.2710,1.4682,26.9305,31.4943,58.4248
67,0.2680,0.2638,0.1280,0.2768,0.1280,0.2727,1.4552,26.9305,26.9305,53.8611
68,0.2886,0.2820,0.1281,0.2763,0.1281,0.2711,1.4595,26.9305,31.4943,58.4248
69,0.2894,0.2834,0.1281,0.2784,0.1281,0.2752,1.4447,26.9305,26.9305,53.8611
70,0.2804,0.2739,0.1260,0.2832,0.1260,0.2788,1.4430,26.9305,31.4943,58.4248
71,0.2791,0.2723,0.1260,0.2842,0.1260,0.2798,1.4350,26.9305,26.9305,53.8611
72,0.2692,0.2641,0.1250,0.2747,0.1250,0.2716,1.5039,26.9305,31.4943,58.4248
73,0.2749,0.2708,0.1250,0.2776,0.1250,0.2757,1.4855,26.9305,26.9305,53.8611
74,0.2719,0.2668,0.1241,0.2810,0.1241,0.2785,1.4535,26.9305,31.4943,58.4248
75,0.2764,0.2724,0.1241,0.2856,0.1241,0.2830,1.4451,26.9305,26.9305,53.8611
76,0.2800,0.2764,0.1232,0.2877,0.1232,0.2847,1.4502,26.9305,31.4943,58.4248
77,0.2812,0.2769,0.1232,0.2893,0.1232,0.2860,1.4417,26.9305,26.9305,53.8611
78,0.2899,0.2878,0.1249,0.2895,0.1249,0.2859,1.4475,26.9305,31.4943,58.4248
79,0.2950,0.2923,0.1249,0.2881,0.1249,0.2850,1.4442,26.9305,26.9305,53.8611
80,0.2837,0.2789,0.1275,0.2813,0.1275,0.2788,1.4402,26.9305,31.4943,58.4248
81,0.2826,0.2829,0.1275,0.2840,0.1275,0.2834,1.4295,26.9305,26.9305,53.8611
82,0.2907,0.2848,0.1416,0.2866,0.1416,0.2832,1.4111,26.9305,31.4943,58.4248
83,0.2927,0.2879,0.1416,0.2872,0.1416,0.2845,1.4029,26.9305,26.9305,53.8611
84,0.2922,0.2927,0.1408,0.2906,0.1408,0.2876,1.4338,26.9305,31.4943,58.4248
85,0.2964,0.2988,0.1408,0.2931,0.1408,0.2910,1.4289,26.9305,26.9305,53.8611
86,0.2819,0.2784,0.1465,0.2961,0.1465,0.2926,1.4421,26.9305,31.4943,58.4248
87,0.2844,0.2783,0.1465,0.2969,0.1465,0.2931,1.4350,26.9305,26.9305,53.8611
88,0.2790,0.2732,0.1456,0.2877,0.1456,0.2845,1.5126,26.9305,31.4943,58.4248
89,0.2872,0.2868,0.1456,0.2922,0.1456,0.2921,1.4754,26.9305,26.9305,53.8611
90,0.2981,0.2934,0.1455,0.2888,0.1455,0.2861,1.3967,26.9305,31.4943,58.4248
91,0.3020,0.2970,0.1455,0.2897,0.1455,0.2868,1.3870,26.9305,26.9305,53.8611
92,0.2861,0.2777,0.1427,0.2902,0.1427,0.2863,1.3952,26.9305,31.4943,58.4248
93,0.2875,0.2793,0.1427,0.2912,0.1427,0.2878,1.3907,26.9305,26.9305,53.8611
94,0.2802,0.2734,0.1444,0.2909,0.1444,0.2860,1.4045,26.9305,31.4943,58.4248
95,0.2853,0.2781,0.1444,0.2946,0.1444,0.2892,1.4024,26.9305,26.9305,53.8611
96,0.3017,0.2980,0.1507,0.2992,0.1507,0.2943,1.3983,26.9305,31.4943,58.4248
97,0.3025,0.3004,0.1507,0.2992,0.1507,0.2950,1.3936,26.9305,26.9305,53.8611
98,0.3102,0.3064,0.1503,0.3076,0.1503,0.3039,1.4065,26.9305,31.4943,58.4248
99,0.3096,0.3078,0.1503,0.3068,0.1503,0.3028,1.4037,26.9305,26.9305,53.8611
100,0.2913,0.2857,0.1490,0.2949,0.1490,0.2897,1.4692,26.9305,31.4943,58.4248
