round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1371,2.2778,495.2512,10741.6435,11236.8947
1,0.1814,2.2416,495.2512,495.2512,990.5023
2,0.2289,2.2053,495.2512,495.2512,990.5023
3,0.2671,2.1684,495.2512,495.2512,990.5023
4,0.3250,2.1311,495.2512,10741.6435,11236.8947
5,0.3651,2.0926,495.2512,495.2512,990.5023
6,0.3947,2.0540,495.2512,495.2512,990.5023
7,0.4184,2.0231,495.2512,495.2512,990.5023
8,0.4276,1.9895,495.2512,10741.6435,11236.8947
9,0.4400,1.9585,495.2512,495.2512,990.5023
10,0.4519,1.9285,495.2512,495.2512,990.5023
11,0.4648,1.8988,495.2512,495.2512,990.5023
12,0.4801,1.8681,495.2512,10741.6435,11236.8947
13,0.4926,1.8398,495.2512,495.2512,990.5023
14,0.5015,1.8128,495.2512,495.2512,990.5023
15,0.5091,1.7870,495.2512,495.2512,990.5023
16,0.5195,1.7618,495.2512,10741.6435,11236.8947
17,0.5251,1.7385,495.2512,495.2512,990.5023
18,0.5295,1.7165,495.2512,495.2512,990.5023
19,0.5320,1.6951,495.2512,495.2512,990.5023
20,0.5372,1.6742,495.2512,10741.6435,11236.8947
21,0.5412,1.6569,495.2512,495.2512,990.5023
22,0.5440,1.6386,495.2512,495.2512,990.5023
23,0.5467,1.6213,495.2512,495.2512,990.5023
24,0.5484,1.6028,495.2512,10741.6435,11236.8947
25,0.5513,1.5885,495.2512,495.2512,990.5023
26,0.5528,1.5740,495.2512,495.2512,990.5023
27,0.5544,1.5603,495.2512,495.2512,990.5023
28,0.5563,1.5455,495.2512,10741.6435,11236.8947
29,0.5581,1.5328,495.2512,495.2512,990.5023
30,0.5599,1.5204,495.2512,495.2512,990.5023
31,0.5618,1.5087,495.2512,495.2512,990.5023
32,0.5640,1.4954,495.2512,10741.6435,11236.8947
33,0.5651,1.4854,495.2512,495.2512,990.5023
34,0.5680,1.4739,495.2512,495.2512,990.5023
35,0.5700,1.4642,495.2512,495.2512,990.5023
36,0.5621,1.4690,495.2512,10741.6435,11236.8947
37,0.5642,1.4602,495.2512,495.2512,990.5023
38,0.5667,1.4477,495.2512,495.2512,990.5023
39,0.5687,1.4368,495.2512,495.2512,990.5023
40,0.5704,1.4262,495.2512,10741.6435,11236.8947
41,0.5734,1.4167,495.2512,495.2512,990.5023
42,0.5756,1.4073,495.2512,495.2512,990.5023
43,0.5780,1.3975,495.2512,495.2512,990.5023
44,0.5673,1.4190,495.2512,10741.6435,11236.8947
45,0.5704,1.4117,495.2512,495.2512,990.5023
46,0.5756,1.3992,495.2512,495.2512,990.5023
47,0.5802,1.3892,495.2512,495.2512,990.5023
48,0.5861,1.3789,495.2512,10741.6435,11236.8947
49,0.5891,1.3696,495.2512,495.2512,990.5023
50,0.5923,1.3605,495.2512,495.2512,990.5023
51,0.5958,1.3520,495.2512,495.2512,990.5023
52,0.5977,1.3446,495.2512,10741.6435,11236.8947
53,0.6016,1.3366,495.2512,495.2512,990.5023
54,0.6039,1.3295,495.2512,495.2512,990.5023
55,0.6066,1.3214,495.2512,495.2512,990.5023
56,0.6081,1.3133,495.2512,10741.6435,11236.8947
57,0.6113,1.3065,495.2512,495.2512,990.5023
58,0.6139,1.2991,495.2512,495.2512,990.5023
59,0.6156,1.2935,495.2512,495.2512,990.5023
60,0.6165,1.2860,495.2512,10741.6435,11236.8947
61,0.6191,1.2812,495.2512,495.2512,990.5023
62,0.6215,1.2745,495.2512,495.2512,990.5023
63,0.6228,1.2687,495.2512,495.2512,990.5023
64,0.6165,1.2787,495.2512,10741.6435,11236.8947
65,0.6177,1.2739,495.2512,495.2512,990.5023
66,0.6209,1.2669,495.2512,495.2512,990.5023
67,0.6233,1.2587,495.2512,495.2512,990.5023
68,0.6253,1.2518,495.2512,10741.6435,11236.8947
69,0.6269,1.2464,495.2512,495.2512,990.5023
70,0.6291,1.2410,495.2512,495.2512,990.5023
71,0.6305,1.2347,495.2512,495.2512,990.5023
72,0.6307,1.2285,495.2512,10741.6435,11236.8947
73,0.6320,1.2221,495.2512,495.2512,990.5023
74,0.6335,1.2175,495.2512,495.2512,990.5023
75,0.6347,1.2132,495.2512,495.2512,990.5023
76,0.6360,1.2070,495.2512,10741.6435,11236.8947
77,0.6380,1.2043,495.2512,495.2512,990.5023
78,0.6365,1.2080,495.2512,495.2512,990.5023
79,0.6368,1.2044,495.2512,495.2512,990.5023
80,0.6383,1.1970,495.2512,10741.6435,11236.8947
81,0.6405,1.1917,495.2512,495.2512,990.5023
82,0.6417,1.1872,495.2512,495.2512,990.5023
83,0.6431,1.1813,495.2512,495.2512,990.5023
84,0.6429,1.1932,495.2512,10741.6435,11236.8947
85,0.6439,1.1881,495.2512,495.2512,990.5023
86,0.6457,1.1827,495.2512,495.2512,990.5023
87,0.6466,1.1775,495.2512,495.2512,990.5023
88,0.6470,1.1719,495.2512,10741.6435,11236.8947
89,0.6483,1.1668,495.2512,495.2512,990.5023
90,0.6492,1.1618,495.2512,495.2512,990.5023
91,0.6501,1.1585,495.2512,495.2512,990.5023
92,0.6505,1.1524,495.2512,10741.6435,11236.8947
93,0.6520,1.1473,495.2512,495.2512,990.5023
94,0.6531,1.1439,495.2512,495.2512,990.5023
95,0.6542,1.1380,495.2512,495.2512,990.5023
96,0.6549,1.1349,495.2512,10741.6435,11236.8947
97,0.6564,1.1311,495.2512,495.2512,990.5023
98,0.6578,1.1278,495.2512,495.2512,990.5023
99,0.6584,1.1242,495.2512,495.2512,990.5023
100,0.6588,1.1205,495.2512,10741.6435,11236.8947
