round,cluster_id,accuracy,samples
0,0,0.9100,500
0,1,0.8480,500
0,2,0.7740,500
0,3,0.8280,500
0,4,0.8580,500
0,5,0.9280,500
0,6,0.9040,500
0,7,0.8660,500
0,8,0.9200,500
0,9,0.8220,500
0,10,0.7540,500
0,11,0.8660,500
0,12,0.8900,500
0,13,0.8480,500
0,14,0.8740,500
0,15,0.9160,500
0,16,0.9260,500
0,17,0.8460,500
0,18,0.8480,500
0,19,0.9300,500
1,0,0.9260,500
1,1,0.8440,500
1,2,0.8660,500
1,3,0.8500,500
1,4,0.8780,500
1,5,0.9340,500
1,6,0.9100,500
1,7,0.8840,500
1,8,0.9300,500
1,9,0.8080,500
1,10,0.8040,500
1,11,0.8740,500
1,12,0.8860,500
1,13,0.8560,500
1,14,0.8680,500
1,15,0.9240,500
1,16,0.9320,500
1,17,0.8140,500
1,18,0.8600,500
1,19,0.9380,500
2,0,0.9300,500
2,1,0.8647,1500
2,4,0.8800,500
2,5,0.9360,500
2,6,0.9280,500
2,7,0.8860,500
2,8,0.9360,500
2,9,0.8280,500
2,10,0.7960,500
2,11,0.8800,500
2,12,0.9060,500
2,13,0.8540,500
2,14,0.8800,500
2,15,0.9180,500
2,16,0.9300,500
2,17,0.8480,500
2,18,0.8640,500
2,19,0.9380,500
3,0,0.9260,500
3,1,0.8707,1500
3,4,0.7660,500
3,5,0.9440,500
3,6,0.9200,500
3,7,0.8820,500
3,8,0.9320,500
3,9,0.8160,500
3,10,0.8040,500
3,11,0.8800,500
3,12,0.9180,500
3,13,0.8480,500
3,14,0.8820,500
3,15,0.9240,500
3,16,0.9360,500
3,17,0.8640,500
3,18,0.8580,500
3,19,0.9360,500
4,0,0.9415,2000
4,1,0.8845,2000
4,7,0.8800,1500
4,9,0.8160,500
4,10,0.8170,1000
4,12,0.9380,2000
4,14,0.8840,500
4,17,0.8440,500
5,0,0.9415,2000
5,1,0.8835,2000
5,7,0.8820,1500
5,9,0.8160,500
5,10,0.8350,1000
5,12,0.9345,2000
5,14,0.8720,500
5,17,0.8560,500
6,0,0.9280,500
6,1,0.8885,2000
6,7,0.8900,500
6,9,0.8280,500
6,10,0.7980,500
6,12,0.9220,500
6,14,0.8820,500
6,17,0.8660,500
6,18,0.9440,500
6,19,0.9440,500
6,20,0.9420,500
6,21,0.8680,500
6,22,0.9280,500
6,23,0.8780,500
6,24,0.8800,500
6,25,0.9280,500
6,26,0.9360,500
7,0,0.9360,500
7,1,0.8890,2000
7,7,0.8780,500
7,9,0.8260,500
7,10,0.7960,500
7,12,0.9180,500
7,14,0.8840,500
7,17,0.8700,500
7,18,0.9500,500
7,19,0.9380,500
7,20,0.9400,500
7,21,0.8640,500
7,22,0.9300,500
7,23,0.8700,500
7,24,0.8900,500
7,25,0.9280,500
7,26,0.9520,500
8,0,0.9280,500
8,1,0.8940,500
8,7,0.8920,500
8,9,0.8360,500
8,10,0.8040,500
8,12,0.9220,500
8,14,0.8780,500
8,17,0.8660,500
8,18,0.9520,500
8,19,0.9460,500
8,20,0.9380,500
8,21,0.8660,500
8,22,0.9220,500
8,23,0.8620,500
8,24,0.8880,500
8,25,0.9360,500
8,26,0.9480,500
8,27,0.8760,500
8,28,0.8860,500
8,29,0.8780,500
9,0,0.9300,500
9,1,0.8880,500
9,7,0.8800,500
9,9,0.8340,500
9,10,0.8000,500
9,12,0.9080,500
9,14,0.8800,500
9,17,0.8640,500
9,18,0.9440,500
9,19,0.9440,500
9,20,0.9400,500
9,21,0.8660,500
9,22,0.9240,500
9,23,0.8680,500
9,24,0.8960,500
9,25,0.9280,500
9,26,0.9500,500
9,27,0.8780,500
9,28,0.8840,500
9,29,0.8920,500
10,0,0.9320,500
10,1,0.8810,1000
10,7,0.8920,500
10,9,0.8200,500
10,10,0.8040,500
10,12,0.9240,500
10,14,0.8880,500
10,17,0.8500,500
10,18,0.9500,500
10,19,0.9420,500
10,20,0.9360,500
10,21,0.8580,500
10,22,0.9340,500
10,23,0.8780,500
10,24,0.8980,500
10,25,0.9340,500
10,26,0.9540,500
10,27,0.8800,500
10,28,0.8880,500
11,0,0.9260,500
11,1,0.9030,1000
11,7,0.8960,500
11,9,0.8280,500
11,10,0.8080,500
11,12,0.9080,500
11,14,0.8820,500
11,17,0.8560,500
11,18,0.9460,500
11,19,0.9400,500
11,20,0.9360,500
11,21,0.8660,500
11,22,0.9340,500
11,23,0.8860,500
11,24,0.8920,500
11,25,0.9340,500
11,26,0.9480,500
11,27,0.8820,500
11,28,0.8700,500
12,0,0.9340,1000
12,1,0.8965,2000
12,7,0.8900,500
12,9,0.8280,500
12,10,0.8020,500
12,12,0.9440,1000
12,14,0.8860,500
12,17,0.8040,500
12,18,0.9620,500
12,19,0.9480,500
12,21,0.8600,500
12,22,0.9060,500
12,23,0.8860,500
12,24,0.8780,500
12,25,0.9300,500
13,0,0.9340,1000
13,1,0.8970,2000
13,7,0.8900,500
13,9,0.7980,500
13,10,0.8060,500
13,12,0.9400,1000
13,14,0.8900,500
13,17,0.8680,500
13,18,0.9580,500
13,19,0.9460,500
13,21,0.8600,500
13,22,0.9380,500
13,23,0.8700,500
13,24,0.8860,500
13,25,0.9360,500
14,0,0.9340,500
14,1,0.8993,1500
14,7,0.8860,500
14,9,0.8140,500
14,10,0.8160,500
14,12,0.9080,500
14,14,0.8880,500
14,17,0.8480,500
14,18,0.9540,500
14,19,0.9460,500
14,21,0.8620,500
14,22,0.9380,500
14,23,0.8840,500
14,24,0.8860,500
14,25,0.9340,500
14,26,0.8940,500
14,27,0.9360,500
14,28,0.9500,500
15,0,0.9360,500
15,1,0.8927,1500
15,7,0.8920,500
15,9,0.8340,500
15,10,0.8100,500
15,12,0.9240,500
15,14,0.8780,500
15,17,0.8740,500
15,18,0.9580,500
15,19,0.9400,500
15,21,0.8580,500
15,22,0.9400,500
15,23,0.8780,500
15,24,0.8880,500
15,25,0.9340,500
15,26,0.8860,500
15,27,0.9280,500
15,28,0.9520,500
16,0,0.9360,500
16,1,0.9120,500
16,7,0.8820,500
16,9,0.8320,500
16,10,0.8040,500
16,12,0.9220,500
16,14,0.8760,500
16,17,0.8660,500
16,18,0.9620,500
16,19,0.9480,500
16,21,0.8540,500
16,22,0.9400,500
16,23,0.8560,500
16,24,0.8860,500
16,25,0.9240,500
16,26,0.8920,500
16,27,0.9360,500
16,28,0.9360,500
16,29,0.9020,500
16,30,0.9020,500
17,0,0.9320,500
17,1,0.9140,500
17,7,0.8880,500
17,9,0.8320,500
17,10,0.8080,500
17,12,0.9260,500
17,14,0.8800,500
17,17,0.8620,500
17,18,0.9600,500
17,19,0.9420,500
17,21,0.8700,500
17,22,0.9440,500
17,23,0.8900,500
17,24,0.8920,500
17,25,0.9240,500
17,26,0.8860,500
17,27,0.9360,500
17,28,0.9460,500
17,29,0.8860,500
17,30,0.9000,500
18,0,0.9320,500
18,1,0.9060,1000
18,7,0.8800,500
18,9,0.8320,500
18,10,0.8040,500
18,12,0.9180,500
18,14,0.8800,500
18,17,0.8640,500
18,18,0.9580,500
18,19,0.9420,500
18,21,0.8680,500
18,22,0.9400,500
18,23,0.8880,500
18,24,0.9000,500
18,25,0.9300,500
18,27,0.9360,500
18,28,0.9540,500
18,29,0.9000,500
18,30,0.9000,500
19,0,0.9380,500
19,1,0.9060,1000
19,7,0.8860,500
19,9,0.8280,500
19,10,0.8100,500
19,12,0.9180,500
19,14,0.8860,500
19,17,0.8640,500
19,18,0.9480,500
19,19,0.9420,500
19,21,0.8440,500
19,22,0.9380,500
19,23,0.8840,500
19,24,0.8840,500
19,25,0.9280,500
19,27,0.9380,500
19,28,0.9500,500
19,29,0.9040,500
19,30,0.9020,500
20,0,0.9430,1000
20,1,0.9110,1000
20,7,0.8820,500
20,9,0.8300,500
20,10,0.8300,1000
20,12,0.9220,500
20,14,0.8740,500
20,17,0.8600,500
20,18,0.9500,1000
20,22,0.9430,1000
20,23,0.8880,500
20,24,0.8920,500
20,25,0.9320,500
20,30,0.9040,1000
21,0,0.9440,1000
21,1,0.9050,1000
21,7,0.8860,500
21,9,0.8320,500
21,10,0.8310,1000
21,12,0.9160,500
21,14,0.8720,500
21,17,0.8420,500
21,18,0.9500,1000
21,22,0.9460,1000
21,23,0.8920,500
21,24,0.8900,500
21,25,0.9320,500
21,30,0.9000,1000
22,0,0.9500,500
22,1,0.9013,1500
22,7,0.8840,500
22,9,0.8140,500
22,10,0.7880,500
22,12,0.8960,500
22,14,0.8840,500
22,17,0.8540,500
22,18,0.9400,500
22,22,0.9320,500
22,23,0.8940,500
22,24,0.8880,500
22,25,0.9380,500
22,30,0.9040,500
22,31,0.9400,500
22,32,0.9660,500
22,33,0.9500,500
22,34,0.8580,500
23,0,0.9480,500
23,1,0.9053,1500
23,7,0.8900,500
23,9,0.8200,500
23,10,0.8140,500
23,12,0.9140,500
23,14,0.8740,500
23,17,0.8600,500
23,18,0.9400,500
23,22,0.9360,500
23,23,0.8900,500
23,24,0.8960,500
23,25,0.9340,500
23,30,0.9140,500
23,31,0.9320,500
23,32,0.9460,500
23,33,0.9440,500
23,34,0.8540,500
24,0,0.9460,500
24,1,0.9150,1000
24,7,0.8840,500
24,9,0.8320,500
24,10,0.8060,500
24,12,0.9160,500
24,14,0.8720,500
24,17,0.8520,500
24,18,0.9440,500
24,22,0.9400,500
24,23,0.8840,500
24,24,0.8740,500
24,25,0.9380,500
24,30,0.9100,500
24,31,0.9340,500
24,32,0.9680,500
24,33,0.9480,500
24,34,0.8640,500
24,35,0.8980,500
25,0,0.9360,500
25,1,0.9040,1000
25,7,0.8820,500
25,9,0.8300,500
25,10,0.8000,500
25,12,0.9180,500
25,14,0.8820,500
25,17,0.8520,500
25,18,0.9420,500
25,22,0.9420,500
25,23,0.8800,500
25,24,0.8820,500
25,25,0.9300,500
25,30,0.9060,500
25,31,0.9280,500
25,32,0.9640,500
25,33,0.9480,500
25,34,0.8620,500
25,35,0.8860,500
26,0,0.9420,500
26,1,0.8980,500
26,7,0.8880,500
26,9,0.8220,500
26,10,0.8000,500
26,12,0.9220,500
26,14,0.8780,500
26,17,0.8340,500
26,18,0.9360,500
26,22,0.9440,500
26,23,0.8860,500
26,24,0.8760,500
26,25,0.9340,500
26,30,0.9000,500
26,31,0.9360,500
26,32,0.9580,500
26,33,0.9440,500
26,34,0.8560,500
26,35,0.9000,500
26,36,0.9000,500
27,0,0.9480,500
27,1,0.9040,500
27,7,0.8840,500
27,9,0.8340,500
27,10,0.8060,500
27,12,0.9240,500
27,14,0.8800,500
27,17,0.8300,500
27,18,0.9360,500
27,22,0.9400,500
27,23,0.8960,500
27,24,0.8760,500
27,25,0.9240,500
27,30,0.9060,500
27,31,0.9320,500
27,32,0.9620,500
27,33,0.9460,500
27,34,0.8620,500
27,35,0.8940,500
27,36,0.8940,500
28,0,0.9460,500
28,1,0.9240,500
28,7,0.8780,500
28,9,0.8280,500
28,10,0.8040,500
28,12,0.9180,500
28,14,0.8840,500
28,17,0.8480,500
28,18,0.9440,500
28,22,0.9340,500
28,23,0.8900,500
28,24,0.8580,500
28,25,0.9260,500
28,30,0.8780,500
28,31,0.9280,500
28,32,0.9640,500
28,33,0.9280,500
28,34,0.8620,500
28,35,0.8800,500
28,36,0.9120,500
29,0,0.9460,500
29,1,0.9180,500
29,7,0.8820,500
29,9,0.8260,500
29,10,0.8080,500
29,12,0.9180,500
29,14,0.8720,500
29,17,0.8500,500
29,18,0.9440,500
29,22,0.9300,500
29,23,0.8900,500
29,24,0.8900,500
29,25,0.9340,500
29,30,0.9060,500
29,31,0.9320,500
29,32,0.9600,500
29,33,0.9360,500
29,34,0.8580,500
29,35,0.8900,500
29,36,0.8920,500
30,0,0.9360,500
30,1,0.9073,1500
30,7,0.8840,500
30,9,0.8320,500
30,10,0.8080,500
30,12,0.8960,500
30,14,0.8760,500
30,17,0.8480,500
30,18,0.9420,500
30,22,0.9300,500
30,23,0.8820,500
30,24,0.8460,500
30,25,0.9280,500
30,31,0.9360,500
30,32,0.9480,500
30,33,0.9340,500
30,34,0.8600,500
30,36,0.9040,500
31,0,0.9460,500
31,1,0.9080,1500
31,7,0.8880,500
31,9,0.8260,500
31,10,0.8060,500
31,12,0.9160,500
31,14,0.8760,500
31,17,0.8440,500
31,18,0.9400,500
31,22,0.9320,500
31,23,0.8860,500
31,24,0.8920,500
31,25,0.9300,500
31,31,0.9300,500
31,32,0.9640,500
31,33,0.9480,500
31,34,0.8500,500
31,36,0.9000,500
