round,cluster_id,accuracy,samples
0,0,0.1175,2000
0,1,0.3473,1500
0,2,0.1585,2000
0,3,0.1873,1500
0,4,0.0320,1000
0,5,0.0400,500
0,6,0.1780,500
0,7,0.3360,500
0,8,0.0320,500
1,0,0.2560,2000
1,1,0.4287,1500
1,2,0.3265,2000
1,3,0.3047,1500
1,4,0.1060,1000
1,5,0.1380,500
1,6,0.2780,500
1,7,0.4380,500
1,8,0.0940,500
2,0,0.3525,2000
2,1,0.5105,2000
2,2,0.4393,1500
2,3,0.4385,2000
2,4,0.1860,1500
2,5,0.2060,500
2,9,0.4400,500
3,0,0.4445,2000
3,1,0.5725,2000
3,2,0.5320,1500
3,3,0.5040,2000
3,4,0.2993,1500
3,5,0.2900,500
3,9,0.5360,500
4,0,0.4430,2000
4,1,0.5805,2000
4,2,0.5560,500
4,3,0.5385,2000
4,4,0.3110,2000
4,9,0.5480,1000
4,10,0.5820,500
5,0,0.4965,2000
5,1,0.5860,2000
5,2,0.5840,500
5,3,0.5695,2000
5,4,0.3770,2000
5,9,0.5890,1000
5,10,0.6080,500
6,0,0.5035,2000
6,1,0.5845,2000
6,3,0.5890,2000
6,4,0.4165,2000
6,9,0.6160,1500
6,10,0.6280,500
7,0,0.5240,2000
7,1,0.5905,2000
7,3,0.5985,2000
7,4,0.4530,2000
7,9,0.6307,1500
7,10,0.6360,500
8,0,0.5330,2000
8,1,0.5885,2000
8,3,0.6115,2000
8,4,0.4560,1500
8,9,0.6495,2000
8,11,0.4540,500
9,0,0.5235,2000
9,1,0.5790,2000
9,3,0.6160,2000
9,4,0.4707,1500
9,9,0.6480,2000
9,11,0.4780,500
10,0,0.5293,1500
10,1,0.5820,1500
10,3,0.6180,2000
10,4,0.4780,1500
10,9,0.6487,1500
10,12,0.6320,500
10,13,0.4960,500
10,14,0.4560,500
10,15,0.5900,500
11,0,0.5207,1500
11,1,0.5767,1500
11,3,0.6165,2000
11,4,0.4787,1500
11,9,0.6407,1500
11,12,0.6200,500
11,13,0.5040,500
11,14,0.4580,500
11,15,0.5820,500
12,0,0.5210,2000
12,1,0.5550,1000
12,3,0.6110,2000
12,4,0.4650,2000
12,9,0.6315,2000
12,15,0.6000,1000
13,0,0.5105,2000
13,1,0.5410,1000
13,3,0.6095,2000
13,4,0.4640,2000
13,9,0.6250,2000
13,15,0.5900,1000
14,0,0.4830,1000
14,1,0.5200,500
14,3,0.5970,2000
14,4,0.4510,1000
14,9,0.6207,1500
14,15,0.5660,1500
14,16,0.4610,1000
14,17,0.6160,500
14,18,0.5200,1000
15,0,0.4790,1000
15,1,0.5080,500
15,3,0.5920,2000
15,4,0.4510,1000
15,9,0.6107,1500
15,15,0.5620,1500
15,16,0.4500,1000
15,17,0.6240,500
15,18,0.5030,1000
16,0,0.4830,2000
16,3,0.5945,2000
16,4,0.4230,1000
16,9,0.6085,2000
16,15,0.5500,2000
16,16,0.4610,1000
17,0,0.4740,2000
17,3,0.5860,2000
17,4,0.4130,1000
17,9,0.5965,2000
17,15,0.5425,2000
17,16,0.4550,1000
18,0,0.4580,2000
18,3,0.5770,1000
18,4,0.4305,2000
18,9,0.5980,1000
18,15,0.5385,2000
18,17,0.5900,1000
18,18,0.5860,1000
19,0,0.4410,2000
19,3,0.5710,1000
19,4,0.4130,2000
19,9,0.5880,1000
19,15,0.5325,2000
19,17,0.5780,1000
19,18,0.5810,1000
20,0,0.4350,2000
20,3,0.5527,1500
20,4,0.4145,2000
20,9,0.5735,2000
20,15,0.5175,2000
20,18,0.6040,500
21,0,0.4260,2000
21,3,0.5460,1500
21,4,0.3965,2000
21,9,0.5660,2000
21,15,0.5095,2000
21,18,0.6000,500
22,0,0.4307,1500
22,3,0.5635,2000
22,4,0.3830,1000
22,9,0.5607,1500
22,15,0.5065,2000
22,19,0.5760,500
22,20,0.3860,500
22,21,0.3810,1000
23,0,0.4220,1500
23,3,0.5610,2000
23,4,0.3760,1000
23,9,0.5560,1500
23,15,0.4985,2000
23,19,0.5760,500
23,20,0.3760,500
23,21,0.3760,1000
24,0,0.3880,1500
24,3,0.5453,1500
24,4,0.3980,500
24,9,0.5473,1500
24,15,0.4820,1500
24,19,0.5800,500
24,21,0.3660,1500
24,22,0.5880,500
24,23,0.4320,500
24,24,0.4920,500
25,0,0.3787,1500
25,3,0.5373,1500
25,4,0.3860,500
25,9,0.5380,1500
25,15,0.4787,1500
25,19,0.5780,500
25,21,0.3587,1500
25,22,0.5820,500
25,23,0.4160,500
25,24,0.4880,500
26,0,0.3830,2000
26,3,0.5600,2000
26,9,0.5180,1000
26,15,0.4590,1000
26,19,0.5680,500
26,21,0.3435,2000
