round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1679,0.5725,0.1537,0.1542,0.1537,0.1289,2.6400,26.0750,31.2906,57.3656
1,0.2845,0.6347,0.1537,0.1616,0.1537,0.1294,2.2007,26.0750,26.0750,52.1500
2,0.3864,0.6572,0.1882,0.1816,0.1882,0.1321,2.1386,26.0750,31.2906,57.3656
3,0.4702,0.6709,0.1882,0.1757,0.1882,0.1346,1.7563,26.0750,26.0750,52.1500
4,0.4863,0.6812,0.1934,0.1780,0.1934,0.1366,1.8751,26.0750,31.2906,57.3656
5,0.5243,0.6921,0.1934,0.1770,0.1934,0.1387,1.6894,26.0750,26.0750,52.1500
6,0.5425,0.7019,0.1970,0.1802,0.1970,0.1406,1.6958,26.0750,31.2906,57.3656
7,0.5596,0.7106,0.1970,0.1810,0.1970,0.1422,1.6195,26.0750,26.0750,52.1500
8,0.5676,0.7156,0.2115,0.1895,0.2115,0.1432,1.6226,26.0750,31.2906,57.3656
9,0.5678,0.7196,0.2115,0.1897,0.2115,0.1439,1.6102,26.0750,26.0750,52.1500
10,0.5680,0.7226,0.2196,0.1964,0.2196,0.1446,1.6901,26.0750,31.2906,57.3656
11,0.5640,0.7273,0.2196,0.1988,0.2196,0.1456,1.7271,26.0750,26.0750,52.1500
12,0.5612,0.7312,0.2343,0.2086,0.2343,0.1463,1.8240,26.0750,31.2906,57.3656
13,0.5549,0.7353,0.2343,0.2111,0.2343,0.1470,1.8835,26.0750,26.0750,52.1500
14,0.5457,0.7387,0.2424,0.2174,0.2424,0.1477,1.9339,26.0750,31.2906,57.3656
15,0.5392,0.7413,0.2424,0.2208,0.2424,0.1483,2.0032,26.0750,26.0750,52.1500
16,0.5356,0.7447,0.2522,0.2303,0.2522,0.1489,2.1114,26.0750,31.2906,57.3656
17,0.5266,0.7467,0.2522,0.2335,0.2522,0.1493,2.1868,26.0750,26.0750,52.1500
18,0.5205,0.7483,0.2600,0.2413,0.2600,0.1497,2.2267,26.0750,31.2906,57.3656
19,0.5091,0.7511,0.2600,0.2434,0.2600,0.1502,2.2994,26.0750,26.0750,52.1500
20,0.5012,0.7515,0.2648,0.2480,0.2648,0.1503,2.3312,26.0750,31.2906,57.3656
21,0.4915,0.7536,0.2648,0.2499,0.2648,0.1508,2.3897,26.0750,26.0750,52.1500
22,0.4872,0.7563,0.2708,0.2567,0.2708,0.1513,2.4368,26.0750,31.2906,57.3656
23,0.4814,0.7578,0.2708,0.2589,0.2708,0.1516,2.4892,26.0750,26.0750,52.1500
24,0.4738,0.7590,0.2731,0.2617,0.2731,0.1518,2.5339,26.0750,31.2906,57.3656
