round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
45,0.7255,0.8084,0.2188,0.1894,0.2190,0.1616,1.1575,78.6281,78.6281,157.2562
46,0.7240,0.8042,0.2216,0.1901,0.2216,0.1608,1.1531,78.6281,78.6281,157.2562
47,0.7268,0.8053,0.2234,0.1909,0.2235,0.1611,1.1517,78.6281,78.6281,157.2562
48,0.7237,0.8074,0.2259,0.1903,0.2259,0.1615,1.1490,78.6281,78.6281,157.2562
49,0.7262,0.8070,0.2280,0.1922,0.2280,0.1616,1.1450,78.6281,78.6281,157.2562
50,0.7273,0.8110,0.2297,0.1934,0.2297,0.1620,1.1421,78.6281,78.6281,157.2562
51,0.7250,0.8096,0.2300,0.1929,0.2299,0.1618,1.1437,78.6281,78.6281,157.2562
52,0.7287,0.8118,0.2339,0.1951,0.2339,0.1625,1.1380,78.6281,78.6281,157.2562
53,0.7243,0.8102,0.2335,0.1955,0.2335,0.1619,1.1381,78.6281,78.6281,157.2562
54,0.7257,0.8126,0.2354,0.1965,0.2354,0.1624,1.1338,78.6281,78.6281,157.2562
55,0.7281,0.8133,0.2359,0.1976,0.2359,0.1626,1.1313,78.6281,78.6281,157.2562
56,0.7261,0.8126,0.2391,0.1988,0.2391,0.1624,1.1289,78.6281,78.6281,157.2562
57,0.7274,0.8149,0.2403,0.2003,0.2403,0.1631,1.1266,78.6281,78.6281,157.2562
58,0.7264,0.8148,0.2426,0.2002,0.2426,0.1628,1.1248,78.6281,78.6281,157.2562
59,0.7283,0.8157,0.2449,0.2014,0.2449,0.1629,1.1229,78.6281,78.6281,157.2562
60,0.7292,0.8179,0.2451,0.2025,0.2451,0.1632,1.1185,78.6281,78.6281,157.2562
61,0.7273,0.8130,0.2457,0.2049,0.2457,0.1627,1.1188,78.6281,78.6281,157.2562
62,0.7274,0.8158,0.2462,0.2037,0.2461,0.1633,1.1169,78.6281,78.6281,157.2562
63,0.7292,0.8158,0.2466,0.2046,0.2465,0.1633,1.1131,78.6281,78.6281,157.2562
64,0.7268,0.8158,0.2497,0.2061,0.2498,0.1632,1.1103,78.6281,78.6281,157.2562
65,0.7295,0.8214,0.2505,0.2078,0.2505,0.1641,1.1069,78.6281,78.6281,157.2562
66,0.7296,0.8187,0.2516,0.2082,0.2516,0.1638,1.1069,78.6281,78.6281,157.2562
67,0.7295,0.8188,0.2518,0.2086,0.2519,0.1636,1.1047,78.6281,78.6281,157.2562
68,0.7254,0.8164,0.2548,0.2108,0.2548,0.1632,1.1033,78.6281,78.6281,157.2562
69,0.7301,0.8190,0.2546,0.2108,0.2546,0.1639,1.1008,78.6281,78.6281,157.2562
70,0.7341,0.8216,0.2560,0.2114,0.2560,0.1642,1.0972,78.6281,78.6281,157.2562
71,0.7319,0.8180,0.2576,0.2121,0.2577,0.1639,1.0970,78.6281,78.6281,157.2562
72,0.7297,0.8190,0.2579,0.2128,0.2579,0.1640,1.0963,78.6281,78.6281,157.2562
73,0.7306,0.8183,0.2570,0.2121,0.2570,0.1639,1.0948,78.6281,78.6281,157.2562
74,0.7300,0.8247,0.2608,0.2156,0.2608,0.1647,1.0911,78.6281,78.6281,157.2562
75,0.7325,0.8218,0.2649,0.2162,0.2649,0.1642,1.0869,78.6281,78.6281,157.2562
76,0.7306,0.8235,0.2630,0.2182,0.2630,0.1647,1.0872,78.6281,78.6281,157.2562
77,0.7310,0.8240,0.2666,0.2184,0.2666,0.1647,1.0851,78.6281,78.6281,157.2562
78,0.7331,0.8251,0.2666,0.2195,0.2666,0.1649,1.0821,78.6281,78.6281,157.2562
79,0.7342,0.8249,0.2669,0.2204,0.2669,0.1650,1.0799,78.6281,78.6281,157.2562
80,0.7309,0.8259,0.2699,0.2218,0.2700,0.1649,1.0786,78.6281,78.6281,157.2562
81,0.7323,0.8244,0.2687,0.2227,0.2687,0.1653,1.0769,78.6281,78.6281,157.2562
82,0.7289,0.8243,0.2724,0.2243,0.2724,0.1648,1.0754,78.6281,78.6281,157.2562
83,0.7344,0.8276,0.2728,0.2251,0.2727,0.1655,1.0723,78.6281,78.6281,157.2562
84,0.7339,0.8284,0.2736,0.2248,0.2738,0.1655,1.0709,78.6281,78.6281,157.2562
85,0.7333,0.8262,0.2760,0.2254,0.2760,0.1653,1.0689,78.6281,78.6281,157.2562
86,0.7364,0.8292,0.2735,0.2273,0.2735,0.1656,1.0670,78.6281,78.6281,157.2562
87,0.7372,0.8293,0.2791,0.2283,0.2791,0.1659,1.0640,78.6281,78.6281,157.2562
88,0.7370,0.8276,0.2799,0.2296,0.2800,0.1655,1.0620,78.6281,78.6281,157.2562
89,0.7357,0.8303,0.2797,0.2299,0.2797,0.1659,1.0600,78.6281,78.6281,157.2562
90,0.7344,0.8310,0.2829,0.2312,0.2828,0.1660,1.0581,78.6281,78.6281,157.2562
91,0.7368,0.8286,0.2844,0.2316,0.2844,0.1658,1.0558,78.6281,78.6281,157.2562
92,0.7382,0.8289,0.2846,0.2305,0.2846,0.1656,1.0548,78.6281,78.6281,157.2562
93,0.7338,0.8331,0.2869,0.2340,0.2869,0.1661,1.0549,78.6281,78.6281,157.2562
94,0.7376,0.8317,0.2863,0.2347,0.2863,0.1663,1.0503,78.6281,78.6281,157.2562
95,0.7372,0.8287,0.2888,0.2344,0.2888,0.1657,1.0486,78.6281,78.6281,157.2562
96,0.7365,0.8335,0.2883,0.2359,0.2883,0.1665,1.0477,78.6281,78.6281,157.2562
97,0.7389,0.8320,0.2926,0.2376,0.2926,0.1662,1.0457,78.6281,78.6281,157.2562
98,0.7398,0.8334,0.2921,0.2388,0.2921,0.1665,1.0426,78.6281,78.6281,157.2562
99,0.7387,0.8337,0.2932,0.2380,0.2932,0.1664,1.0415,78.6281,78.6281,157.2562
100,0.7422,0.8343,0.2930,0.2392,0.2930,0.1668,1.0392,78.6281,78.6281,157.2562
