round,cluster_id,accuracy,samples
0,0,0.3173,1500
0,1,0.5153,1500
0,2,0.1267,1500
0,3,0.1750,1000
0,4,0.1860,1000
0,5,0.3430,1000
0,6,0.3300,500
0,7,0.1320,500
0,8,0.3490,1000
0,9,0.5340,500
1,0,0.4280,1500
1,1,0.5827,1500
1,2,0.2160,1500
1,3,0.2880,1000
1,4,0.2980,1000
1,5,0.4890,1000
1,6,0.4320,500
1,7,0.2040,500
1,8,0.5240,1000
1,9,0.6600,500
2,0,0.4940,2000
2,1,0.6070,2000
2,2,0.3450,2000
2,3,0.4270,2000
2,5,0.5530,2000
3,0,0.4945,2000
3,1,0.6345,2000
3,2,0.4840,2000
3,3,0.5610,2000
3,5,0.5550,2000
4,0,0.4935,2000
4,1,0.6555,2000
4,2,0.5450,2000
4,3,0.5995,2000
4,5,0.6050,2000
5,0,0.5150,2000
5,1,0.6420,2000
5,2,0.5570,2000
5,3,0.6275,2000
5,5,0.6030,2000
6,0,0.5190,2000
6,1,0.6660,2000
6,2,0.5770,2000
6,3,0.6330,2000
6,5,0.6580,2000
7,0,0.5015,2000
7,1,0.6585,2000
7,2,0.5955,2000
7,3,0.6670,2000
7,5,0.6815,2000
8,0,0.5140,2000
8,1,0.6615,2000
8,2,0.6455,2000
8,3,0.6585,2000
8,5,0.6730,2000
9,0,0.5030,2000
9,1,0.6535,2000
9,2,0.6480,2000
9,3,0.7015,2000
9,5,0.6670,2000
10,0,0.5185,2000
10,1,0.6620,2000
10,2,0.6615,2000
10,3,0.7085,2000
10,5,0.6810,2000
11,0,0.5540,2000
11,1,0.6735,2000
11,2,0.6895,2000
11,3,0.7215,2000
11,5,0.6995,2000
12,0,0.5265,2000
12,1,0.6600,2000
12,2,0.6685,2000
12,3,0.7205,2000
12,5,0.7060,2000
13,0,0.5400,2000
13,1,0.6635,2000
13,2,0.6985,2000
13,3,0.7245,2000
13,5,0.7085,2000
14,0,0.5420,2000
14,1,0.6775,2000
14,2,0.6690,2000
14,3,0.7465,2000
14,5,0.6930,2000
15,0,0.5520,2000
15,1,0.6670,2000
15,2,0.7100,2000
15,3,0.7265,2000
15,5,0.7110,2000
16,0,0.5660,2000
16,1,0.6720,2000
16,2,0.7115,2000
16,3,0.7435,2000
16,5,0.7135,2000
17,0,0.6160,2000
17,1,0.6875,2000
17,2,0.7005,2000
17,3,0.7480,2000
17,5,0.7165,2000
18,0,0.6080,2000
18,1,0.6840,2000
18,2,0.7095,2000
18,3,0.7550,2000
18,5,0.7200,2000
19,0,0.5660,2000
19,1,0.6825,2000
19,2,0.7020,2000
19,3,0.7530,2000
19,5,0.7290,2000
20,0,0.6320,2000
20,1,0.6915,2000
20,2,0.6995,2000
20,3,0.7645,2000
20,5,0.7160,2000
21,0,0.6200,2000
21,1,0.6875,2000
21,2,0.7315,2000
21,3,0.7525,2000
21,5,0.7155,2000
22,0,0.6135,2000
22,1,0.6955,2000
22,2,0.7225,2000
22,3,0.7615,2000
22,5,0.7245,2000
23,0,0.6375,2000
23,1,0.6995,2000
23,2,0.7235,2000
23,3,0.7675,2000
23,5,0.7140,2000
24,0,0.6255,2000
24,1,0.6855,2000
24,2,0.7180,2000
24,3,0.7530,2000
24,5,0.7180,2000
25,0,0.6470,2000
25,1,0.7055,2000
25,2,0.7255,2000
25,3,0.7710,2000
25,5,0.7255,2000
26,0,0.6455,2000
26,1,0.7080,2000
26,2,0.7295,2000
26,3,0.7660,2000
26,5,0.7205,2000
27,0,0.6500,2000
27,1,0.6885,2000
27,2,0.7305,2000
27,3,0.7760,2000
27,5,0.7245,2000
28,0,0.6390,2000
28,1,0.7020,2000
28,2,0.7150,2000
28,3,0.7770,2000
28,5,0.7250,2000
29,0,0.6550,2000
29,1,0.7055,2000
29,2,0.7220,2000
29,3,0.7770,2000
29,5,0.7170,2000
30,0,0.6525,2000
30,1,0.7070,2000
30,2,0.7190,2000
30,3,0.7800,2000
30,5,0.7140,2000
31,0,0.6465,2000
31,1,0.7100,2000
31,2,0.7240,2000
31,3,0.7830,2000
31,5,0.7245,2000
32,0,0.6460,2000
32,1,0.7065,2000
32,2,0.7290,2000
32,3,0.7795,2000
32,5,0.7245,2000
33,0,0.6480,2000
33,1,0.7125,2000
33,2,0.7260,2000
33,3,0.7835,2000
33,5,0.7185,2000
34,0,0.6495,2000
34,1,0.7070,2000
34,2,0.7270,2000
34,3,0.7850,2000
34,5,0.7245,2000
35,0,0.6570,2000
35,1,0.7120,2000
35,2,0.7285,2000
35,3,0.7855,2000
35,5,0.7265,2000
36,0,0.6560,2000
36,1,0.7195,2000
36,2,0.7280,2000
36,3,0.7825,2000
36,5,0.7255,2000
37,0,0.6455,2000
37,1,0.7130,2000
37,2,0.7375,2000
37,3,0.7760,2000
37,5,0.7225,2000
