round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1000,,2.3030,0.1000,,2.3030,0.00,196.58,196.58
2,0.2329,,2.2686,0.4834,,0.8220,196.58,196.58,393.17
3,0.2074,,2.2784,0.4982,,0.7802,196.58,196.58,393.17
4,0.2036,,2.2814,0.5004,,0.7745,196.58,196.58,393.17
5,0.2017,,2.2816,0.5086,,0.7620,196.58,196.58,393.17
6,0.1982,,2.2812,0.5064,,0.7635,196.58,196.58,393.17
7,0.1990,,2.2819,0.5085,,0.7605,196.58,196.58,393.17
8,0.1988,,2.2822,0.5070,,0.7575,196.58,196.58,393.17
9,0.1970,,2.2829,0.5061,,0.7630,196.58,196.58,393.17
10,0.1959,,2.2830,0.5107,,0.7530,196.58,196.58,393.17
11,0.1964,,2.2833,0.5016,,0.7701,196.58,196.58,393.17
12,0.1960,,2.2830,0.5052,,0.7593,196.58,196.58,393.17
13,0.1960,,2.2834,0.5068,,0.7620,196.58,196.58,393.17
14,0.1954,,2.2825,0.5045,,0.7630,196.58,196.58,393.17
15,0.1960,,2.2832,0.5074,,0.7584,196.58,196.58,393.17
16,0.1963,,2.2831,0.5115,,0.7496,196.58,196.58,393.17
17,0.1963,,2.2838,0.5064,,0.7619,196.58,196.58,393.17
18,0.1975,,2.2832,0.5075,,0.7522,196.58,196.58,393.17
19,0.1954,,2.2830,0.5112,,0.7459,196.58,196.58,393.17
20,0.1954,,2.2832,0.5086,,0.7559,196.58,196.58,393.17
21,0.1943,,2.2832,0.5038,,0.7718,196.58,196.58,393.17
22,0.1966,,2.2831,0.5066,,0.7571,196.58,196.58,393.17
23,0.1950,,2.2830,0.5123,,0.7432,196.58,196.58,393.17
24,0.1968,,2.2826,0.5100,,0.7560,196.58,196.58,393.17
25,0.1961,,2.2836,0.5077,,0.7638,196.58,196.58,393.17
