round,cluster_id,accuracy,samples
0,0,0.2177,1139
0,1,0.2896,732
0,2,0.1040,529
0,3,0.0899,1346
0,4,0.1998,986
0,5,0.1667,114
0,6,0.1527,1094
0,7,0.0845,521
0,8,0.1978,278
0,9,0.1457,446
0,10,0.2262,504
0,11,0.0749,334
0,12,0.2144,485
0,13,0.2215,596
0,14,0.1288,326
0,15,0.1333,570
1,0,0.2169,1139
1,1,0.2158,732
1,2,0.1153,529
1,3,0.0944,1346
1,4,0.1957,986
1,5,0.1579,114
1,6,0.1590,1094
1,7,0.0806,521
1,8,0.1906,278
1,9,0.1704,446
1,10,0.3155,504
1,11,0.0838,334
1,12,0.2144,485
1,13,0.2466,596
1,14,0.1043,326
1,15,0.1140,570
2,0,0.1283,569
2,1,0.1634,1261
2,3,0.1096,748
2,4,0.2069,986
2,5,0.1491,114
2,6,0.2048,1094
2,7,0.1267,521
2,8,0.1942,278
2,9,0.1996,446
2,10,0.3294,504
2,11,0.0958,334
2,12,0.2021,485
2,13,0.3027,1166
2,14,0.0982,326
2,15,0.1070,570
2,16,0.1237,598
3,0,0.1318,569
3,1,0.1308,1261
3,3,0.1150,748
3,4,0.1927,986
3,5,0.1491,114
3,6,0.2121,1094
3,7,0.1248,521
3,8,0.1906,278
3,9,0.2287,446
3,10,0.3909,504
3,11,0.0958,334
3,12,0.2062,485
3,13,0.3105,1166
3,14,0.0920,326
3,15,0.0912,570
3,16,0.1522,598
4,0,0.1582,569
4,1,0.0825,1261
4,3,0.1096,748
4,4,0.1684,986
4,5,0.1754,114
4,6,0.2303,1094
4,7,0.1785,521
4,8,0.1675,782
4,9,0.2601,446
4,11,0.1954,819
4,13,0.2299,596
4,14,0.0644,326
4,15,0.0772,570
4,16,0.1605,598
4,17,0.3684,570
5,0,0.1547,569
5,1,0.0722,1261
5,3,0.1190,748
5,4,0.1643,986
5,5,0.1667,114
5,6,0.2313,1094
5,7,0.1900,521
5,8,0.1637,782
5,9,0.2758,446
5,11,0.2015,819
5,13,0.2399,596
5,14,0.0644,326
5,15,0.0772,570
5,16,0.1823,598
5,17,0.3789,570
6,0,0.2809,1139
6,1,0.0820,732
6,3,0.1471,748
6,4,0.1673,986
6,5,0.1842,114
6,6,0.2441,1094
6,7,0.2514,521
6,8,0.2050,278
6,9,0.2937,446
6,11,0.2392,485
6,13,0.2718,596
6,14,0.0675,326
6,15,0.0825,570
6,16,0.1873,598
6,18,0.3115,504
6,19,0.1617,334
6,20,0.1078,529
7,0,0.2792,1139
7,1,0.0724,732
7,3,0.1618,748
7,4,0.1602,986
7,5,0.1842,114
7,6,0.2422,1094
7,7,0.2649,521
7,8,0.1942,278
7,9,0.3094,446
7,11,0.2412,485
7,13,0.2802,596
7,14,0.0675,326
7,15,0.0772,570
7,16,0.1973,598
7,18,0.4345,504
7,19,0.1647,334
7,20,0.1172,529
8,0,0.1722,569
8,1,0.0902,732
8,3,0.1738,748
8,4,0.1531,986
8,5,0.1667,114
8,6,0.3176,592
8,7,0.3551,521
8,8,0.1906,278
8,9,0.3341,446
8,11,0.2639,485
8,13,0.3319,1166
8,14,0.0613,326
