round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1016,0.1016,2.3031,0.1016,0.1016,2.3031,0.00,196.36,196.36
2,0.0243,0.1447,2.3608,0.7454,0.1063,1.9334,196.36,196.36,392.73
3,0.0550,0.2029,2.3572,0.8175,0.1083,1.3902,196.36,196.36,392.73
4,0.1015,0.3208,2.3397,0.8623,0.1209,1.1011,196.36,196.36,392.73
5,0.1439,0.3955,2.3141,0.8874,0.1298,0.9191,196.36,196.36,392.73
6,0.1786,0.4449,2.2837,0.8971,0.1338,0.8064,196.36,196.36,392.73
7,0.1989,0.4705,2.2530,0.9023,0.1386,0.7320,196.36,196.36,392.73
8,0.2240,0.4874,2.2160,0.9084,0.1433,0.6813,196.36,196.36,392.73
9,0.2374,0.5007,2.1870,0.9152,0.1513,0.6436,196.36,196.36,392.73
10,0.2557,0.5169,2.1524,0.9194,0.1559,0.6165,196.36,196.36,392.73
11,0.2768,0.5316,2.1181,0.9220,0.1600,0.5949,196.36,196.36,392.73
12,0.2917,0.5433,2.0921,0.9162,0.1646,0.6091,196.36,196.36,392.73
13,0.3003,0.5531,2.0654,0.9296,0.1685,0.5635,196.36,196.36,392.73
14,0.3244,0.5679,2.0227,0.9333,0.1714,0.5513,196.36,196.36,392.73
15,0.3248,0.5818,2.0054,0.9333,0.1734,0.5437,196.36,196.36,392.73
16,0.3303,0.5891,1.9902,0.9381,0.1771,0.5308,196.36,196.36,392.73
17,0.3394,0.5939,1.9660,0.9378,0.1782,0.5242,196.36,196.36,392.73
18,0.3441,0.5990,1.9511,0.9410,0.1828,0.5138,196.36,196.36,392.73
19,0.3527,0.6108,1.9297,0.9417,0.1845,0.5056,196.36,196.36,392.73
20,0.3608,0.6157,1.9148,0.9438,0.1875,0.4971,196.36,196.36,392.73
21,0.3772,0.6224,1.8826,0.9443,0.1887,0.4889,196.36,196.36,392.73
22,0.3811,0.6278,1.8708,0.9455,0.1924,0.4817,196.36,196.36,392.73
23,0.3892,0.6324,1.8530,0.9429,0.1945,0.4831,196.36,196.36,392.73
24,0.3979,0.6397,1.8342,0.9489,0.1990,0.4684,196.36,196.36,392.73
25,0.3986,0.6420,1.8263,0.9497,0.2026,0.4616,196.36,196.36,392.73
26,0.4040,0.6474,1.8137,0.9488,0.2065,0.4605,196.36,196.36,392.73
27,0.4133,0.6527,1.7974,0.9517,0.2102,0.4502,196.36,196.36,392.73
28,0.4212,0.6587,1.7744,0.9507,0.2121,0.4457,196.36,196.36,392.73
29,0.4018,0.6558,1.7963,0.9540,0.2180,0.4368,196.36,196.36,392.73
30,0.4260,0.6597,1.7572,0.9549,0.2204,0.4306,196.36,196.36,392.73
31,0.4136,0.6618,1.7698,0.9547,0.2215,0.4264,196.36,196.36,392.73
32,0.4406,0.6668,1.7206,0.9547,0.2240,0.4205,196.36,196.36,392.73
33,0.4472,0.6713,1.7076,0.9560,0.2262,0.4144,196.36,196.36,392.73
34,0.4467,0.6720,1.6993,0.9559,0.2311,0.4107,196.36,196.36,392.73
35,0.4527,0.6761,1.6907,0.9562,0.2334,0.4059,196.36,196.36,392.73
36,0.4557,0.6779,1.6760,0.9590,0.2384,0.3989,196.36,196.36,392.73
37,0.4596,0.6774,1.6692,0.9003,0.2353,0.5585,196.36,196.36,392.73
38,0.4618,0.6805,1.6566,0.9594,0.2451,0.3895,196.36,196.36,392.73
39,0.4649,0.6812,1.6504,0.9581,0.2501,0.3869,196.36,196.36,392.73
40,0.4626,0.6828,1.6464,0.9598,0.2534,0.3834,196.36,196.36,392.73
41,0.4700,0.6852,1.6228,0.9612,0.2556,0.3768,196.36,196.36,392.73
42,0.4795,0.6888,1.6070,0.9614,0.2582,0.3733,196.36,196.36,392.73
43,0.4833,0.6915,1.5960,0.9623,0.2611,0.3712,196.36,196.36,392.73
44,0.4846,0.6922,1.5881,0.9639,0.2642,0.3646,196.36,196.36,392.73
45,0.4882,0.6921,1.5701,0.9635,0.2664,0.3615,196.36,196.36,392.73
46,0.4895,0.6927,1.5589,0.9633,0.2700,0.3579,196.36,196.36,392.73
47,0.4904,0.6977,1.5679,0.9640,0.2702,0.3539,196.36,196.36,392.73
48,0.4928,0.6982,1.5540,0.9646,0.2727,0.3497,196.36,196.36,392.73
49,0.5011,0.7013,1.5335,0.9654,0.2753,0.3456,196.36,196.36,392.73
50,0.5062,0.6984,1.5157,0.9596,0.2781,0.3513,196.36,196.36,392.73
51,0.5007,0.7008,1.5243,0.9655,0.2818,0.3404,196.36,196.36,392.73
52,0.5069,0.7039,1.5042,0.9648,0.2822,0.3391,196.36,196.36,392.73
53,0.5151,0.7030,1.4777,0.9655,0.2857,0.3332,196.36,196.36,392.73
54,0.5137,0.7066,1.4814,0.9664,0.2893,0.3298,196.36,196.36,392.73
55,0.5115,0.7065,1.4871,0.9669,0.2927,0.3273,196.36,196.36,392.73
