round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0103,0.0103,4.6061,0.0103,0.0103,4.6061,0.00,201.00,201.00
2,0.0142,0.0122,4.6089,0.0603,0.0120,4.6333,201.00,201.00,401.99
3,0.0235,0.0127,4.6079,0.1685,0.0116,4.6095,201.00,201.00,401.99
4,0.0266,0.0141,4.5994,0.2247,0.0131,4.4910,201.00,201.00,401.99
5,0.0283,0.0174,4.5897,0.2517,0.0146,4.2610,201.00,201.00,401.99
6,0.0336,0.0229,4.5794,0.2624,0.0155,3.9950,201.00,201.00,401.99
7,0.0397,0.0281,4.5693,0.2714,0.0163,3.7611,201.00,201.00,401.99
8,0.0447,0.0320,4.5601,0.2802,0.0169,3.5846,201.00,201.00,401.99
9,0.0490,0.0358,4.5499,0.2869,0.0174,3.4556,201.00,201.00,401.99
10,0.0541,0.0392,4.5401,0.2944,0.0181,3.3569,201.00,201.00,401.99
11,0.0577,0.0419,4.5299,0.3021,0.0188,3.2790,201.00,201.00,401.99
12,0.0609,0.0438,4.5200,0.3082,0.0194,3.2163,201.00,201.00,401.99
13,0.0617,0.0454,4.5101,0.3124,0.0200,3.1634,201.00,201.00,401.99
14,0.0625,0.0468,4.5004,0.3211,0.0207,3.1161,201.00,201.00,401.99
15,0.0629,0.0481,4.4907,0.3280,0.0214,3.0778,201.00,201.00,401.99
16,0.0649,0.0494,4.4803,0.3322,0.0221,3.0418,201.00,201.00,401.99
17,0.0644,0.0512,4.4719,0.3374,0.0227,3.0117,201.00,201.00,401.99
18,0.0651,0.0526,4.4614,0.3397,0.0232,2.9831,201.00,201.00,401.99
19,0.0650,0.0542,4.4520,0.3445,0.0236,2.9576,201.00,201.00,401.99
20,0.0664,0.0559,4.4426,0.3480,0.0241,2.9355,201.00,201.00,401.99
21,0.0660,0.0573,4.4352,0.3528,0.0246,2.9147,201.00,201.00,401.99
22,0.0663,0.0586,4.4260,0.3546,0.0248,2.8944,201.00,201.00,401.99
23,0.0681,0.0602,4.4171,0.3611,0.0254,2.8751,201.00,201.00,401.99
24,0.0677,0.0610,4.4093,0.3657,0.0260,2.8577,201.00,201.00,401.99
25,0.0675,0.0620,4.4024,0.3673,0.0262,2.8431,201.00,201.00,401.99
26,0.0695,0.0635,4.3946,0.3701,0.0267,2.8264,201.00,201.00,401.99
27,0.0697,0.0645,4.3882,0.3707,0.0269,2.8125,201.00,201.00,401.99
28,0.0709,0.0664,4.3809,0.3738,0.0271,2.7985,201.00,201.00,401.99
29,0.0695,0.0671,4.3744,0.3798,0.0277,2.7844,201.00,201.00,401.99
30,0.0717,0.0677,4.3679,0.3824,0.0283,2.7730,201.00,201.00,401.99
31,0.0721,0.0690,4.3607,0.3850,0.0286,2.7607,201.00,201.00,401.99
32,0.0720,0.0700,4.3557,0.3836,0.0284,2.7488,201.00,201.00,401.99
33,0.0725,0.0706,4.3496,0.3852,0.0293,2.7396,201.00,201.00,401.99
34,0.0719,0.0710,4.3428,0.3924,0.0297,2.7228,201.00,201.00,401.99
35,0.0721,0.0722,4.3364,0.3920,0.0297,2.7142,201.00,201.00,401.99
36,0.0714,0.0725,4.3301,0.3960,0.0306,2.7004,201.00,201.00,401.99
37,0.0724,0.0736,4.3229,0.3976,0.0309,2.6921,201.00,201.00,401.99
38,0.0729,0.0743,4.3157,0.3954,0.0309,2.6829,201.00,201.00,401.99
39,0.0731,0.0744,4.3097,0.3983,0.0311,2.6698,201.00,201.00,401.99
40,0.0744,0.0762,4.3043,0.4003,0.0316,2.6634,201.00,201.00,401.99
41,0.0735,0.0757,4.2973,0.4000,0.0316,2.6543,201.00,201.00,401.99
42,0.0737,0.0769,4.2918,0.4050,0.0323,2.6383,201.00,201.00,401.99
43,0.0741,0.0767,4.2856,0.4051,0.0323,2.6311,201.00,201.00,401.99
44,0.0750,0.0774,4.2790,0.4101,0.0331,2.6200,201.00,201.00,401.99
45,0.0746,0.0783,4.2719,0.4057,0.0324,2.6161,201.00,201.00,401.99
46,0.0744,0.0782,4.2659,0.4089,0.0331,2.6030,201.00,201.00,401.99
47,0.0761,0.0791,4.2591,0.4147,0.0339,2.5921,201.00,201.00,401.99
48,0.0767,0.0799,4.2518,0.4076,0.0335,2.5856,201.00,201.00,401.99
49,0.0763,0.0802,4.2473,0.4175,0.0341,2.5792,201.00,201.00,401.99
50,0.0768,0.0813,4.2406,0.4103,0.0341,2.5714,201.00,201.00,401.99
51,0.0786,0.0827,4.2328,0.4135,0.0346,2.5563,201.00,201.00,401.99
52,0.0780,0.0828,4.2256,0.4146,0.0347,2.5504,201.00,201.00,401.99
53,0.0776,0.0835,4.2208,0.4221,0.0350,2.5401,201.00,201.00,401.99
54,0.0792,0.0844,4.2126,0.4211,0.0355,2.5288,201.00,201.00,401.99
55,0.0787,0.0846,4.2053,0.4223,0.0360,2.5206,201.00,201.00,401.99
56,0.0784,0.0843,4.2001,0.4265,0.0360,2.5088,201.00,201.00,401.99
57,0.0777,0.0851,4.1953,0.4239,0.0360,2.5071,201.00,201.00,401.99
58,0.0788,0.0854,4.1889,0.4207,0.0359,2.5016,201.00,201.00,401.99
59,0.0772,0.0852,4.1821,0.4225,0.0363,2.5076,201.00,201.00,401.99
60,0.0790,0.0868,4.1755,0.4298,0.0378,2.4778,201.00,201.00,401.99
61,0.0792,0.0875,4.1692,0.4253,0.0368,2.4803,201.00,201.00,401.99
62,0.0788,0.0872,4.1637,0.4262,0.0369,2.4706,201.00,201.00,401.99
63,0.0796,0.0883,4.1556,0.4215,0.0370,2.4667,201.00,201.00,401.99
64,0.0799,0.0881,4.1511,0.4251,0.0372,2.4554,201.00,201.00,401.99
65,0.0809,0.0892,4.1438,0.4294,0.0375,2.4642,201.00,201.00,401.99
66,0.0818,0.0902,4.1386,0.4258,0.0374,2.4643,201.00,201.00,401.99
67,0.0814,0.0899,4.1321,0.4277,0.0385,2.4333,201.00,201.00,401.99
68,0.0832,0.0920,4.1252,0.4318,0.0383,2.4226,201.00,201.00,401.99
69,0.0831,0.0919,4.1191,0.4344,0.0392,2.4060,201.00,201.00,401.99
70,0.0824,0.0921,4.1129,0.4257,0.0383,2.4210,201.00,201.00,401.99
71,0.0842,0.0932,4.1100,0.4322,0.0387,2.4019,201.00,201.00,401.99
72,0.0827,0.0926,4.1024,0.4337,0.0390,2.4184,201.00,201.00,401.99
73,0.0846,0.0939,4.0968,0.4322,0.0395,2.4016,201.00,201.00,401.99
74,0.0854,0.0941,4.0894,0.4341,0.0395,2.3940,201.00,201.00,401.99
75,0.0852,0.0945,4.0848,0.4314,0.0396,2.4007,201.00,201.00,401.99
76,0.0870,0.0958,4.0781,0.4413,0.0406,2.3603,201.00,201.00,401.99
77,0.0868,0.0954,4.0718,0.4288,0.0392,2.3824,201.00,201.00,401.99
78,0.0875,0.0967,4.0678,0.4266,0.0398,2.3670,201.00,201.00,401.99
79,0.0875,0.0979,4.0611,0.4388,0.0407,2.3662,201.00,201.00,401.99
80,0.0884,0.0980,4.0567,0.4306,0.0404,2.3592,201.00,201.00,401.99
81,0.0896,0.0985,4.0504,0.4363,0.0407,2.3472,201.00,201.00,401.99
82,0.0896,0.0993,4.0438,0.4343,0.0415,2.3375,201.00,201.00,401.99
83,0.0896,0.0995,4.0381,0.4382,0.0414,2.3353,201.00,201.00,401.99
84,0.0918,0.1004,4.0346,0.4368,0.0407,2.3312,201.00,201.00,401.99
85,0.0926,0.1017,4.0273,0.4276,0.0407,2.3405,201.00,201.00,401.99
86,0.0916,0.1025,4.0221,0.4401,0.0414,2.3219,201.00,201.00,401.99
87,0.0924,0.1026,4.0159,0.4366,0.0419,2.3101,201.00,201.00,401.99
88,0.0938,0.1038,4.0135,0.4456,0.0429,2.2924,201.00,201.00,401.99
89,0.0950,0.1048,4.0050,0.4506,0.0430,2.2816,201.00,201.00,401.99
90,0.0942,0.1038,4.0021,0.4390,0.0431,2.3117,201.00,201.00,401.99
91,0.0933,0.1041,3.9967,0.4396,0.0421,2.2936,201.00,201.00,401.99
92,0.0953,0.1063,3.9887,0.4489,0.0436,2.2819,201.00,201.00,401.99
93,0.0968,0.1065,3.9836,0.4418,0.0436,2.3014,201.00,201.00,401.99
94,0.0984,0.1080,3.9792,0.4371,0.0432,2.2927,201.00,201.00,401.99
95,0.0987,0.1078,3.9715,0.4440,0.0430,2.2836,201.00,201.00,401.99
96,0.0988,0.1085,3.9675,0.4430,0.0436,2.2618,201.00,201.00,401.99
97,0.0992,0.1095,3.9627,0.4366,0.0431,2.3116,201.00,201.00,401.99
98,0.0978,0.1099,3.9603,0.4446,0.0452,2.2483,201.00,201.00,401.99
99,0.1008,0.1109,3.9523,0.4481,0.0441,2.2340,201.00,201.00,401.99
100,0.1004,0.1118,3.9464,0.4436,0.0440,2.2708,201.00,201.00,401.99
101,0.1004,0.1119,3.9390,0.4404,0.0434,2.2377,201.00,201.00,401.99
