dataset,method,rho,completed_runs,used_runs,required_round,total_mb_mean,total_mb_std,uplink_mb_mean,uplink_mb_std,downlink_mb_mean,downlink_mb_std,avg_round_total_mb_mean,avg_round_total_mb_std,sources
cifar10,cwFedAvg,0.0,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_042417\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_042417_seed2\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_051239\acc.csv
cifar10,cwFedAvg,0.2,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_051251\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_060047\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_060059\acc.csv
cifar10,cwFedAvg,0.4,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_064802\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_064854\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_073636\acc.csv
cifar10,cwFedAvg,0.6,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_073644\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_082345\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_082402\acc.csv
cifar10,cwFedAvg,0.8,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_090642\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_090648\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_093741\acc.csv
cifar10,cwFedAvg_before,0.0,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260602\time_105324\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260612\time_135352\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260612\time_135352_seed3\acc.csv
cifar10,cwFedAvg_before,0.2,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260602\time_112607\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260612\time_144056\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260612\time_144107\acc.csv
cifar10,cwFedAvg_before,0.4,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260602\time_115849\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260612\time_152847\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260612\time_152900\acc.csv
cifar10,cwFedAvg_before,0.6,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260602\time_123143\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260612\time_161621\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260612\time_161634\acc.csv
cifar10,cwFedAvg_before,0.8,3,3,101,398.070000,0.000000,196.580000,0.000000,201.490000,0.000000,3.941287,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260602\time_130441\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260612\time_170426\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260612\time_170439\acc.csv
cifar10,pFedMe,0.0,3,3,101,393.170000,0.000000,196.580000,0.000000,196.580000,0.000000,3.892772,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260603\time_131203\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260614\time_054627\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260614\time_054643\acc.csv
cifar10,pFedMe,0.2,3,3,101,393.170000,0.000000,196.580000,0.000000,196.580000,0.000000,3.892772,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260603\time_224805\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260614\time_054627\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260614\time_054642\acc.csv
cifar10,pFedMe,0.4,3,3,101,393.170000,0.000000,196.580000,0.000000,196.580000,0.000000,3.892772,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260604\time_064203\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260614\time_090456\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_055022\acc.csv
cifar10,pFedMe,0.6,3,3,101,393.170000,0.000000,196.580000,0.000000,196.580000,0.000000,3.892772,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260606\time_002607\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260614\time_090631\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_055040\acc.csv
cifar10,pFedMe,0.8,3,3,101,393.170000,0.000000,196.580000,0.000000,196.580000,0.000000,3.892772,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260607\time_034858\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_055022\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\cifar10\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_055035\acc.csv
FashionMNIST,FedALA,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.0\NC_50\date_20260605\time_163445\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.0\NC_50\date_20260610\time_114614\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_114716\acc.csv
FashionMNIST,FedALA,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.2\NC_50\date_20260605\time_163454\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.2\NC_50\date_20260610\time_121746\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_115645\acc.csv
FashionMNIST,FedALA,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.4\NC_50\date_20260605\time_163516\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.4\NC_50\date_20260610\time_124910\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_115318\acc.csv
FashionMNIST,FedALA,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.6\NC_50\date_20260605\time_174440\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.6\NC_50\date_20260610\time_131944\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_123618\acc.csv
FashionMNIST,FedALA,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.8\NC_50\date_20260605\time_175514\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.8\NC_50\date_20260610\time_135004\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedALA\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_123836\acc.csv
FashionMNIST,FedAS,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.0\NC_50\date_20260605\time_175520\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.0\NC_50\date_20260610\time_142133\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_125039\acc.csv
FashionMNIST,FedAS,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.2\NC_50\date_20260605\time_175520\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.2\NC_50\date_20260610\time_153049\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_124350\acc.csv
FashionMNIST,FedAS,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.4\NC_50\date_20260605\time_185055\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.4\NC_50\date_20260610\time_164010\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_132225\acc.csv
FashionMNIST,FedAS,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.6\NC_50\date_20260605\time_185837\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.6\NC_50\date_20260610\time_174906\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_132323\acc.csv
FashionMNIST,FedAS,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.8\NC_50\date_20260605\time_212205\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.8\NC_50\date_20260610\time_185810\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAS\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_144619\acc.csv
FashionMNIST,FedAvg,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260605\time_212252\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260610\time_201109\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_143909\acc.csv
FashionMNIST,FedAvg,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260605\time_220547\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260610\time_204154\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_151506\acc.csv
FashionMNIST,FedAvg,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260605\time_221144\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260610\time_211205\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_151714\acc.csv
FashionMNIST,FedAvg,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260605\time_225158\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260610\time_214231\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_160600\acc.csv
FashionMNIST,FedAvg,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260605\time_233628\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260610\time_221342\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_153037\acc.csv
FashionMNIST,FedBN,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.0\NC_50\date_20260605\time_234217\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.0\NC_50\date_20260610\time_224439\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_164144\acc.csv
FashionMNIST,FedBN,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.2\NC_50\date_20260606\time_002849\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.2\NC_50\date_20260610\time_231048\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_161044\acc.csv
FashionMNIST,FedBN,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.4\NC_50\date_20260606\time_003117\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.4\NC_50\date_20260610\time_233705\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_165952\acc.csv
FashionMNIST,FedBN,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.6\NC_50\date_20260606\time_005532\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.6\NC_50\date_20260611\time_000325\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_162554\acc.csv
FashionMNIST,FedBN,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.8\NC_50\date_20260606\time_012833\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.8\NC_50\date_20260611\time_002947\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedBN\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_172156\acc.csv
FashionMNIST,FedCross,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.0\NC_50\date_20260606\time_013129\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.0\NC_50\date_20260611\time_005610\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_165047\acc.csv
FashionMNIST,FedCross,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.2\NC_50\date_20260606\time_013348\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.2\NC_50\date_20260611\time_013707\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_174338\acc.csv
FashionMNIST,FedCross,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.4\NC_50\date_20260606\time_015830\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.4\NC_50\date_20260611\time_021642\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_170351\acc.csv
FashionMNIST,FedCross,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.6\NC_50\date_20260606\time_023028\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.6\NC_50\date_20260611\time_025906\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_175909\acc.csv
FashionMNIST,FedCross,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.8\NC_50\date_20260606\time_024910\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.8\NC_50\date_20260611\time_033944\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedCross\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_184806\acc.csv
FashionMNIST,FedDST,0.0,6,3,101,275.450000,0.000000,137.860000,0.000000,137.590000,0.000000,2.727228,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_003532\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_021725\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_054105\acc.csv
