round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
20,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42383333,0.14883333,,,0.11436552,0.04482017,,,30,30,0,0,2543,6000,3572,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2359.00726318,2476.95762634,4835.96488953,230.28404236
21,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42233333,0.14883333,,,0.11683844,0.04696068,,,30,30,0,0,2534,6000,3572,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2476.95762634,2594.90798950,5071.86561584,230.53934617
22,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42433333,0.14816667,,,0.11705934,0.04959286,,,30,30,0,0,2546,6000,3556,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2594.90798950,2712.85835266,5307.76634216,230.77244966
23,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42600000,0.14566667,,,0.11763220,0.04974909,,,30,30,0,0,2556,6000,3496,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2712.85835266,2830.80871582,5543.66706848,230.98612785
24,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42450000,0.14400000,,,0.11389579,0.05046286,,,30,30,0,0,2547,6000,3456,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2830.80871582,2948.75907898,5779.56779480,231.18271179
25,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42450000,0.14400000,,,0.12236796,0.05089552,,,30,30,0,0,2547,6000,3456,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2948.75907898,3066.70944214,6015.46852112,231.36417389
26,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42533333,0.14433333,,,0.12060219,0.05250966,,,30,30,0,0,2552,6000,3464,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3066.70944214,3184.65980530,6251.36924744,231.53219435
27,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42850000,0.14120833,,,0.11749574,0.05542965,,,30,30,0,0,2571,6000,3389,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3184.65980530,3302.61016846,6487.26997375,231.68821335
28,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43366667,0.13854167,,,0.12032548,0.05531170,,,30,30,0,0,2602,6000,3325,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3302.61016846,3420.56053162,6723.17070007,231.83347242
29,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43233333,0.14033333,,,0.12721198,0.05593331,,,30,30,0,0,2594,6000,3368,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3420.56053162,3538.51089478,6959.07142639,231.96904755
30,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43233333,0.14191667,,,0.12537765,0.05804339,,,30,30,0,0,2594,6000,3406,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3538.51089478,3656.46125793,7194.97215271,232.09587589
31,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43583333,0.13870833,,,0.12915806,0.05532902,,,30,30,0,0,2615,6000,3329,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3656.46125793,3774.41162109,7430.87287903,232.21477747
32,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43100000,0.14104167,,,0.13106233,0.05909304,,,30,30,0,0,2586,6000,3385,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3774.41162109,3892.36198425,7666.77360535,232.32647289
33,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43366667,0.14245833,,,0.13161771,0.05860575,,,30,30,0,0,2602,6000,3419,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3892.36198425,4010.31234741,7902.67433167,232.43159799
34,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43800000,0.14283333,,,0.12487060,0.06188189,,,30,30,0,0,2628,6000,3428,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4010.31234741,4128.26271057,8138.57505798,232.53071594
35,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43683333,0.14470833,,,0.13011843,0.06424293,,,30,30,0,0,2621,6000,3473,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4128.26271057,4246.21307373,8374.47578430,232.62432734
36,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44366667,0.14233333,,,0.12666184,0.06284715,,,30,30,0,0,2662,6000,3416,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4246.21307373,4364.16343689,8610.37651062,232.71287867
37,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44766667,0.14137500,,,0.12784583,0.06488479,,,30,30,0,0,2686,6000,3393,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4364.16343689,4482.11380005,8846.27723694,232.79676939
38,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.44766667,0.14037500,,,0.12581556,0.06473194,,,30,30,0,0,2686,6000,3369,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4482.11380005,4600.06416321,9082.17796326,232.87635803
39,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45266667,0.13800000,,,0.12131731,0.06292489,,,30,30,0,0,2716,6000,3312,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4600.06416321,4718.01452637,9318.07868958,232.95196724
40,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45283333,0.14300000,,,0.12493787,0.06499327,,,30,30,0,0,2717,6000,3432,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4718.01452637,4835.96488953,9553.97941589,233.02388819
41,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45450000,0.14054167,,,0.12374941,0.06471788,,,30,30,0,0,2727,6000,3373,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4835.96488953,4953.91525269,9789.88014221,233.09238434
42,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46066667,0.14037500,,,0.12237057,0.06639697,,,30,30,0,0,2764,6000,3369,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4953.91525269,5071.86561584,10025.78086853,233.15769462
43,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45983333,0.14662500,,,0.12806563,0.06680050,,,30,30,0,0,2759,6000,3519,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5071.86561584,5189.81597900,10261.68159485,233.22003625
