round,cluster_id,accuracy,samples
0,0,0.0980,2000
0,1,0.3725,2000
0,2,0.1680,2000
0,3,0.2693,1500
0,4,0.3510,1000
0,5,0.2260,500
0,6,0.3530,1000
1,0,0.1965,2000
1,1,0.4260,2000
1,2,0.2240,2000
1,3,0.4267,1500
1,4,0.4250,1000
1,5,0.4300,500
1,6,0.4560,1000
2,0,0.1560,2000
2,1,0.4215,2000
2,2,0.2910,2000
2,3,0.3780,2000
2,4,0.4735,2000
3,0,0.2230,2000
3,1,0.4685,2000
3,2,0.3860,2000
3,3,0.4410,2000
3,4,0.5030,2000
4,0,0.2285,2000
4,1,0.4870,2000
4,2,0.4440,2000
4,3,0.4235,2000
4,4,0.5185,2000
5,0,0.2725,2000
5,1,0.5115,2000
5,2,0.4975,2000
5,3,0.4695,2000
5,4,0.5385,2000
6,0,0.2600,1000
6,1,0.5300,2000
6,2,0.5180,2000
6,3,0.4700,2000
6,4,0.5535,2000
6,5,0.2970,1000
7,0,0.2810,1000
7,1,0.5450,2000
7,2,0.5465,2000
7,3,0.4920,2000
7,4,0.5650,2000
7,5,0.3270,1000
8,0,0.3087,1500
8,1,0.5533,1500
8,2,0.5607,1500
8,3,0.4880,1000
8,4,0.5700,2000
8,5,0.3100,500
8,6,0.5660,500
8,7,0.5440,500
8,8,0.4920,1000
9,0,0.3300,1500
9,1,0.5587,1500
9,2,0.5753,1500
9,3,0.5030,1000
9,4,0.5805,2000
9,5,0.3240,500
9,6,0.5740,500
9,7,0.5560,500
9,8,0.5110,1000
10,0,0.3350,1000
10,1,0.5710,2000
10,2,0.6200,500
10,3,0.5227,1500
10,4,0.5893,1500
10,5,0.3630,1000
10,7,0.5750,1000
10,8,0.4820,500
10,9,0.5720,500
10,10,0.5720,500
11,0,0.3430,1000
11,1,0.5765,2000
11,2,0.6260,500
11,3,0.5267,1500
11,4,0.5927,1500
11,5,0.3770,1000
11,7,0.5920,1000
11,8,0.5000,500
11,9,0.5680,500
11,10,0.5680,500
12,0,0.3647,1500
12,1,0.5765,2000
12,3,0.5225,2000
12,4,0.5930,2000
12,5,0.3540,500
12,7,0.5970,2000
13,0,0.3733,1500
13,1,0.5790,2000
13,3,0.5240,2000
13,4,0.5960,2000
13,5,0.3560,500
13,7,0.6065,2000
14,0,0.3700,1000
14,1,0.5765,2000
14,3,0.5287,1500
14,4,0.6030,2000
14,5,0.3930,1000
14,7,0.6130,1000
14,8,0.6090,1000
14,9,0.5160,500
15,0,0.3800,1000
15,1,0.5780,2000
15,3,0.5340,1500
15,4,0.6015,2000
15,5,0.4020,1000
15,7,0.6150,1000
15,8,0.6130,1000
15,9,0.5180,500
16,0,0.3890,1000
16,1,0.5750,2000
16,3,0.5353,1500
16,4,0.6060,2000
16,5,0.4120,1000
16,7,0.6430,1000
16,8,0.6110,1000
16,9,0.5200,500
17,0,0.3980,1000
17,1,0.5775,2000
17,3,0.5367,1500
17,4,0.6035,2000
17,5,0.4240,1000
17,7,0.6480,1000
17,8,0.6160,1000
17,9,0.5140,500
18,0,0.4060,1000
18,1,0.5705,2000
18,3,0.5330,2000
18,4,0.6060,2000
18,5,0.4290,1000
18,7,0.6370,2000
19,0,0.4090,1000
19,1,0.5680,2000
19,3,0.5330,2000
19,4,0.6050,2000
19,5,0.4270,1000
19,7,0.6395,2000
20,0,0.4140,1000
20,1,0.5700,2000
20,3,0.5320,2000
20,4,0.6060,2000
20,5,0.4270,1000
20,7,0.6425,2000
21,0,0.4150,1000
21,1,0.5705,2000
21,3,0.5305,2000
21,4,0.6040,2000
21,5,0.4280,1000
21,7,0.6420,2000
22,0,0.4250,2000
22,1,0.5787,1500
22,3,0.5290,2000
22,4,0.6060,1000
22,7,0.6690,1000
22,8,0.6230,1000
22,9,0.5400,500
22,10,0.5930,1000
23,0,0.4260,2000
23,1,0.5780,1500
23,3,0.5235,2000
23,4,0.6040,1000
23,7,0.6720,1000
23,8,0.6230,1000
23,9,0.5260,500
23,10,0.5960,1000
24,0,0.4340,1000
24,1,0.5620,2000
24,3,0.5193,1500
24,4,0.6030,2000
24,7,0.6465,2000
24,11,0.5260,500
24,12,0.4250,1000
25,0,0.4350,1000
25,1,0.5620,2000
25,3,0.5133,1500
25,4,0.6005,2000
25,7,0.6465,2000
25,11,0.5240,500
25,12,0.4270,1000
26,0,0.4330,2000
26,1,0.5567,1500
26,3,0.5175,2000
26,4,0.6025,2000
26,7,0.6470,2000
26,13,0.5580,500
27,0,0.4335,2000
27,1,0.5540,1500
27,3,0.5175,2000
27,4,0.5995,2000
27,7,0.6440,2000
27,13,0.5580,500
28,0,0.4287,1500
28,1,0.5530,2000
28,3,0.5087,1500
28,4,0.6000,2000
28,7,0.6420,2000
28,14,0.5320,500
28,15,0.4280,500
29,0,0.4273,1500
29,1,0.5510,2000
29,3,0.5060,1500
29,4,0.6010,2000
29,7,0.6395,2000
29,14,0.5360,500
29,15,0.4280,500
30,0,0.4350,2000
30,1,0.5490,2000
30,3,0.5105,2000
30,4,0.5990,2000
30,7,0.6440,2000
31,0,0.4330,2000
31,1,0.5475,2000
31,3,0.5100,2000
31,4,0.5980,2000
31,7,0.6410,2000
32,0,0.4230,1000
32,1,0.5500,1000
32,3,0.5180,1000
32,4,0.5915,2000
32,7,0.6387,1500
32,8,0.4450,1000
32,9,0.6400,500
32,10,0.5000,1000
32,11,0.5390,1000
33,0,0.4220,1000
33,1,0.5510,1000
33,3,0.5160,1000
33,4,0.5940,2000
33,7,0.6367,1500
33,8,0.4440,1000
33,9,0.6360,500
33,10,0.4850,1000
33,11,0.5360,1000
34,0,0.4290,2000
34,1,0.5410,2000
34,3,0.4993,1500
34,4,0.5980,1500
34,7,0.6353,1500
34,9,0.6360,500
34,10,0.5040,500
34,12,0.5780,500
35,0,0.4275,2000
35,1,0.5390,2000
35,3,0.5020,1500
35,4,0.5973,1500
35,7,0.6347,1500
35,9,0.6340,500
35,10,0.5000,500
35,12,0.5780,500
36,0,0.4230,1000
36,1,0.5580,1000
36,3,0.4975,2000
36,4,0.5930,2000
36,7,0.6360,1500
36,9,0.6380,500
36,13,0.5180,1000
36,14,0.4240,1000
37,0,0.4220,1000
37,1,0.5590,1000
37,3,0.4965,2000
37,4,0.5925,2000
37,7,0.6333,1500
37,9,0.6380,500
37,13,0.5180,1000
37,14,0.4260,1000
38,0,0.4240,2000
38,1,0.5270,1000
38,3,0.4975,2000
38,4,0.5955,2000
38,7,0.6520,1000
38,9,0.6310,1000
38,13,0.5480,1000
39,0,0.4240,2000
39,1,0.5260,1000
39,3,0.4975,2000
39,4,0.5930,2000
39,7,0.6520,1000
39,9,0.6330,1000
39,13,0.5460,1000
40,0,0.4240,1500
40,1,0.5380,2000
40,3,0.4820,1500
40,4,0.5895,2000
40,7,0.6390,2000
40,14,0.5280,500
40,15,0.4160,500
41,0,0.4233,1500
41,1,0.5370,2000
41,3,0.4813,1500
41,4,0.5900,2000
41,7,0.6400,2000
41,14,0.5280,500
41,15,0.4220,500
42,0,0.4240,2000
42,1,0.5415,2000
42,3,0.4770,1000
42,4,0.5865,2000
42,7,0.6473,1500
42,14,0.4970,1000
42,16,0.6300,500
43,0,0.4245,2000
43,1,0.5420,2000
43,3,0.4750,1000
43,4,0.5875,2000
43,7,0.6487,1500
43,14,0.4960,1000
43,16,0.6300,500
44,0,0.4210,2000
44,1,0.5560,1000
44,3,0.4955,2000
44,4,0.5860,2000
