round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2498,0.4050,0.1657,0.1632,0.1657,0.1441,2.2903,5.2156,10.4312,15.6468
1,0.3429,0.5454,0.1657,0.1598,0.1657,0.1321,1.8737,5.2156,5.2156,10.4312
2,0.3440,0.5949,0.1894,0.1813,0.1894,0.1290,1.7429,5.2156,10.4312,15.6468
3,0.4043,0.6166,0.1894,0.1783,0.1894,0.1286,1.5017,5.2156,5.2156,10.4312
4,0.4203,0.6305,0.2053,0.1911,0.2053,0.1294,1.4194,5.2156,10.4312,15.6468
5,0.4579,0.6413,0.2053,0.1895,0.2053,0.1300,1.3090,5.2156,5.2156,10.4312
6,0.4700,0.6478,0.2161,0.1978,0.2161,0.1309,1.2601,5.2156,10.4312,15.6468
7,0.4905,0.6555,0.2161,0.1960,0.2161,0.1321,1.2030,5.2156,5.2156,10.4312
8,0.4964,0.6599,0.2215,0.1999,0.2215,0.1328,1.1741,5.2156,10.4312,15.6468
9,0.5098,0.6649,0.2215,0.1988,0.2215,0.1338,1.1445,5.2156,5.2156,10.4312
10,0.5206,0.6706,0.2288,0.2035,0.2288,0.1348,1.1243,5.2156,10.4312,15.6468
11,0.5275,0.6764,0.2288,0.2023,0.2288,0.1359,1.1075,5.2156,5.2156,10.4312
12,0.5302,0.6811,0.2324,0.2038,0.2324,0.1367,1.0987,5.2156,10.4312,15.6468
13,0.5349,0.6855,0.2324,0.2039,0.2324,0.1376,1.0906,5.2156,5.2156,10.4312
14,0.5395,0.6882,0.2346,0.2060,0.2346,0.1382,1.0841,5.2156,10.4312,15.6468
15,0.5429,0.6932,0.2347,0.2070,0.2346,0.1392,1.0785,5.2156,5.2156,10.4312
16,0.5480,0.6974,0.2406,0.2119,0.2406,0.1399,1.0750,5.2156,10.4312,15.6468
17,0.5510,0.7020,0.2406,0.2132,0.2406,0.1407,1.0738,5.2156,5.2156,10.4312
18,0.5528,0.7060,0.2424,0.2164,0.2424,0.1415,1.0725,5.2156,10.4312,15.6468
19,0.5527,0.7096,0.2424,0.2175,0.2424,0.1423,1.0738,5.2156,5.2156,10.4312
20,0.5542,0.7124,0.2462,0.2211,0.2462,0.1428,1.0734,5.2156,10.4312,15.6468
21,0.5537,0.7144,0.2462,0.2218,0.2462,0.1432,1.0751,5.2156,5.2156,10.4312
22,0.5537,0.7150,0.2498,0.2254,0.2498,0.1434,1.0755,5.2156,10.4312,15.6468
23,0.5524,0.7188,0.2498,0.2264,0.2498,0.1442,1.0784,5.2156,5.2156,10.4312
24,0.5524,0.7194,0.2545,0.2295,0.2545,0.1443,1.0797,5.2156,10.4312,15.6468
25,0.5512,0.7217,0.2545,0.2305,0.2545,0.1446,1.0824,5.2156,5.2156,10.4312
26,0.5514,0.7245,0.2576,0.2334,0.2576,0.1452,1.0842,5.2156,10.4312,15.6468
27,0.5499,0.7256,0.2576,0.2345,0.2576,0.1454,1.0864,5.2156,5.2156,10.4312
28,0.5476,0.7272,0.2598,0.2367,0.2598,0.1456,1.0867,5.2156,10.4312,15.6468
29,0.5465,0.7287,0.2598,0.2374,0.2598,0.1460,1.0895,5.2156,5.2156,10.4312
30,0.5475,0.7318,0.2621,0.2404,0.2621,0.1466,1.0890,5.2156,10.4312,15.6468
31,0.5459,0.7320,0.2622,0.2409,0.2621,0.1466,1.0910,5.2156,5.2156,10.4312
32,0.5436,0.7346,0.2641,0.2417,0.2641,0.1469,1.0910,5.2156,10.4312,15.6468
33,0.5415,0.7333,0.2641,0.2421,0.2641,0.1467,1.0922,5.2156,5.2156,10.4312
34,0.5398,0.7347,0.2656,0.2438,0.2656,0.1470,1.0921,5.2156,10.4312,15.6468
35,0.5390,0.7365,0.2656,0.2442,0.2656,0.1473,1.0944,5.2156,5.2156,10.4312
36,0.5377,0.7360,0.2687,0.2464,0.2687,0.1473,1.0950,5.2156,10.4312,15.6468
37,0.5372,0.7366,0.2687,0.2469,0.2687,0.1475,1.0952,5.2156,5.2156,10.4312
38,0.5392,0.7380,0.2698,0.2489,0.2698,0.1477,1.0949,5.2156,10.4312,15.6468
