round,cluster_id,accuracy,samples
0,0,0.2840,2000
0,1,0.4730,2000
0,2,0.4500,1500
0,3,0.4333,1500
0,4,0.2070,1000
0,5,0.2420,500
0,6,0.2740,500
0,7,0.4080,500
0,8,0.4440,500
1,0,0.5335,2000
1,1,0.5725,2000
1,2,0.5433,1500
1,3,0.5333,1500
1,4,0.3390,1000
1,5,0.3620,500
1,6,0.4160,500
1,7,0.5140,500
1,8,0.5600,500
2,0,0.5493,1500
2,1,0.5360,2000
2,2,0.5615,2000
2,3,0.5440,2000
2,4,0.3647,1500
2,5,0.3440,500
2,9,0.5500,500
3,0,0.5933,1500
3,1,0.5540,2000
3,2,0.5815,2000
3,3,0.5630,2000
3,4,0.4047,1500
3,5,0.3700,500
3,9,0.5940,500
4,0,0.6160,500
4,1,0.5230,2000
4,2,0.5840,2000
4,3,0.5800,2000
4,4,0.3955,2000
4,9,0.5920,1000
4,10,0.5760,500
5,0,0.6240,500
5,1,0.5335,2000
5,2,0.5915,2000
5,3,0.5885,2000
5,4,0.4200,2000
5,9,0.6120,1000
5,10,0.5900,500
