round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1030,0.1030,2.3027,0.1030,0.1030,2.3027,0.00,78.55,78.55
2,0.3600,0.4528,2.1299,0.4522,0.1762,2.1511,78.55,78.55,157.09
3,0.5057,0.5814,1.7945,0.5672,0.2462,1.6871,78.55,78.55,157.09
4,0.5893,0.6474,1.5437,0.6306,0.2981,1.4763,78.55,78.55,157.09
5,0.6416,0.6867,1.3673,0.6857,0.3511,1.3525,78.55,78.55,157.09
6,0.6703,0.7101,1.2357,0.7149,0.3796,1.2544,78.55,78.55,157.09
7,0.6809,0.7210,1.1394,0.7448,0.4144,1.1694,78.55,78.55,157.09
8,0.6905,0.7303,1.0631,0.7637,0.4419,1.0961,78.55,78.55,157.09
9,0.6956,0.7368,1.0037,0.7749,0.4614,1.0321,78.55,78.55,157.09
10,0.7001,0.7423,0.9617,0.7916,0.4897,0.9734,78.55,78.55,157.09
11,0.7055,0.7468,0.9246,0.7962,0.5042,0.9233,78.55,78.55,157.09
12,0.7113,0.7520,0.8923,0.8068,0.5281,0.8788,78.55,78.55,157.09
13,0.7138,0.7572,0.8707,0.8149,0.5428,0.8371,78.55,78.55,157.09
14,0.7197,0.7619,0.8459,0.8147,0.5558,0.8082,78.55,78.55,157.09
15,0.7226,0.7668,0.8272,0.8264,0.5735,0.7694,78.55,78.55,157.09
16,0.7244,0.7688,0.8119,0.8316,0.5876,0.7457,78.55,78.55,157.09
17,0.7273,0.7737,0.8054,0.8363,0.6002,0.7165,78.55,78.55,157.09
18,0.7282,0.7761,0.7888,0.8355,0.6123,0.7018,78.55,78.55,157.09
19,0.7305,0.7800,0.7747,0.8420,0.6209,0.6789,78.55,78.55,157.09
20,0.7354,0.7843,0.7614,0.8452,0.6354,0.6578,78.55,78.55,157.09
21,0.7352,0.7883,0.7591,0.8488,0.6370,0.6389,78.55,78.55,157.09
22,0.7381,0.7900,0.7498,0.8499,0.6511,0.6263,78.55,78.55,157.09
23,0.7450,0.7969,0.7350,0.8446,0.6620,0.6280,78.55,78.55,157.09
24,0.7398,0.7964,0.7394,0.8567,0.6748,0.5961,78.55,78.55,157.09
25,0.7438,0.7994,0.7312,0.8571,0.6778,0.5777,78.55,78.55,157.09
26,0.7536,0.8084,0.7163,0.8496,0.6769,0.5839,78.55,78.55,157.09
27,0.7520,0.8067,0.7095,0.8634,0.6985,0.5576,78.55,78.55,157.09
28,0.7492,0.8084,0.7137,0.8604,0.6961,0.5536,78.55,78.55,157.09
29,0.7579,0.8158,0.6974,0.8626,0.7011,0.5453,78.55,78.55,157.09
30,0.7557,0.8154,0.6967,0.8648,0.7134,0.5296,78.55,78.55,157.09
31,0.7544,0.8156,0.6960,0.8662,0.7145,0.5293,78.55,78.55,157.09
32,0.7593,0.8192,0.6857,0.8598,0.7117,0.5440,78.55,78.55,157.09
33,0.7578,0.8194,0.6901,0.8666,0.7305,0.5141,78.55,78.55,157.09
34,0.7598,0.8230,0.6825,0.8718,0.7266,0.5007,78.55,78.55,157.09
35,0.7553,0.8236,0.6881,0.8776,0.7301,0.4787,78.55,78.55,157.09
36,0.7625,0.8262,0.6766,0.8690,0.7257,0.5214,78.55,78.55,157.09
37,0.7606,0.8267,0.6763,0.8635,0.7339,0.5060,78.55,78.55,157.09
38,0.7648,0.8293,0.6687,0.8690,0.7374,0.4913,78.55,78.55,157.09
39,0.7593,0.8268,0.6813,0.8728,0.7329,0.4890,78.55,78.55,157.09
40,0.7614,0.8279,0.6731,0.8711,0.7360,0.4925,78.55,78.55,157.09
41,0.7657,0.8307,0.6645,0.8762,0.7493,0.4556,78.55,78.55,157.09
42,0.7632,0.8326,0.6647,0.8614,0.7482,0.4936,78.55,78.55,157.09
43,0.7682,0.8361,0.6524,0.8757,0.7419,0.4807,78.55,78.55,157.09
44,0.7701,0.8335,0.6464,0.8836,0.7603,0.4473,78.55,78.55,157.09
45,0.7630,0.8324,0.6618,0.8619,0.7439,0.5175,78.55,78.55,157.09
46,0.7661,0.8350,0.6541,0.8660,0.7465,0.5216,78.55,78.55,157.09
47,0.7592,0.8321,0.6663,0.8758,0.7558,0.4460,78.55,78.55,157.09
48,0.7645,0.8359,0.6537,0.8751,0.7526,0.4659,78.55,78.55,157.09
49,0.7645,0.8339,0.6527,0.8785,0.7548,0.4372,78.55,78.55,157.09
50,0.7700,0.8397,0.6400,0.8665,0.7458,0.5244,78.55,78.55,157.09
51,0.7753,0.8391,0.6311,0.8770,0.7583,0.4369,78.55,78.55,157.09
52,0.7685,0.8407,0.6432,0.8715,0.7589,0.4492,78.55,78.55,157.09
53,0.7697,0.8395,0.6379,0.8873,0.7722,0.3983,78.55,78.55,157.09
54,0.7649,0.8399,0.6468,0.8839,0.7806,0.4083,78.55,78.55,157.09
55,0.7661,0.8412,0.6399,0.8750,0.7763,0.4330,78.55,78.55,157.09
56,0.7721,0.8417,0.6286,0.8708,0.7669,0.4758,78.55,78.55,157.09
57,0.7640,0.8366,0.6491,0.8846,0.7683,0.4136,78.55,78.55,157.09
58,0.7762,0.8460,0.6204,0.8865,0.7821,0.3970,78.55,78.55,157.09
59,0.7679,0.8408,0.6384,0.8840,0.7815,0.3924,78.55,78.55,157.09
60,0.7697,0.8450,0.6291,0.8837,0.7819,0.4239,78.55,78.55,157.09
61,0.7728,0.8464,0.6199,0.8849,0.7835,0.4296,78.55,78.55,157.09
62,0.7740,0.8466,0.6206,0.8844,0.7749,0.4038,78.55,78.55,157.09
63,0.7725,0.8440,0.6228,0.8813,0.7819,0.4087,78.55,78.55,157.09
64,0.7734,0.8447,0.6249,0.8868,0.7889,0.3860,78.55,78.55,157.09
65,0.7812,0.8491,0.6013,0.8929,0.7943,0.3743,78.55,78.55,157.09
66,0.7789,0.8465,0.6072,0.8801,0.7781,0.4456,78.55,78.55,157.09
67,0.7712,0.8466,0.6261,0.8667,0.7711,0.5177,78.55,78.55,157.09
68,0.7663,0.8456,0.6318,0.8778,0.7648,0.4373,78.55,78.55,157.09
69,0.7780,0.8499,0.6051,0.8781,0.7839,0.4295,78.55,78.55,157.09
70,0.7712,0.8455,0.6217,0.8692,0.7772,0.5238,78.55,78.55,157.09
71,0.7738,0.8481,0.6149,0.8957,0.7930,0.3708,78.55,78.55,157.09
72,0.7730,0.8490,0.6131,0.8799,0.7836,0.4467,78.55,78.55,157.09
73,0.7746,0.8483,0.6098,0.8788,0.7766,0.4421,78.55,78.55,157.09
74,0.7698,0.8473,0.6195,0.8803,0.7839,0.4086,78.55,78.55,157.09
75,0.7729,0.8499,0.6148,0.9048,0.8044,0.3325,78.55,78.55,157.09
76,0.7710,0.8480,0.6192,0.8795,0.7844,0.4394,78.55,78.55,157.09
77,0.7805,0.8536,0.5950,0.9065,0.8144,0.3258,78.55,78.55,157.09
78,0.7806,0.8530,0.5968,0.8908,0.8023,0.3698,78.55,78.55,157.09
79,0.7753,0.8513,0.6030,0.9013,0.8056,0.3375,78.55,78.55,157.09
80,0.7761,0.8496,0.6024,0.9022,0.8092,0.3668,78.55,78.55,157.09
81,0.7794,0.8536,0.5985,0.8803,0.7963,0.4038,78.55,78.55,157.09
82,0.7819,0.8550,0.5897,0.8967,0.8064,0.3402,78.55,78.55,157.09
83,0.7762,0.8496,0.5971,0.8900,0.8026,0.4009,78.55,78.55,157.09
84,0.7787,0.8515,0.5972,0.8865,0.7945,0.4427,78.55,78.55,157.09
85,0.7733,0.8504,0.6056,0.8648,0.7677,0.5230,78.55,78.55,157.09
86,0.7789,0.8514,0.6060,0.8887,0.7958,0.3969,78.55,78.55,157.09
87,0.7814,0.8546,0.5891,0.8682,0.7748,0.7027,78.55,78.55,157.09
88,0.7741,0.8542,0.6062,0.9058,0.8188,0.3139,78.55,78.55,157.09
89,0.7763,0.8522,0.6000,0.8852,0.7914,0.4184,78.55,78.55,157.09
90,0.7821,0.8560,0.5834,0.8781,0.7928,0.4810,78.55,78.55,157.09
91,0.7763,0.8543,0.6073,0.9037,0.8115,0.3115,78.55,78.55,157.09
92,0.7774,0.8542,0.5928,0.8917,0.8103,0.3645,78.55,78.55,157.09
93,0.7795,0.8546,0.5915,0.8904,0.7953,0.4252,78.55,78.55,157.09
