round,cluster_id,accuracy,samples
0,0,0.3390,2000
0,1,0.5430,2000
0,2,0.4893,1500
0,3,0.4413,1500
0,4,0.2610,1000
0,5,0.3260,500
0,6,0.2740,500
0,7,0.4320,500
0,8,0.5060,500
1,0,0.5945,2000
1,1,0.6130,2000
1,2,0.5673,1500
1,3,0.5480,1500
1,4,0.4210,1000
1,5,0.4620,500
1,6,0.4140,500
1,7,0.5460,500
1,8,0.6160,500
2,0,0.5280,1500
2,1,0.5555,2000
2,2,0.5575,2000
2,3,0.5425,2000
2,4,0.3507,1500
2,6,0.3340,500
2,9,0.5180,500
3,0,0.5633,1500
3,1,0.5640,2000
3,2,0.5745,2000
3,3,0.5735,2000
3,4,0.4060,1500
3,6,0.3860,500
3,9,0.5560,500
4,0,0.5680,500
4,1,0.5365,2000
4,2,0.5590,2000
4,3,0.5595,2000
4,4,0.3905,2000
4,9,0.5550,1000
4,10,0.5240,500
5,0,0.5820,500
5,1,0.5470,2000
5,2,0.5735,2000
5,3,0.5725,2000
5,4,0.4170,2000
5,9,0.5730,1000
5,10,0.5340,500
6,0,0.5840,500
6,1,0.5180,2000
6,2,0.5575,2000
6,3,0.5700,2000
6,4,0.3995,2000
6,9,0.5520,1500
7,0,0.5940,500
7,1,0.5240,2000
7,2,0.5635,2000
7,3,0.5790,2000
7,4,0.4280,2000
7,9,0.5633,1500
8,1,0.4990,2000
8,2,0.5633,1500
8,3,0.6090,2000
8,4,0.3893,1500
8,9,0.5807,1500
8,10,0.3760,500
8,11,0.5920,500
8,12,0.5780,500
9,1,0.5065,2000
9,2,0.5727,1500
9,3,0.6170,2000
9,4,0.4093,1500
9,9,0.5853,1500
9,10,0.3780,500
9,11,0.5940,500
9,12,0.6020,500
10,1,0.5027,1500
10,2,0.5980,500
10,3,0.6305,2000
10,4,0.3820,1500
10,9,0.6140,500
10,11,0.5910,1000
10,12,0.5940,1000
10,13,0.6000,500
10,14,0.3700,500
10,15,0.5020,500
10,16,0.5300,500
11,1,0.5053,1500
11,2,0.6020,500
11,3,0.6370,2000
11,4,0.3873,1500
11,9,0.6160,500
11,11,0.5900,1000
11,12,0.5970,1000
11,13,0.6020,500
11,14,0.3780,500
11,15,0.5020,500
11,16,0.5340,500
12,1,0.4887,1500
12,2,0.6300,1000
12,3,0.6420,1500
12,4,0.4000,500
12,9,0.6340,500
12,11,0.5860,500
12,12,0.6180,1000
12,13,0.6160,500
12,14,0.3840,500
12,16,0.5220,500
12,17,0.6200,500
12,18,0.4220,500
12,19,0.4960,500
12,20,0.3760,500
13,1,0.4947,1500
13,2,0.6320,1000
13,3,0.6473,1500
13,4,0.4120,500
13,9,0.6500,500
13,11,0.5860,500
13,12,0.6220,1000
13,13,0.6180,500
13,14,0.3900,500
13,16,0.5300,500
13,17,0.6240,500
13,18,0.4260,500
13,19,0.4980,500
13,20,0.3640,500
14,1,0.4840,1000
14,2,0.6300,1000
14,3,0.6350,2000
14,4,0.4220,500
14,9,0.6540,500
14,11,0.5960,500
14,12,0.6250,1000
14,13,0.6260,500
14,14,0.4240,1000
14,16,0.5400,500
14,19,0.5160,1000
14,20,0.3920,500
15,1,0.4950,1000
15,2,0.6340,1000
15,3,0.6375,2000
15,4,0.4340,500
15,9,0.6600,500
15,11,0.5980,500
15,12,0.6280,1000
15,13,0.6320,500
15,14,0.4340,1000
15,16,0.5380,500
15,19,0.5190,1000
15,20,0.4040,500
16,1,0.4830,1000
16,2,0.6280,500
16,3,0.6520,1000
16,4,0.4480,500
16,9,0.6600,500
16,11,0.6140,500
16,12,0.6220,500
16,13,0.6440,500
16,14,0.4200,500
16,16,0.5460,500
16,19,0.5100,500
16,20,0.4260,500
16,21,0.6520,500
16,22,0.6260,500
16,23,0.4480,500
16,24,0.6400,500
16,25,0.6320,500
16,26,0.4760,500
17,1,0.4790,1000
17,2,0.6240,500
17,3,0.6560,1000
17,4,0.4460,500
17,9,0.6660,500
17,11,0.6140,500
17,12,0.6260,500
17,13,0.6420,500
17,14,0.4200,500
17,16,0.5540,500
17,19,0.5200,500
17,20,0.4280,500
17,21,0.6560,500
17,22,0.6300,500
17,23,0.4520,500
17,24,0.6440,500
17,25,0.6340,500
17,26,0.4780,500
18,1,0.4740,500
18,2,0.6160,500
18,3,0.6490,1000
18,4,0.4430,1000
18,9,0.6720,500
18,11,0.6080,500
18,12,0.6180,500
18,13,0.6300,500
18,14,0.4080,500
18,16,0.5970,1000
18,19,0.4940,1500
18,20,0.4360,500
18,22,0.6330,1000
18,24,0.6380,500
19,1,0.4780,500
19,2,0.6200,500
19,3,0.6530,1000
19,4,0.4490,1000
19,9,0.6780,500
19,11,0.6180,500
19,12,0.6200,500
19,13,0.6360,500
19,14,0.4140,500
19,16,0.6010,1000
19,19,0.4993,1500
19,20,0.4380,500
19,22,0.6340,1000
19,24,0.6480,500
20,2,0.6140,500
20,3,0.6340,1000
20,4,0.4480,500
20,9,0.6820,500
20,11,0.6310,1000
20,12,0.6540,1000
20,13,0.6500,500
20,14,0.4540,1000
20,16,0.5540,500
20,19,0.5090,2000
20,20,0.4560,500
20,22,0.6440,500
20,25,0.6620,500
