round,cluster_id,accuracy,samples
0,0,0.5700,2000
0,1,0.5100,1500
0,2,0.3970,2000
0,3,0.4893,1500
0,4,0.3400,1000
0,5,0.3760,500
0,6,0.4520,500
0,7,0.5080,500
0,8,0.3540,500
1,0,0.6240,2000
1,1,0.6000,1500
1,2,0.6655,2000
1,3,0.5840,1500
1,4,0.4760,1000
1,5,0.5100,500
1,6,0.5600,500
1,7,0.6180,500
1,8,0.4700,500
2,0,0.6455,2000
2,1,0.6480,2000
2,2,0.7293,1500
2,3,0.6275,2000
2,4,0.5580,1500
2,8,0.5400,500
2,9,0.7140,500
3,0,0.6505,2000
3,1,0.6625,2000
3,2,0.7480,1500
3,3,0.6490,2000
3,4,0.5807,1500
3,8,0.5620,500
3,9,0.7180,500
4,0,0.6575,2000
4,1,0.6845,2000
4,2,0.7640,500
4,3,0.6630,2000
4,4,0.5985,2000
4,9,0.7370,1000
4,10,0.7820,500
5,0,0.6615,2000
5,1,0.6910,2000
5,2,0.7600,500
5,3,0.6780,2000
5,4,0.6230,2000
5,9,0.7420,1000
5,10,0.7860,500
6,0,0.6730,2000
6,1,0.7020,2000
6,3,0.6840,2000
6,4,0.6420,2000
6,9,0.7600,1500
6,10,0.7860,500
7,0,0.6820,2000
7,1,0.7090,2000
7,3,0.6960,2000
7,4,0.6455,2000
7,9,0.7653,1500
7,10,0.7920,500
8,0,0.6980,2000
8,1,0.7145,2000
8,3,0.7045,2000
8,4,0.6587,1500
8,9,0.7775,2000
8,11,0.6560,500
9,0,0.7035,2000
9,1,0.7185,2000
9,3,0.7120,2000
9,4,0.6573,1500
9,9,0.7800,2000
9,11,0.6640,500
10,0,0.7120,1500
10,1,0.7160,1500
10,3,0.7165,2000
10,4,0.6780,1500
10,9,0.7913,1500
10,12,0.7580,500
10,13,0.7000,500
10,14,0.6420,500
10,15,0.7460,500
11,0,0.7147,1500
11,1,0.7167,1500
11,3,0.7230,2000
11,4,0.6800,1500
11,9,0.7927,1500
11,12,0.7640,500
11,13,0.7020,500
11,14,0.6440,500
11,15,0.7420,500
12,0,0.7110,2000
12,1,0.7080,1000
12,3,0.7250,2000
12,4,0.6775,2000
12,9,0.7890,2000
12,15,0.7590,1000
13,0,0.7125,2000
13,1,0.7070,1000
13,3,0.7265,2000
13,4,0.6770,2000
13,9,0.7910,2000
13,15,0.7640,1000
14,0,0.7050,1000
14,1,0.7040,500
14,3,0.7315,2000
14,4,0.6890,1000
14,9,0.8007,1500
14,15,0.7560,1500
14,16,0.6720,1000
14,17,0.7660,500
14,18,0.7260,1000
15,0,0.7130,1000
15,1,0.7000,500
15,3,0.7380,2000
15,4,0.6900,1000
15,9,0.8033,1500
15,15,0.7600,1500
15,16,0.6710,1000
15,17,0.7660,500
15,18,0.7240,1000
16,0,0.7195,2000
16,3,0.7410,2000
16,4,0.7050,1000
16,9,0.7975,2000
16,15,0.7485,2000
16,16,0.6650,1000
17,0,0.7210,2000
17,3,0.7450,2000
17,4,0.7060,1000
17,9,0.7985,2000
17,15,0.7505,2000
17,16,0.6680,1000
18,0,0.7200,2000
18,3,0.7480,1000
18,4,0.7020,1000
18,9,0.8080,1000
18,15,0.7490,2000
18,16,0.6660,500
18,17,0.7550,1000
18,18,0.7760,500
18,19,0.6720,500
18,20,0.8260,500
19,0,0.7225,2000
19,3,0.7500,1000
19,4,0.7050,1000
19,9,0.8090,1000
19,15,0.7530,2000
19,16,0.6720,500
19,17,0.7570,1000
19,18,0.7780,500
19,19,0.6720,500
19,20,0.8240,500
20,0,0.7235,2000
20,3,0.7553,1500
20,4,0.6880,2000
20,9,0.8090,2000
20,15,0.7460,1000
20,17,0.7780,500
20,21,0.7670,1000
