round,local_test_acc,global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
1,0.1138,0.1138,2.3025,0.00,0.00,0.00
2,0.7986,0.1183,0.7529,78.55,78.55,157.09
3,0.8736,0.1429,0.4744,78.55,78.55,157.09
4,0.9060,0.1622,0.3653,78.55,78.55,157.09
5,0.9253,0.1786,0.2919,78.55,78.55,157.09
6,0.9377,0.1953,0.2462,78.55,78.55,157.09
7,0.9506,0.2130,0.2060,78.55,78.55,157.09
8,0.9579,0.2174,0.1769,78.55,78.55,157.09
9,0.9618,0.2274,0.1609,78.55,78.55,157.09
10,0.9650,0.2343,0.1464,78.55,78.55,157.09
11,0.9696,0.2400,0.1284,78.55,78.55,157.09
12,0.9717,0.2449,0.1171,78.55,78.55,157.09
13,0.9714,0.2495,0.1121,78.55,78.55,157.09
14,0.9743,0.2528,0.1035,78.55,78.55,157.09
15,0.9745,0.2559,0.1051,78.55,78.55,157.09
16,0.9788,0.2645,0.0890,78.55,78.55,157.09
17,0.9800,0.2679,0.0847,78.55,78.55,157.09
18,0.9805,0.2693,0.0830,78.55,78.55,157.09
19,0.9805,0.2760,0.0789,78.55,78.55,157.09
20,0.9811,0.2768,0.0739,78.55,78.55,157.09
21,0.9828,0.2812,0.0704,78.55,78.55,157.09
22,0.9837,0.2848,0.0662,78.55,78.55,157.09
23,0.9846,0.2857,0.0643,78.55,78.55,157.09
24,0.9851,0.2885,0.0605,78.55,78.55,157.09
25,0.9865,0.2933,0.0567,78.55,78.55,157.09
26,0.9867,0.2969,0.0554,78.55,78.55,157.09
27,0.9871,0.2991,0.0530,78.55,78.55,157.09
28,0.9873,0.2980,0.0518,78.55,78.55,157.09
29,0.9877,0.3008,0.0503,78.55,78.55,157.09
30,0.9885,0.3040,0.0480,78.55,78.55,157.09
31,0.9882,0.3020,0.0468,78.55,78.55,157.09
32,0.9889,0.3077,0.0454,78.55,78.55,157.09
33,0.9886,0.3093,0.0449,78.55,78.55,157.09
34,0.9890,0.3103,0.0420,78.55,78.55,157.09
35,0.9894,0.3101,0.0405,78.55,78.55,157.09
36,0.9894,0.3132,0.0396,78.55,78.55,157.09
37,0.9887,0.3107,0.0413,78.55,78.55,157.09
38,0.9901,0.3149,0.0376,78.55,78.55,157.09
39,0.9898,0.3155,0.0394,78.55,78.55,157.09
