round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1015,0.1015,2.3044,0.1015,0.1015,2.3044,0.00,196.36,196.36
2,0.2357,0.1178,2.2890,0.6852,0.1134,1.5269,196.36,196.36,392.73
3,0.2670,0.1819,2.2334,0.8170,0.1253,1.3595,196.36,196.36,392.73
4,0.3051,0.3242,2.1248,0.8641,0.1376,1.2199,196.36,196.36,392.73
5,0.3735,0.4377,2.0072,0.9011,0.1515,1.0399,196.36,196.36,392.73
6,0.4572,0.4992,1.8982,0.9237,0.1626,0.8741,196.36,196.36,392.73
7,0.5208,0.5198,1.8002,0.9483,0.1723,0.7290,196.36,196.36,392.73
8,0.5512,0.5305,1.7297,0.9593,0.1782,0.6317,196.36,196.36,392.73
9,0.5840,0.5257,1.6459,0.9686,0.1841,0.5641,196.36,196.36,392.73
10,0.6064,0.5289,1.5799,0.9740,0.1874,0.5168,196.36,196.36,392.73
11,0.6239,0.5290,1.5203,0.9765,0.1895,0.4826,196.36,196.36,392.73
12,0.6414,0.5304,1.4633,0.9793,0.1907,0.4582,196.36,196.36,392.73
13,0.6529,0.5305,1.4179,0.9813,0.1919,0.4399,196.36,196.36,392.73
14,0.6633,0.5319,1.3712,0.9822,0.1926,0.4256,196.36,196.36,392.73
15,0.6730,0.5349,1.3298,0.9837,0.1935,0.4142,196.36,196.36,392.73
16,0.6846,0.5322,1.2915,0.9844,0.1941,0.4047,196.36,196.36,392.73
17,0.6913,0.5333,1.2571,0.9852,0.1946,0.3973,196.36,196.36,392.73
18,0.6954,0.5336,1.2254,0.9852,0.1951,0.3901,196.36,196.36,392.73
19,0.7027,0.5350,1.1952,0.9857,0.1954,0.3847,196.36,196.36,392.73
20,0.7077,0.5363,1.1670,0.9856,0.1957,0.3836,196.36,196.36,392.73
21,0.7141,0.5391,1.1400,0.9873,0.1960,0.3736,196.36,196.36,392.73
22,0.7200,0.5281,1.1250,0.9877,0.1963,0.3687,196.36,196.36,392.73
23,0.7273,0.5403,1.0921,0.9880,0.1965,0.3643,196.36,196.36,392.73
24,0.7244,0.5400,1.0904,0.9884,0.1966,0.3600,196.36,196.36,392.73
25,0.7273,0.5399,1.0539,0.9882,0.1967,0.3558,196.36,196.36,392.73
26,0.7287,0.5420,1.0360,0.9817,0.1966,0.3728,196.36,196.36,392.73
27,0.7410,0.5414,1.0146,0.9889,0.1970,0.3485,196.36,196.36,392.73
28,0.7466,0.5437,0.9973,0.9894,0.1971,0.3454,196.36,196.36,392.73
29,0.7485,0.5399,0.9834,0.9888,0.1971,0.3449,196.36,196.36,392.73
30,0.7481,0.5415,0.9667,0.9900,0.1973,0.3378,196.36,196.36,392.73
31,0.7533,0.5414,0.9452,0.9895,0.1971,0.3364,196.36,196.36,392.73
32,0.7605,0.5449,0.9277,0.9898,0.1974,0.3309,196.36,196.36,392.73
33,0.7639,0.5440,0.9144,0.9901,0.1975,0.3278,196.36,196.36,392.73
34,0.7500,0.5332,0.9137,0.9904,0.1977,0.3239,196.36,196.36,392.73
35,0.7640,0.5394,0.8937,0.9900,0.1977,0.3235,196.36,196.36,392.73
36,0.7625,0.5340,0.8887,0.9905,0.1977,0.3181,196.36,196.36,392.73
37,0.7683,0.5369,0.8742,0.9905,0.1980,0.3145,196.36,196.36,392.73
38,0.7648,0.5387,0.8676,0.9902,0.1979,0.3159,196.36,196.36,392.73
39,0.7834,0.5427,0.8537,0.9913,0.1986,0.3090,196.36,196.36,392.73
40,0.7751,0.5459,0.8560,0.9910,0.1989,0.3083,196.36,196.36,392.73
