round,cluster_id,accuracy,samples
0,0,0.7060,500
0,1,0.7060,500
0,2,0.7260,500
0,3,0.7000,500
0,4,0.7000,500
0,5,0.6300,500
0,6,0.7600,500
0,7,0.6400,500
0,8,0.7220,500
0,9,0.7580,500
0,10,0.6220,500
0,11,0.7820,500
0,12,0.7560,500
0,13,0.6560,500
0,14,0.7240,500
0,15,0.7700,500
0,16,0.6320,500
0,17,0.7920,500
0,18,0.7080,500
0,19,0.6060,500
1,0,0.8320,500
1,1,0.7620,500
1,2,0.7860,500
1,3,0.7800,500
1,4,0.8020,500
1,5,0.7240,500
1,6,0.8460,500
1,7,0.7240,500
1,8,0.8300,500
1,9,0.8620,500
1,10,0.7140,500
1,11,0.8760,500
1,12,0.8320,500
1,13,0.7220,500
1,14,0.7800,500
1,15,0.8480,500
1,16,0.6940,500
1,17,0.8660,500
1,18,0.7720,500
1,19,0.6920,500
2,0,0.8620,500
2,1,0.7773,1500
2,4,0.8120,500
2,5,0.7000,500
2,6,0.8800,500
2,7,0.7500,500
2,8,0.8460,500
2,9,0.8940,500
2,10,0.7240,500
2,11,0.8780,500
2,12,0.8520,500
2,13,0.7300,500
2,14,0.7800,500
2,15,0.8640,500
2,16,0.7080,500
2,17,0.8900,500
2,18,0.7740,500
2,19,0.7140,500
3,0,0.8820,500
3,1,0.8100,1500
3,4,0.7960,500
3,5,0.7680,500
3,6,0.8980,500
3,7,0.7700,500
3,8,0.8800,500
3,9,0.9140,500
3,10,0.7600,500
3,11,0.8920,500
3,12,0.8580,500
3,13,0.7820,500
3,14,0.8160,500
3,15,0.8880,500
3,16,0.7300,500
3,17,0.9020,500
3,18,0.8040,500
3,19,0.7580,500
4,0,0.9100,2000
4,1,0.8265,2000
4,5,0.7750,1000
4,7,0.8020,1000
4,10,0.7610,1000
4,11,0.9000,2000
4,14,0.8140,1000
5,0,0.9190,2000
5,1,0.8365,2000
5,5,0.7880,1000
5,7,0.8190,1000
5,10,0.7790,1000
5,11,0.9110,2000
5,14,0.8260,1000
6,0,0.8920,500
6,1,0.8567,1500
6,5,0.7920,500
6,7,0.8360,1000
6,10,0.8000,500
6,11,0.9170,1000
6,14,0.8380,500
6,15,0.8380,500
6,16,0.9200,500
6,17,0.9220,500
6,18,0.7540,500
6,19,0.9340,500
6,20,0.7660,500
6,21,0.9060,500
6,22,0.9060,500
6,23,0.8300,500
7,0,0.9200,500
7,1,0.8607,1500
7,5,0.8180,500
7,7,0.8440,1000
7,10,0.8120,500
7,11,0.9220,1000
7,14,0.8440,500
7,15,0.8520,500
7,16,0.9260,500
7,17,0.9160,500
7,18,0.7780,500
7,19,0.9400,500
7,20,0.7400,500
7,21,0.9020,500
7,22,0.9200,500
7,23,0.8460,500
8,0,0.9200,500
8,1,0.8780,500
8,5,0.8300,500
8,7,0.8380,500
8,10,0.8200,500
8,11,0.9180,500
8,14,0.8340,500
8,15,0.8500,500
8,16,0.9200,500
8,17,0.9320,500
8,18,0.7940,500
8,19,0.9460,500
8,20,0.7640,500
8,21,0.9080,500
8,22,0.9220,500
8,23,0.8500,500
8,24,0.8700,500
8,25,0.8400,500
8,26,0.9220,500
8,27,0.8540,500
9,0,0.9240,500
9,1,0.8860,500
9,5,0.7700,500
9,7,0.7900,500
9,10,0.8280,500
9,11,0.9220,500
9,14,0.8540,500
9,15,0.8520,500
9,16,0.9320,500
9,17,0.9240,500
9,18,0.7880,500
9,19,0.9400,500
9,20,0.7500,500
9,21,0.9080,500
9,22,0.9300,500
9,23,0.8580,500
9,24,0.8680,500
9,25,0.8300,500
9,26,0.9240,500
9,27,0.8600,500
10,0,0.9260,500
10,1,0.8690,1000
10,5,0.8200,500
10,7,0.8380,500
10,10,0.8120,500
10,11,0.9240,500
10,14,0.8520,500
10,15,0.8670,1000
10,16,0.9340,500
10,17,0.9340,500
10,18,0.8000,500
10,19,0.9460,500
10,20,0.7760,500
10,21,0.9180,500
10,22,0.9180,500
10,23,0.8140,500
10,26,0.9300,500
10,27,0.8600,500
11,0,0.9320,500
11,1,0.8730,1000
11,5,0.8260,500
11,7,0.8620,500
11,10,0.8220,500
11,11,0.9240,500
11,14,0.8620,500
11,15,0.8700,1000
11,16,0.9380,500
11,17,0.9360,500
11,18,0.7760,500
11,19,0.9520,500
11,20,0.7720,500
11,21,0.9240,500
11,22,0.9340,500
11,23,0.8300,500
11,26,0.9360,500
11,27,0.8680,500
12,0,0.9350,1000
12,1,0.8860,500
12,5,0.8240,500
12,7,0.8600,1000
12,10,0.8380,500
12,11,0.9300,2000
12,14,0.8580,500
12,15,0.8847,1500
12,16,0.9400,1000
12,18,0.8040,500
12,20,0.7720,500
12,27,0.8720,500
