round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1274,2.2935,495.2512,10741.6435,11236.8947
1,0.1574,2.2689,495.2512,495.2512,990.5023
2,0.1902,2.2444,495.2512,495.2512,990.5023
3,0.2182,2.2199,495.2512,495.2512,990.5023
4,0.2039,2.1957,495.2512,10741.6435,11236.8947
5,0.2292,2.1708,495.2512,495.2512,990.5023
6,0.2496,2.1453,495.2512,495.2512,990.5023
7,0.2703,2.1204,495.2512,495.2512,990.5023
8,0.3674,2.0850,495.2512,10741.6435,11236.8947
9,0.3842,2.0614,495.2512,495.2512,990.5023
10,0.3946,2.0388,495.2512,495.2512,990.5023
11,0.4051,2.0165,495.2512,495.2512,990.5023
12,0.3902,1.9957,495.2512,10741.6435,11236.8947
13,0.4014,1.9753,495.2512,495.2512,990.5023
14,0.4110,1.9547,495.2512,495.2512,990.5023
15,0.4185,1.9356,495.2512,495.2512,990.5023
16,0.4271,1.9155,495.2512,10741.6435,11236.8947
17,0.4333,1.8978,495.2512,495.2512,990.5023
18,0.4403,1.8843,495.2512,495.2512,990.5023
19,0.4438,1.8681,495.2512,495.2512,990.5023
20,0.4247,1.8905,495.2512,10741.6435,11236.8947
21,0.4281,1.8774,495.2512,495.2512,990.5023
22,0.4358,1.8582,495.2512,495.2512,990.5023
23,0.4423,1.8415,495.2512,495.2512,990.5023
24,0.4461,1.8225,495.2512,10741.6435,11236.8947
25,0.4511,1.8073,495.2512,495.2512,990.5023
26,0.4549,1.7923,495.2512,495.2512,990.5023
27,0.4579,1.7777,495.2512,495.2512,990.5023
28,0.4603,1.7598,495.2512,10741.6435,11236.8947
29,0.4624,1.7473,495.2512,495.2512,990.5023
30,0.4641,1.7338,495.2512,495.2512,990.5023
31,0.4668,1.7220,495.2512,495.2512,990.5023
32,0.4666,1.7085,495.2512,10741.6435,11236.8947
33,0.4694,1.6975,495.2512,495.2512,990.5023
34,0.4726,1.6858,495.2512,495.2512,990.5023
35,0.4743,1.6745,495.2512,495.2512,990.5023
36,0.4762,1.6602,495.2512,10741.6435,11236.8947
37,0.4775,1.6500,495.2512,495.2512,990.5023
38,0.4795,1.6394,495.2512,495.2512,990.5023
39,0.4812,1.6289,495.2512,495.2512,990.5023
40,0.4835,1.6191,495.2512,10741.6435,11236.8947
41,0.4854,1.6102,495.2512,495.2512,990.5023
42,0.4876,1.6002,495.2512,495.2512,990.5023
43,0.4895,1.5905,495.2512,495.2512,990.5023
