round,cluster_id,accuracy,samples
0,0,0.2221,1139
0,1,0.2896,732
0,2,0.2014,278
0,3,0.0966,1346
0,4,0.2069,986
0,5,0.1667,114
0,6,0.1499,1094
0,7,0.0864,521
0,8,0.1021,529
0,9,0.1300,446
0,10,0.2024,504
0,11,0.0719,334
0,12,0.2124,485
0,13,0.2315,596
0,14,0.1319,326
0,15,0.1351,570
1,0,0.2204,1139
1,1,0.2295,732
1,2,0.1942,278
1,3,0.0936,1346
1,4,0.1947,986
1,5,0.1667,114
1,6,0.1554,1094
1,7,0.0825,521
1,8,0.1059,529
1,9,0.1637,446
1,10,0.3056,504
1,11,0.0838,334
1,12,0.2103,485
1,13,0.2483,596
1,14,0.1012,326
1,15,0.1211,570
2,0,0.1336,569
2,1,0.1800,1261
2,2,0.1978,278
2,3,0.1230,748
2,4,0.2120,986
2,5,0.1754,114
2,6,0.1974,1094
2,7,0.1267,521
2,9,0.1951,446
2,10,0.3036,504
2,11,0.1018,334
2,12,0.2247,485
2,13,0.3087,1166
2,14,0.1104,326
2,15,0.1140,570
2,16,0.1171,598
3,0,0.1318,569
3,1,0.1491,1261
3,2,0.1942,278
3,3,0.1283,748
3,4,0.2039,986
3,5,0.1754,114
3,6,0.2084,1094
3,7,0.1267,521
3,9,0.2287,446
3,10,0.3611,504
3,11,0.0988,334
3,12,0.2289,485
3,13,0.3130,1166
3,14,0.0982,326
3,15,0.1070,570
3,16,0.1455,598
4,0,0.1582,569
4,1,0.1023,1261
4,2,0.1560,782
4,3,0.1096,748
4,4,0.1785,986
4,5,0.1754,114
4,6,0.2294,1094
4,7,0.1862,521
4,9,0.2601,446
4,11,0.2027,819
4,13,0.2282,596
4,14,0.0644,326
4,15,0.0842,570
4,16,0.1706,598
4,17,0.3579,570
5,0,0.1547,569
5,1,0.0856,1261
5,2,0.1509,782
5,3,0.1163,748
5,4,0.1714,986
5,5,0.1754,114
5,6,0.2331,1094
5,7,0.1881,521
5,9,0.2713,446
5,11,0.2088,819
5,13,0.2483,596
5,14,0.0644,326
5,15,0.0877,570
5,16,0.1839,598
5,17,0.3596,570
6,0,0.2695,1139
6,1,0.0997,732
6,2,0.2122,278
6,3,0.1444,748
6,4,0.1704,986
6,5,0.1842,114
6,6,0.2441,1094
6,7,0.2591,521
6,9,0.2848,446
6,11,0.2454,485
6,13,0.2869,596
6,14,0.0644,326
6,15,0.0895,570
6,16,0.1890,598
6,18,0.2877,504
6,19,0.1557,334
6,20,0.1115,529
7,0,0.2687,1139
7,1,0.0874,732
7,2,0.1906,278
7,3,0.1511,748
7,4,0.1673,986
7,5,0.1754,114
7,6,0.2377,1094
7,7,0.2726,521
7,9,0.3072,446
7,11,0.2474,485
7,13,0.2903,596
7,14,0.0675,326
7,15,0.0842,570
7,16,0.2057,598
7,18,0.3988,504
7,19,0.1707,334
7,20,0.1096,529
8,0,0.1652,569
8,1,0.0915,732
8,2,0.1871,278
8,3,0.1711,748
8,4,0.1623,986
8,5,0.1579,114
8,6,0.3176,592
8,7,0.3397,521
8,9,0.3251,446
8,11,0.2784,485
8,13,0.3336,1166
8,14,0.0644,326
8,15,0.0842,570
8,16,0.2074,598
8,18,0.4742,504
8,19,0.2216,334
8,20,0.1493,529
8,21,0.1614,502
9,0,0.1705,569
9,1,0.0929,732
9,2,0.1835,278
9,3,0.1791,748
9,4,0.1613,986
9,5,0.1579,114
9,6,0.3091,592
9,7,0.3493,521
9,9,0.3318,446
9,11,0.2701,485
9,13,0.3353,1166
9,14,0.0583,326
9,15,0.0825,570
9,16,0.2191,598
9,18,0.5040,504
9,19,0.2216,334
9,20,0.1493,529
9,21,0.1574,502
10,0,0.1722,569
10,1,0.0833,732
10,2,0.2050,278
10,3,0.1845,748
10,4,0.1633,986
10,5,0.1182,440
10,6,0.2441,1094
10,7,0.3090,521
10,9,0.3789,446
10,11,0.2928,485
10,13,0.4175,570
10,15,0.0860,570
10,16,0.2324,598
10,18,0.5258,504
10,19,0.2096,334
10,20,0.1720,529
10,22,0.3154,596
11,0,0.1670,569
11,1,0.0806,732
11,2,0.2158,278
11,3,0.1925,748
11,4,0.1613,986
11,5,0.1182,440
11,6,0.2450,1094
11,7,0.3167,521
11,9,0.3789,446
11,11,0.2907,485
11,13,0.4140,570
11,15,0.0860,570
11,16,0.2375,598
11,18,0.5337,504
11,19,0.2036,334
11,20,0.1739,529
11,22,0.3238,596
12,0,0.2581,1054
12,1,0.0943,732
12,2,0.2174,782
12,3,0.1725,748
12,4,0.1379,986
12,5,0.1754,114
12,6,0.2569,1094
12,7,0.3186,521
12,9,0.3520,446
12,13,0.4035,570
12,15,0.0947,570
12,16,0.2375,598
12,19,0.2485,334
12,20,0.1342,529
12,22,0.2919,596
12,23,0.0982,326
