round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2040,0.2144,0.1645,0.1577,0.1645,0.1390,1.9016,5.2156,10.4312,15.6468
1,0.2063,0.2021,0.1645,0.1534,0.1645,0.1292,1.4536,5.2156,5.2156,10.4312
2,0.1962,0.2124,0.1466,0.1512,0.1466,0.1254,1.5530,5.2156,10.4312,15.6468
3,0.1982,0.2050,0.1466,0.1501,0.1466,0.1208,1.3818,5.2156,5.2156,10.4312
4,0.2100,0.1968,0.1718,0.1649,0.1718,0.1173,1.3156,5.2156,10.4312,15.6468
5,0.2110,0.1917,0.1718,0.1636,0.1718,0.1169,1.1970,5.2156,5.2156,10.4312
6,0.2199,0.1905,0.1868,0.1711,0.1869,0.1167,1.1519,5.2156,10.4312,15.6468
7,0.2199,0.1898,0.1868,0.1696,0.1869,0.1171,1.1060,5.2156,5.2156,10.4312
8,0.2287,0.1921,0.1961,0.1748,0.1961,0.1188,1.1346,5.2156,10.4312,15.6468
9,0.2280,0.1909,0.1961,0.1745,0.1961,0.1185,1.1062,5.2156,5.2156,10.4312
10,0.2324,0.1935,0.2039,0.1773,0.2039,0.1182,1.0940,5.2156,10.4312,15.6468
11,0.2340,0.1941,0.2039,0.1779,0.2039,0.1184,1.0845,5.2156,5.2156,10.4312
12,0.2336,0.2130,0.2062,0.1817,0.2062,0.1228,1.2436,5.2156,10.4312,15.6468
13,0.2341,0.2085,0.2062,0.1824,0.2062,0.1227,1.1972,5.2156,5.2156,10.4312
14,0.2414,0.1997,0.2100,0.1854,0.2100,0.1197,1.0964,5.2156,10.4312,15.6468
15,0.2416,0.1942,0.2100,0.1863,0.2100,0.1196,1.0728,5.2156,5.2156,10.4312
16,0.2413,0.1890,0.2117,0.1885,0.2117,0.1189,1.0709,5.2156,10.4312,15.6468
17,0.2420,0.1894,0.2117,0.1891,0.2117,0.1193,1.0645,5.2156,5.2156,10.4312
18,0.2391,0.2124,0.2139,0.1905,0.2139,0.1245,1.1868,5.2156,10.4312,15.6468
19,0.2386,0.2100,0.2139,0.1913,0.2139,0.1245,1.1669,5.2156,5.2156,10.4312
20,0.2432,0.2011,0.2147,0.1945,0.2147,0.1221,1.1940,5.2156,10.4312,15.6468
21,0.2433,0.1988,0.2147,0.1953,0.2147,0.1212,1.1666,5.2156,5.2156,10.4312
22,0.2505,0.1988,0.2145,0.1964,0.2145,0.1210,1.1247,5.2156,10.4312,15.6468
23,0.2504,0.1999,0.2145,0.1971,0.2145,0.1215,1.1262,5.2156,5.2156,10.4312
24,0.2519,0.2019,0.2144,0.1977,0.2144,0.1221,1.1282,5.2156,10.4312,15.6468
25,0.2499,0.2025,0.2144,0.1985,0.2144,0.1224,1.1294,5.2156,5.2156,10.4312
26,0.2530,0.2047,0.2137,0.1995,0.2137,0.1231,1.1310,5.2156,10.4312,15.6468
27,0.2535,0.2052,0.2137,0.2001,0.2137,0.1235,1.1317,5.2156,5.2156,10.4312
28,0.2522,0.2007,0.2147,0.2012,0.2147,0.1238,1.1183,5.2156,10.4312,15.6468
29,0.2524,0.2016,0.2147,0.2016,0.2147,0.1242,1.1153,5.2156,5.2156,10.4312
30,0.2529,0.2248,0.2156,0.2020,0.2156,0.1315,1.3548,5.2156,10.4312,15.6468
31,0.2521,0.2241,0.2156,0.2022,0.2156,0.1314,1.3454,5.2156,5.2156,10.4312
32,0.2517,0.2240,0.2166,0.2029,0.2166,0.1312,1.3406,5.2156,10.4312,15.6468
33,0.2504,0.2231,0.2166,0.2030,0.2166,0.1306,1.3344,5.2156,5.2156,10.4312
34,0.2557,0.2052,0.2150,0.2043,0.2150,0.1236,1.1880,5.2156,10.4312,15.6468
35,0.2554,0.2018,0.2150,0.2048,0.2150,0.1234,1.1624,5.2156,5.2156,10.4312
36,0.2549,0.2148,0.2155,0.2035,0.2155,0.1312,1.3573,5.2156,10.4312,15.6468
37,0.2547,0.2164,0.2155,0.2038,0.2155,0.1309,1.3508,5.2156,5.2156,10.4312
38,0.2493,0.2236,0.2075,0.2003,0.2075,0.1240,1.2127,5.2156,10.4312,15.6468
39,0.2486,0.2208,0.2075,0.2009,0.2075,0.1238,1.1822,5.2156,5.2156,10.4312
40,0.2514,0.2298,0.2085,0.2004,0.2085,0.1281,1.2652,5.2156,10.4312,15.6468
41,0.2514,0.2271,0.2085,0.2005,0.2085,0.1269,1.2309,5.2156,5.2156,10.4312
42,0.2530,0.2022,0.2102,0.2025,0.2102,0.1228,1.1760,5.2156,10.4312,15.6468
43,0.2531,0.2009,0.2102,0.2025,0.2102,0.1231,1.1689,5.2156,5.2156,10.4312
44,0.2515,0.2299,0.2099,0.2010,0.2099,0.1361,1.4029,5.2156,10.4312,15.6468
45,0.2505,0.2294,0.2099,0.2010,0.2099,0.1357,1.3946,5.2156,5.2156,10.4312
46,0.2553,0.2025,0.2094,0.2025,0.2094,0.1269,1.2133,5.2156,10.4312,15.6468
47,0.2546,0.1988,0.2094,0.2026,0.2094,0.1255,1.1836,5.2156,5.2156,10.4312
48,0.2577,0.2091,0.2108,0.2033,0.2108,0.1298,1.1992,5.2156,10.4312,15.6468
