round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1000,0.1000,2.3043,0.1000,0.1000,2.3043,0.00,78.55,78.55
2,0.1422,0.1944,2.2805,0.8101,0.1117,1.2229,78.55,78.55,157.09
3,0.1558,0.2406,2.2396,0.8623,0.1312,0.7795,78.55,78.55,157.09
4,0.1906,0.2853,2.1881,0.8897,0.1533,0.6844,78.55,78.55,157.09
5,0.2228,0.3175,2.1238,0.9014,0.1645,0.6315,78.55,78.55,157.09
6,0.2381,0.3520,2.0781,0.9121,0.1771,0.5938,78.55,78.55,157.09
7,0.2518,0.3789,2.0373,0.9239,0.1943,0.5646,78.55,78.55,157.09
8,0.2636,0.4083,1.9982,0.9332,0.2080,0.5399,78.55,78.55,157.09
9,0.2698,0.4342,1.9622,0.9357,0.2094,0.5186,78.55,78.55,157.09
10,0.2817,0.4584,1.9326,0.9393,0.2141,0.4978,78.55,78.55,157.09
11,0.2871,0.4800,1.9202,0.9399,0.2183,0.4824,78.55,78.55,157.09
12,0.2966,0.4970,1.8951,0.9435,0.2229,0.4651,78.55,78.55,157.09
13,0.3081,0.5061,1.8751,0.9465,0.2272,0.4479,78.55,78.55,157.09
14,0.3207,0.5279,1.8508,0.9500,0.2332,0.4338,78.55,78.55,157.09
15,0.3319,0.5389,1.8447,0.9505,0.2340,0.4195,78.55,78.55,157.09
16,0.3464,0.5547,1.8093,0.9517,0.2397,0.4069,78.55,78.55,157.09
17,0.3535,0.5645,1.7978,0.9542,0.2477,0.3948,78.55,78.55,157.09
18,0.3629,0.5697,1.7893,0.9535,0.2501,0.3840,78.55,78.55,157.09
19,0.3709,0.5832,1.7817,0.9555,0.2558,0.3760,78.55,78.55,157.09
20,0.3899,0.5970,1.7490,0.9559,0.2577,0.3649,78.55,78.55,157.09
21,0.3957,0.6009,1.7423,0.9559,0.2629,0.3573,78.55,78.55,157.09
22,0.3992,0.6060,1.7368,0.9567,0.2684,0.3479,78.55,78.55,157.09
23,0.4114,0.6176,1.7148,0.9570,0.2739,0.3425,78.55,78.55,157.09
24,0.4167,0.6263,1.7176,0.9582,0.2837,0.3344,78.55,78.55,157.09
25,0.4133,0.6253,1.7135,0.9596,0.2906,0.3273,78.55,78.55,157.09
26,0.4165,0.6311,1.7067,0.9597,0.2920,0.3204,78.55,78.55,157.09
27,0.4273,0.6402,1.6818,0.9606,0.2970,0.3145,78.55,78.55,157.09
28,0.4259,0.6372,1.6801,0.9605,0.3011,0.3109,78.55,78.55,157.09
29,0.4294,0.6425,1.6754,0.9624,0.3091,0.3044,78.55,78.55,157.09
30,0.4365,0.6489,1.6634,0.9626,0.3147,0.3011,78.55,78.55,157.09
31,0.4337,0.6542,1.6766,0.9605,0.3168,0.2985,78.55,78.55,157.09
32,0.4398,0.6628,1.6617,0.9610,0.3197,0.2931,78.55,78.55,157.09
33,0.4381,0.6656,1.6598,0.9628,0.3280,0.2890,78.55,78.55,157.09
34,0.4396,0.6658,1.6536,0.9647,0.3321,0.2810,78.55,78.55,157.09
35,0.4419,0.6741,1.6413,0.9637,0.3325,0.2777,78.55,78.55,157.09
36,0.4361,0.6715,1.6568,0.9654,0.3390,0.2722,78.55,78.55,157.09
37,0.4462,0.6787,1.6418,0.9659,0.3430,0.2690,78.55,78.55,157.09
38,0.4468,0.6794,1.6242,0.9629,0.3506,0.2706,78.55,78.55,157.09
39,0.4438,0.6850,1.6452,0.9662,0.3582,0.2632,78.55,78.55,157.09
40,0.4491,0.6871,1.6197,0.9654,0.3601,0.2631,78.55,78.55,157.09
41,0.4470,0.6892,1.6355,0.9663,0.3623,0.2559,78.55,78.55,157.09
42,0.4401,0.6872,1.6361,0.9670,0.3647,0.2524,78.55,78.55,157.09
43,0.4539,0.6938,1.6025,0.9651,0.3703,0.2556,78.55,78.55,157.09
